Index,True Label,Embedding
0,1593,"[ 0.11848634  0.00107747  0.03415326 ... -0.00189475 -0.03228343
 -0.00479389]"
1,559,"[ 0.04833647 -0.03257196 -0.00581551 ... -0.00664768  0.01770115
 -0.01130051]"
2,208,"[ 0.01217399  0.00254252 -0.00757858 ...  0.02085752 -0.04026072
 -0.00939155]"
3,33,"[ 0.0166901  -0.01288995 -0.01133344 ... -0.01757051  0.01882891
  0.02464697]"
4,324,"[ 0.01118628 -0.01326991 -0.00181412 ... -0.01215086 -0.05462315
 -0.02207776]"
5,663,"[ 0.0078068  -0.04363712  0.0106409  ... -0.00819812 -0.00019855
 -0.01596667]"
6,337,"[-0.03113269 -0.03374919  0.0062688  ... -0.00784049 -0.01345647
  0.01231539]"
7,13,"[ 0.03624091  0.00411228 -0.00114013 ...  0.01013306 -0.03585168
 -0.0091651 ]"
8,389,"[-0.03471056 -0.00559665 -0.07012724 ...  0.00425282 -0.01038398
  0.04225022]"
9,227,"[ 0.07073338 -0.02468682  0.02741133 ...  0.00463381  0.00177708
 -0.03082574]"
10,49,"[-0.00248821  0.00793497 -0.05065828 ... -0.01475036  0.01257185
  0.02099585]"
11,16,"[ 0.00502442 -0.00374856 -0.07313149 ... -0.03775093  0.00923692
 -0.02128558]"
12,609,"[ 0.06238858 -0.01561141 -0.01424588 ... -0.0091016  -0.00211869
 -0.03381552]"
13,369,"[-0.01117846 -0.04610367 -0.02262704 ...  0.01256739  0.03787257
  0.02118693]"
14,1164,"[ 0.00142082  0.02664578  0.02094959 ... -0.02234239  0.02034137
 -0.00772724]"
15,1744,"[ 0.02478164 -0.0055007  -0.03991417 ... -0.04843686  0.0211679
 -0.01503259]"
16,102,"[ 0.05486824 -0.01427586  0.01107453 ... -0.02411051 -0.01218112
  0.01446969]"
17,113,"[ 0.04812673  0.02102481 -0.0086965  ...  0.02652765 -0.01563551
  0.00521302]"
18,728,"[ 0.00100955 -0.02685309  0.04966016 ... -0.03529888  0.03557141
  0.00242961]"
19,862,[0.01591437 0.01575052 0.0259284  ... 0.01040284 0.00084059 0.01861024]
20,704,"[ 2.9223803e-03  4.7793336e-02  2.4072360e-05 ... -5.9378445e-02
  4.3448254e-02 -2.2985727e-02]"
21,160,"[ 0.00125047  0.00860323  0.02664385 ... -0.02603231  0.05613804
  0.01151249]"
22,1130,"[ 0.03967846  0.02495838 -0.04371509 ...  0.01509764 -0.03013677
  0.0120912 ]"
23,1608,"[ 0.03670984  0.00618035 -0.03535272 ... -0.00112024  0.01505136
 -0.0383885 ]"
24,78,"[ 0.00118047 -0.01050059 -0.02257519 ... -0.0022429   0.01255155
 -0.01304488]"
25,1319,"[-0.01309599  0.03931328 -0.02147247 ... -0.01586484 -0.01030595
  0.01051791]"
26,356,"[ 0.01092697 -0.03491244 -0.02044991 ... -0.02573862 -0.00592124
 -0.00158338]"
27,29,"[ 0.01847448  0.00943718 -0.00070009 ...  0.00558675  0.02775885
  0.00295083]"
28,277,"[ 0.03386137  0.05190296 -0.01015915 ...  0.02440861  0.03958194
  0.01618179]"
29,177,"[ 0.02597974 -0.01839592 -0.00112922 ... -0.00251139  0.00413823
 -0.03096384]"
30,29,"[-0.01004183 -0.00177013 -0.01090735 ...  0.00754183 -0.00711147
 -0.01500533]"
31,563,"[-0.00532644 -0.02290064 -0.01492189 ... -0.0098179  -0.0121724
 -0.03287752]"
0,1140,"[-0.0092668   0.00319176 -0.01799713 ...  0.00675743 -0.02651287
  0.00106584]"
1,1668,"[-0.00288509 -0.0235787  -0.00868954 ... -0.02813954 -0.04033569
  0.0603907 ]"
2,892,"[-0.00515145 -0.071725   -0.07589471 ...  0.03414172 -0.04634348
  0.0015862 ]"
3,389,"[-0.00913436 -0.0438865  -0.01139452 ... -0.01180433  0.08907033
 -0.0103945 ]"
4,844,"[-0.03331008  0.06895803  0.01737086 ... -0.01329039 -0.03326148
  0.00512595]"
5,1061,"[-0.00812096 -0.01276094  0.01854018 ... -0.04492036 -0.00965578
  0.0111776 ]"
6,79,"[ 0.01584537 -0.01070986 -0.03359476 ...  0.00504754 -0.03972841
  0.01151924]"
7,786,"[ 0.04934114  0.02905168 -0.03514346 ... -0.01565077 -0.00687745
  0.03203642]"
8,1110,"[ 0.0454461  -0.01417722  0.00389632 ... -0.01405844  0.00467694
 -0.00657571]"
