Index,True Label,Embedding
0,145,"[-0.00985491 -0.05846258 -0.02104035 ...  0.08277573  0.08377123
 -0.04075244]"
1,20,"[-0.03999041 -0.03589795  0.09910838 ... -0.01313748 -0.00622553
 -0.03348964]"
2,205,"[ 0.17189743 -0.05259723  0.02816237 ... -0.01210963 -0.10387761
 -0.108009  ]"
3,114,"[-0.01254778 -0.02773763  0.11311648 ...  0.00407811 -0.01209441
 -0.05440153]"
4,101,"[ 0.12480461  0.029684    0.14597288 ... -0.01666003  0.04352082
 -0.06953619]"
5,22,"[ 0.01684587 -0.04540895 -0.05684624 ...  0.01701747 -0.01178153
  0.01290854]"
6,74,"[-0.05899119 -0.02744407 -0.04179085 ...  0.04735268  0.02532672
 -0.01450558]"
7,55,"[-0.06325356 -0.06488346  0.16086674 ...  0.18411693 -0.01270362
 -0.04251825]"
8,68,"[ 0.00156252 -0.06573863  0.11743858 ... -0.0224725   0.06568931
  0.00299817]"
9,78,"[-0.03398515 -0.06396598 -0.02639322 ...  0.1194158   0.04843059
 -0.05268927]"
10,59,"[ 0.01969484  0.00723677 -0.03020473 ... -0.03562391 -0.00428841
 -0.06744373]"
11,146,"[-0.00308669 -0.05434535  0.06896323 ...  0.00870013  0.07679653
 -0.0336013 ]"
12,11,"[ 0.00069576 -0.05353052  0.14602843 ... -0.07834651  0.01506052
 -0.01566103]"
13,71,"[ 0.0345986  -0.00385989  0.03147694 ... -0.02431262 -0.11443215
 -0.09571534]"
14,134,"[-0.09860636 -0.02241044 -0.03068814 ...  0.14598282  0.00985811
 -0.05485282]"
15,180,"[-0.09359138 -0.1489394   0.06841858 ...  0.05679543  0.05926995
 -0.04554101]"
16,35,"[-0.00836846  0.00425146 -0.02585889 ...  0.10651373 -0.00282881
 -0.04656331]"
17,157,"[ 0.03696955 -0.15360405  0.01581795 ... -0.00999403  0.02510436
 -0.07525516]"
18,191,"[ 0.07748032 -0.008892   -0.01311772 ... -0.09968742 -0.11901125
 -0.08239688]"
19,109,"[-0.02552878 -0.04371076 -0.02415489 ...  0.02735478 -0.04658808
 -0.15840416]"
20,37,"[-0.05064353 -0.0113996  -0.06913501 ...  0.08598604 -0.0206784
 -0.0570519 ]"
21,50,"[ 0.02223686  0.02326885  0.03438091 ... -0.07079963 -0.0215226
 -0.03208442]"
22,122,"[-0.10334485 -0.08372672  0.01766074 ...  0.07876465 -0.02989171
 -0.02083961]"
23,43,"[ 0.01403324 -0.07724013 -0.03617807 ...  0.01996952  0.04233006
 -0.07364661]"
24,195,"[-0.06597415  0.04918533 -0.07917768 ...  0.02961354  0.01345418
 -0.03510245]"
25,154,"[ 0.04363449 -0.01904691  0.00221236 ... -0.02805219 -0.15346469
 -0.1187117 ]"
26,85,"[-0.02528335 -0.06465818 -0.0878219  ... -0.0425063  -0.03985137
 -0.09803002]"
27,120,"[-0.02853996 -0.01237893 -0.04196768 ...  0.116483    0.06536568
 -0.08121753]"
28,95,"[ 0.00303341 -0.07512354 -0.02117782 ...  0.01211828 -0.03534343
 -0.00041856]"
29,115,"[ 0.00011291  0.05347351 -0.06416351 ...  0.05634915  0.00983166
  0.02792164]"
30,49,"[-0.04853127  0.06188475  0.03237517 ...  0.14389883  0.09041039
 -0.04506726]"
31,187,"[ 0.03825417 -0.04771483 -0.09691006 ...  0.01305298 -0.02001813
 -0.02229215]"
0,80,"[-0.06994453  0.04067499  0.04384827 ... -0.02055403  0.0281377
 -0.02548519]"
1,66,"[ 0.01249838 -0.00868387  0.00994037 ...  0.11071711 -0.0513353
  0.00260712]"
2,164,"[ 0.04367495  0.0069993  -0.06326298 ...  0.07812303  0.09003601
 -0.09910969]"
3,41,"[-0.08802413  0.03786387  0.09179112 ...  0.00729943  0.0170035
 -0.00403336]"
