Index,True Label,Embedding
0,192,"[-0.01830852  0.00695937  0.05957978 ... -0.01598139 -0.06813897
 -0.00555684]"
1,198,"[-0.00324242 -0.00505705 -0.02143893 ... -0.04054205 -0.05253932
  0.02862941]"
2,212,"[-0.00626707 -0.01808465  0.01813606 ... -0.03229524  0.0091059
 -0.00615324]"
3,38,"[ 0.00503744 -0.02141594 -0.03110758 ...  0.02849367 -0.021467
 -0.00611583]"
4,170,"[-0.01580518 -0.02379685 -0.01883764 ... -0.02941023 -0.05953238
  0.01578687]"
5,129,"[-0.01102433  0.014135   -0.00766067 ...  0.02217267 -0.00424294
 -0.01407477]"
6,100,"[-0.00621647 -0.01141539  0.0250444  ...  0.03063516 -0.02566428
  0.0094903 ]"
7,132,"[-0.00947433  0.00064303 -0.02444891 ... -0.00415613 -0.01071078
  0.01935765]"
8,112,"[-1.3898550e-02  1.6810648e-02 -4.6992674e-05 ... -4.4893000e-02
 -3.6157195e-02  1.6865971e-02]"
9,103,"[-0.00665757 -0.00093005 -0.02291261 ...  0.01913864 -0.04921305
 -0.00020932]"
10,36,"[-0.01441564  0.00646297  0.03449855 ... -0.02406962 -0.03725014
  0.01852407]"
11,39,"[-0.01673991  0.00030117  0.02236252 ...  0.0083759  -0.0313298
 -0.02515322]"
12,153,"[-0.01658954  0.03720591  0.01315637 ... -0.03213608 -0.02163189
  0.01839103]"
13,173,"[-0.02485098 -0.01641355  0.03690907 ... -0.02114047 -0.05152498
  0.00315967]"
14,21,"[-0.02246199 -0.00167483  0.03418672 ... -0.02256301 -0.03337198
 -0.00642985]"
15,110,"[-0.00503344  0.00871564 -0.0076657  ...  0.03210186 -0.02160203
  0.01268567]"
16,104,"[ 0.02822779 -0.00280036  0.02585486 ... -0.04828744  0.00227492
 -0.00972902]"
17,52,"[ 3.8930941e-02 -2.6689447e-02  2.0672910e-02 ... -3.2909214e-05
 -2.9716464e-02 -4.0885400e-02]"
18,177,"[-0.00794921  0.045687    0.01536597 ... -0.02325317 -0.01163678
 -0.01013643]"
19,105,"[-0.03049701  0.01073535  0.01958784 ... -0.02909109 -0.03724499
  0.01505039]"
20,18,"[-0.03999088 -0.05311858 -0.01240444 ... -0.04642406 -0.01480508
 -0.00337966]"
21,62,"[-0.01638412 -0.00772991  0.00597785 ... -0.03399022 -0.03420678
 -0.00976947]"
22,211,"[ 0.00673192 -0.02115536 -0.01374834 ...  0.00860004 -0.03617173
 -0.01597239]"
23,181,"[-0.02639555  0.00941519 -0.00542098 ...  0.00403331 -0.04974995
 -0.00643445]"
24,17,"[-0.03597056  0.02607112  0.00041299 ... -0.06138806 -0.02593399
  0.00670983]"
25,14,"[-0.02488402 -0.07739536  0.02357238 ... -0.05474891 -0.02966268
 -0.01867671]"
26,72,"[-0.01382026  0.02133759  0.00012822 ... -0.02697632 -0.0361145
  0.01517666]"
27,44,"[-0.02475511 -0.00630016  0.015074   ...  0.00222167 -0.00962138
 -0.00733893]"
28,131,"[-0.01925997  0.00039949 -0.02811177 ...  0.01936066 -0.03330682
 -0.00113716]"
29,143,"[ 0.00106409 -0.01311726 -0.00267257 ... -0.00362404 -0.02716477
 -0.02879715]"
30,160,"[-0.00015233 -0.02218076 -0.02419915 ...  0.03437022 -0.01034042
 -0.01167605]"
31,51,"[-0.0275852  -0.03341183  0.01288956 ... -0.0040721  -0.01031061
 -0.02294656]"
0,97,"[-0.02962372 -0.06867113 -0.02210788 ... -0.08111905 -0.02744667
 -0.04141155]"
1,179,"[ 0.00432562 -0.00799954 -0.00024778 ... -0.03406354 -0.04677194
  0.01128401]"
2,185,"[ 0.00697213  0.00170049 -0.01207644 ...  0.01522438 -0.04822677
 -0.00486269]"
3,16,"[ 0.0178943   0.02518481  0.0145661  ... -0.02719499 -0.03148261
  0.01074873]"
