Index,True Label,Embedding
0,182,"[-0.00924905  0.00753227  0.00442221 ...  0.00322616 -0.00159137
  0.00681892]"
1,847,"[-0.02056546 -0.01872061 -0.00030795 ...  0.01511688 -0.00985997
 -0.00267632]"
2,30,"[-0.00035867  0.01289394  0.03997099 ... -0.03507468 -0.01103887
  0.00762482]"
3,1030,"[-0.0267476  -0.02922891 -0.01595927 ... -0.00993534 -0.00421428
 -0.00708258]"
4,98,"[ 0.00527694  0.00565292  0.00228169 ... -0.01707268  0.00082752
 -0.01558329]"
5,131,"[-0.00972863  0.02447504 -0.00062346 ...  0.00010258 -0.00095115
  0.03096125]"
6,880,"[-0.0826056  -0.02777774  0.02730277 ...  0.02124931 -0.00127903
 -0.00721003]"
7,846,"[-0.00703699 -0.04278678  0.03607809 ... -0.02274974 -0.0160861
 -0.00537975]"
8,26,"[ 0.00742007  0.02285373 -0.01643501 ... -0.0112251  -0.00720544
 -0.02308694]"
9,1668,"[ 0.03837662 -0.04842452  0.03785647 ... -0.03842263  0.00909415
  0.00412121]"
10,22,"[-0.01555094 -0.01674749 -0.0033637  ... -0.0259038  -0.00508923
  0.00279832]"
11,1540,"[-0.00747032  0.00795282 -0.01780719 ... -0.03747732 -0.01322229
 -0.00289066]"
12,228,"[ 4.5399789e-02 -8.9406390e-03 -7.0433123e-03 ...  9.1422396e-03
  3.8598377e-02  7.0206006e-05]"
13,1157,"[-0.02218415 -0.01534061 -0.02052088 ...  0.03491108 -0.01159867
  0.01287511]"
14,147,"[ 0.04441517 -0.03477609 -0.03620923 ... -0.02814944  0.00897006
 -0.00957294]"
15,361,"[ 0.0190434  -0.01172553  0.05273835 ...  0.02465833  0.01738913
 -0.01645514]"
16,148,"[ 0.01548827 -0.00295243  0.021233   ... -0.01986336 -0.00490318
 -0.02128654]"
17,174,"[ 0.04894945  0.00462273  0.03206306 ... -0.01193682 -0.00282203
 -0.02014975]"
18,56,"[ 0.00891017  0.00766013 -0.03001316 ...  0.00480794 -0.01776547
  0.03449421]"
19,148,"[-0.03028707 -0.01101455 -0.05383244 ... -0.00094834  0.06963851
 -0.00166753]"
20,35,"[-0.00203386 -0.02059741 -0.03162964 ... -0.01035632  0.04453649
 -0.00211801]"
21,1388,"[-0.02673351  0.00122817  0.00417007 ... -0.02036744  0.05036181
 -0.02488013]"
22,481,"[-7.7054170e-03 -2.9405678e-02 -3.5146950e-05 ... -1.3498009e-02
 -1.3540066e-02 -3.2332953e-02]"
23,10,"[-0.01281276  0.02220385  0.04278187 ... -0.04545849 -0.0429262
  0.02701682]"
24,1264,"[ 0.01942018 -0.01029639 -0.01604481 ...  0.00574294 -0.00170745
 -0.00143705]"
25,1651,"[-0.01199757 -0.02511857  0.00260064 ...  0.00751262  0.01122961
  0.00485339]"
26,813,"[-0.00592628 -0.02659762 -0.01916192 ...  0.0006929  -0.01569687
  0.00701061]"
27,109,"[ 0.02987052  0.0019184   0.04265255 ...  0.00036047  0.00889537
 -0.02426927]"
28,855,"[-0.02009748 -0.00921309  0.02196009 ...  0.02590147 -0.03698129
 -0.00025548]"
29,508,"[ 0.00302469 -0.01619012 -0.0071905  ...  0.02941815  0.00513726
  0.01441909]"
30,819,"[ 0.01362079 -0.00873335  0.01059185 ... -0.02248    -0.01253985
  0.00736086]"
31,889,"[ 0.04099553 -0.01716457  0.0114327  ...  0.00929731 -0.03050834
 -0.01442571]"
0,177,"[ 0.00705125 -0.01016272 -0.00796066 ...  0.00119595  0.03390469
 -0.00319151]"
1,919,"[-0.02384068 -0.00731438  0.00462314 ...  0.00780493 -0.0122008
 -0.01441093]"
2,147,"[-0.03691138 -0.00375863 -0.01295032 ... -0.00286673  0.01697954
 -0.02900834]"
3,859,"[ 0.03825735  0.00257875  0.01296954 ... -0.02756666  0.00465976
 -0.00634215]"
4,187,"[ 0.17102435  0.04013923 -0.00859482 ... -0.02643205  0.00411112
  0.03261542]"
5,747,"[-0.01058758  0.02628967  0.0113127  ... -0.02015206 -0.00338864
 -0.00851021]"
6,126,"[ 0.02959627 -0.04188433  0.03825057 ...  0.00714345 -0.00628256
  0.02671542]"
7,216,"[ 0.05400265 -0.00503999  0.02266831 ...  0.00562154 -0.02397782
  0.01477635]"
8,1123,"[ 0.00819689 -0.01989963 -0.00941329 ...  0.02952257 -0.00742966
 -0.02546751]"
9,1240,"[-0.02213278  0.03372944 -0.00127405 ... -0.01234468 -0.0117843
  0.00422414]"
10,118,"[-0.00964512 -0.01413686  0.00616186 ...  0.01557426 -0.0176596
 -0.0250839 ]"
11,983,"[ 0.0191918  -0.01291857 -0.01025323 ... -0.01514288  0.01675715
  0.01820955]"
12,177,"[ 0.01916662 -0.01041917 -0.00725537 ... -0.02206416 -0.01695592
 -0.01121425]"
13,177,"[ 0.01578849  0.00360371  0.01837076 ...  0.00156794 -0.00363253
 -0.00632872]"
14,1210,"[ 0.02463492 -0.02023317 -0.0010183  ...  0.01687648  0.00356922
 -0.00895758]"
15,1298,"[ 0.05033937  0.00391881 -0.00356256 ...  0.03146086  0.02734802
 -0.01319098]"
16,764,"[ 0.01354608  0.01252797 -0.00155961 ... -0.00086562 -0.02724867
 -0.00757618]"
17,216,"[-0.03135026 -0.03608899  0.05393674 ... -0.00817982  0.00214368
 -0.00707432]"
18,177,"[-0.02621471 -0.01993538 -0.01079811 ... -0.00330321 -0.01442664
  0.00362122]"
19,27,"[-4.2759394e-03 -1.7100081e-02  3.4297716e-03 ...  1.8222490e-05
  1.6606631e-02 -3.5388023e-02]"
20,1370,"[ 0.01863472 -0.01702483 -0.00596756 ... -0.02513163 -0.00877867
  0.01054578]"
21,547,"[ 0.00429214  0.01424362  0.03369278 ... -0.01658016  0.03421485
  0.0316473 ]"
22,444,"[ 0.04746184 -0.02165801  0.03377572 ...  0.01145749 -0.0359314
  0.02110352]"
23,775,"[-0.00812991  0.00812951 -0.01741547 ... -0.00867887 -0.01519198
 -0.03527953]"
24,710,"[ 0.0118198   0.00060753 -0.00011866 ... -0.01599453 -0.02376631
 -0.00304228]"
25,452,"[ 0.01859463 -0.00660952 -0.02305329 ... -0.01267638 -0.03702026
 -0.00266828]"
26,1078,"[ 0.00654608 -0.00889971 -0.01774838 ... -0.01546178  0.0375367
 -0.00794872]"
27,101,"[-0.00629326  0.00854288 -0.00347016 ...  0.01261037  0.02974965
 -0.01121006]"
28,804,"[ 0.01340809  0.00072308  0.00943831 ...  0.00958793 -0.04637476
  0.0228704 ]"
29,309,"[-0.02269478 -0.02271635  0.03307428 ... -0.02509741 -0.00451746
  0.01012133]"
30,280,"[ 0.02912861 -0.00126937 -0.01788715 ...  0.00283836  0.02804551
  0.00143262]"
31,140,"[-0.02882842 -0.00680727 -0.01590076 ...  0.00544752  0.01268729
 -0.01963226]"
0,464,"[-0.01352644  0.00106174  0.01634167 ... -0.00490565  0.00855944
 -0.01058169]"
1,831,"[ 0.0325268  -0.0172041   0.01953164 ... -0.02548985 -0.00013476
 -0.0092917 ]"
2,1402,"[ 0.00150926 -0.02715561 -0.00575912 ... -0.03332246 -0.02115613
  0.03401054]"
3,1007,"[ 0.00225029 -0.00376267  0.0413882  ... -0.00713885  0.02051722
 -0.00667191]"
4,285,"[-0.00053551 -0.0180168   0.00632872 ... -0.02276664  0.02880094
 -0.01041316]"
5,67,"[-0.0389176  -0.0130835   0.01340566 ...  0.0001006  -0.0405066
 -0.02946248]"
6,793,"[ 0.01990736 -0.00976748 -0.00827296 ...  0.0318895  -0.0231301
 -0.02013158]"
7,236,"[ 0.04686455 -0.01719309 -0.02687949 ...  0.00395823 -0.00648312
  0.02055371]"
8,684,"[ 0.02179737 -0.02232938 -0.02170774 ...  0.00406096  0.01876554
 -0.01981972]"
9,161,"[ 0.01244846  0.00695202 -0.01844529 ...  0.01956708  0.03154101
 -0.02297432]"
10,60,"[ 0.01907453 -0.00126259  0.02372163 ...  0.00647839 -0.01952338
 -0.01239747]"
11,981,"[-0.00335392 -0.00138791 -0.01310036 ... -0.0142609   0.02144421
  0.01766789]"
12,147,"[ 0.02310817  0.00547288 -0.00466678 ... -0.01715465 -0.01364602
 -0.00585081]"
13,319,"[-0.00722745 -0.0057074   0.03064826 ...  0.00051576  0.05981681
 -0.02947684]"
14,1243,"[-0.05249165  0.00687955  0.03655723 ... -0.00973239 -0.01705535
  0.00708251]"
15,485,"[-0.03416378 -0.01060395  0.0178761  ... -0.0106973   0.00966529
 -0.00610257]"
16,632,"[-0.0313283  -0.02722087 -0.01298803 ... -0.00294312  0.01088718
  0.03688616]"
17,402,"[ 0.0003306   0.00958117  0.00299109 ...  0.00104727 -0.00708263
 -0.00805904]"
18,4,"[ 0.02109963 -0.0239844   0.00676727 ...  0.00190777 -0.00132863
 -0.0340013 ]"
19,422,"[ 0.06869471  0.01094193  0.02628973 ... -0.00751937  0.0115265
  0.00602133]"
20,444,"[-0.01356057 -0.0176282   0.00060426 ...  0.00929391 -0.00117618
 -0.01620608]"
21,1077,"[ 0.01013748 -0.01755982  0.03951282 ... -0.0011174  -0.0246652
 -0.02857055]"
22,1569,"[ 0.0171486  -0.01949633  0.0062058  ... -0.00316791 -0.00629495
  0.00324514]"
23,262,"[ 0.01073642 -0.01691419  0.01192579 ...  0.00249412 -0.00763476
 -0.00852127]"
24,748,"[ 0.00978276 -0.0184805   0.02141494 ... -0.01700045 -0.01771981
  0.01995233]"
25,1568,"[-0.03736693 -0.01255097  0.00923794 ... -0.02802452  0.01878865
 -0.00597088]"
26,1007,"[ 0.00633168 -0.00150355 -0.00965692 ... -0.01989564 -0.0226376
  0.00838282]"
27,85,"[ 8.7130466e-05  4.8910979e-02  1.6286047e-02 ... -4.3400889e-03
  6.7739771e-04  2.8725119e-02]"
28,1252,"[ 0.00607313 -0.00893064  0.02882943 ... -0.00898626 -0.00855715
 -0.00183107]"
29,541,"[ 0.02649722  0.00134191 -0.02860133 ... -0.01931791  0.00722388
 -0.02706605]"
30,972,"[-0.00309984 -0.00558468  0.02713197 ... -0.00034497 -0.01029936
 -0.00654941]"
31,339,"[-0.00343276  0.00026852  0.00796057 ... -0.04501943 -0.01674454
  0.01281817]"
0,1261,"[-0.03143005 -0.02497354 -0.04375102 ... -0.02032643 -0.01186627
  0.03066395]"
1,303,"[-0.0363057   0.01272781 -0.00176164 ... -0.02700856  0.0512392
  0.02964834]"
2,39,"[-0.01613198 -0.01438737 -0.0156328  ... -0.03618817  0.0033561
 -0.03849056]"
3,85,"[ 0.01328472 -0.02405058  0.03008501 ...  0.00815982 -0.01488426
  0.01099389]"
4,180,"[-0.00761495 -0.00469215 -0.00655111 ... -0.03869616  0.01821486
 -0.00781809]"
5,189,"[ 0.02746679 -0.01644567 -0.00184567 ... -0.00592431 -0.00177789
  0.0246578 ]"
6,86,"[ 0.01334537  0.00182534  0.00497918 ... -0.05347305 -0.02006954
  0.00617569]"
7,39,"[-0.01647953 -0.00231168  0.01184348 ... -0.00947185  0.02115614
  0.03151476]"
8,106,"[ 0.00638058 -0.00606616 -0.01960223 ... -0.01799052 -0.01096871
  0.01462809]"
