Index,True Label,Embedding
0,360,"[-0.00350595 -0.03132781  0.02659249 ...  0.02215977  0.00404336
  0.03195159]"
1,6,"[ 0.02396894  0.00593422  0.03828068 ... -0.03174518  0.05072433
 -0.01179674]"
2,12,"[-0.03910019 -0.01079022  0.00365526 ... -0.01849332  0.02714098
 -0.00834706]"
3,251,"[ 0.03687242  0.04222311 -0.03807767 ...  0.02669654  0.04006816
 -0.00431606]"
4,172,"[-0.00665749  0.01417532 -0.0214789  ... -0.01062544  0.0145488
 -0.02955601]"
5,370,"[ 0.04030256 -0.00854445  0.0033606  ...  0.00907884 -0.01567622
 -0.01322968]"
6,138,"[ 0.05040343 -0.02092677  0.04311061 ...  0.04728061  0.00762106
  0.02504065]"
7,455,"[-0.04520724 -0.02433301 -0.00805843 ...  0.03067336  0.00940676
 -0.04505801]"
8,156,"[ 0.01328388 -0.02667935  0.01772268 ...  0.00219143 -0.00416085
 -0.04128491]"
9,271,"[ 0.03994576 -0.04514159 -0.01892133 ... -0.00484176 -0.01224696
 -0.03519161]"
10,447,"[ 0.06426516  0.00400374 -0.00370095 ...  0.01931407  0.0261851
  0.00050639]"
11,449,"[ 0.05696492  0.00872459  0.05107464 ... -0.01837733 -0.00031307
 -0.02228461]"
12,327,"[ 0.0270263  -0.01879928  0.03418196 ...  0.05100616 -0.00393325
  0.02308822]"
13,166,"[ 0.02360161 -0.01007531  0.00923672 ... -0.01372262  0.06412196
 -0.03779899]"
14,112,"[ 0.00750264 -0.00294329 -0.01130151 ... -0.05790674  0.05027061
  0.03086583]"
15,244,"[ 0.04421257 -0.03578696  0.06433842 ...  0.17815441  0.00562319
 -0.00239857]"
16,238,"[ 0.04905159  0.00160807  0.01403762 ... -0.02638534  0.01861794
  0.01190442]"
17,317,"[ 0.06927918  0.03891822 -0.00616222 ...  0.00413662 -0.03221041
 -0.01179577]"
18,78,"[ 0.05042409 -0.00407223 -0.0010807  ... -0.03172192 -0.00350799
 -0.02224722]"
19,102,"[ 0.05197817  0.02033088 -0.02969873 ...  0.0045966   0.02366459
 -0.01512784]"
20,355,"[-0.06022706 -0.00769653 -0.02865129 ...  0.05192026 -0.00155859
  0.02964179]"
21,283,"[-0.01029035  0.00831041  0.02979226 ...  0.01558177 -0.01080278
 -0.04475163]"
22,356,"[-0.00623621 -0.03189052  0.02787515 ...  0.06544033 -0.0166443
 -0.00832212]"
23,289,"[-0.01224707  0.01083867  0.01643446 ...  0.04787978 -0.00533542
 -0.00272809]"
24,354,"[ 0.02799042  0.00957734 -0.02106214 ...  0.02956979 -0.00635244
 -0.03533069]"
25,423,"[ 0.01110631  0.01027077  0.00423467 ... -0.01069495  0.01364077
  0.00625973]"
26,223,"[-0.00437354 -0.02852624  0.01076975 ... -0.03073271 -0.00633746
 -0.01036568]"
27,384,"[ 0.03591146 -0.01620776  0.02543746 ...  0.00109109 -0.03357731
 -0.00985421]"
28,270,"[-0.00939518  0.00875692 -0.00053458 ...  0.01365691 -0.01671589
 -0.00219365]"
29,26,"[ 0.01730363  0.05288075  0.08603691 ...  0.00982843  0.02448788
 -0.02683499]"
30,98,"[-0.0300344  -0.03091488  0.01324422 ... -0.01561825 -0.02196234
 -0.05952394]"
31,437,"[ 0.06712379 -0.02962183  0.04479907 ...  0.02027029 -0.03796065
 -0.03350517]"
0,396,"[ 0.02904294 -0.00095542 -0.03055051 ... -0.01286789  0.03908146
 -0.02196407]"
1,429,"[ 0.01584895  0.01597517  0.04032345 ...  0.01631531 -0.01174103
 -0.00710621]"
2,157,"[-0.01855666 -0.01200164 -0.00301614 ...  0.0245718   0.04394645
  0.02139883]"
3,168,"[-0.04333991 -0.02037962 -0.03308991 ...  0.00143563 -0.00213337
 -0.01982173]"
4,275,"[ 0.02637177 -0.00303969 -0.01052851 ...  0.00179479  0.01065662
  0.03202287]"
5,398,"[-0.00312687 -0.02812509  0.00885617 ... -0.05088225 -0.00852414
 -0.05790415]"
