Index,True Label,Embedding
0,11,[-4.4481945 -2.7704506 -3.4743717 ...  9.983096   4.4416404  3.4078383]
1,55,[-9.118401  -2.2124572 -1.8749334 ... -3.3763661  1.7360703  3.1067462]
2,6,"[-5.166583    2.4976401  -2.9207253  ...  0.21468493  4.8497252
 -0.23849156]"
3,227,[-1.978949  -0.549422  -0.5706554 ...  1.8221784  2.116964   4.864101 ]
4,204,[-4.7403216  0.5259152 -1.4820365 ... -3.1895757  2.1897342  0.9132472]
5,164,[-6.9324107  2.8010821 -2.5031793 ... -4.952156   2.8116744  1.7682785]
6,267,[-1.1615669  2.1112561  0.0657063 ... -2.2238226  3.6605105  1.7906642]
7,338,"[-9.887691    1.741642   -2.7385485  ...  0.18169641  2.2275906
  5.9115047 ]"
8,50,"[-14.137776    -8.317384     4.1619925  ...   7.659185     0.29897115
   6.186653  ]"
9,237,"[-4.5453954  -2.02505     0.40429536 ... 17.19879    10.476496
  5.042033  ]"
10,4,"[-0.59153223  0.47197634  3.3942108  ...  7.7504473   8.980336
  6.0871925 ]"
11,250,[-8.898337  -1.8611091 -2.7971654 ... -2.507569   2.385652   5.6963825]
12,157,"[ -9.082221  -10.044344    5.451769  ...   1.5618163   3.1348662
   6.446571 ]"
13,339,[-9.03069   -0.825174   3.4480257 ... 11.311116   2.567882   1.2149637]
14,209,"[-5.498354   -0.73308253  1.9753977  ...  1.6859182   1.1338025
  2.0103455 ]"
15,310,"[-10.849624    -2.8042998    0.81518203 ...  -5.071241     0.60299784
  -1.2781622 ]"
16,71,"[-6.9416256  -0.62620384  0.6359396  ...  3.6172314   2.234919
  3.6436074 ]"
17,496,[-1.830531  -2.8804054  1.4642643 ... -4.216136   1.3463398  5.016509 ]
18,213,[-8.436975  -2.5049329 -6.4854045 ... 15.967543   0.8686437 -1.0864282]
19,427,"[ 0.12636712  2.9642148  -1.0838562  ...  0.35106227  9.729013
  2.9204602 ]"
20,128,"[-5.2900963  -2.167268   -2.2678943  ...  6.192611    1.3649921
  0.83682215]"
21,285,"[-9.303546   -6.2337375   5.1109605  ... 14.811993   -0.97499526
  1.347636  ]"
22,483,[-4.1080384  1.0276476  3.7769794 ... -1.9447985  7.808268   3.4536617]
23,356,"[-2.72455     0.22666736  0.37750226 ...  4.9814      5.8028064
  3.7224627 ]"
24,420,[-3.0909345  2.213247   2.3758209 ...  9.054633   2.7966542 -1.2293078]
25,296,"[-10.529188   -3.6629066  -3.5235813 ...   3.483506    5.059581
  -1.7862718]"
26,372,"[-7.2436275  -2.1108327   0.93114555 ... -2.7902298  -0.66896904
  4.5321198 ]"
27,152,[-7.348974  -3.0403643  1.8376219 ... -0.38689    0.5989311  6.624808 ]
28,463,[-5.205049  -2.0882666 -0.6331621 ...  5.8687644  6.914742   4.366578 ]
29,285,[-8.5673895 -2.706553  -4.2186804 ...  6.020237   2.7291715  5.1589694]
30,407,"[-6.294849   -4.4269104  -0.91935414 ...  5.742927   -0.30322254
  4.044986  ]"
31,67,[-6.237381   2.006155  -4.6721296 ...  5.241696   3.572906   5.2404175]
0,190,[-3.224866  -4.4088564 -0.3543459 ...  5.5294557 -1.7791922  2.9927566]
1,341,[-5.9636483 -1.4071249  1.236905  ...  5.380795   5.7410874  5.937375 ]
2,372,[-2.7551265  1.2635549 -6.864309  ... -1.2588181  4.0533094  6.851221 ]
3,173,"[-9.382258   -1.1815404  -0.5248192  ... -0.85549724  1.1522889
  9.835754  ]"
4,111,"[-9.993635    0.81631696 -1.4209164  ... -1.8338284  -2.045939
 -2.715062  ]"
5,45,"[-3.268826   -0.24950795  0.7900236  ... -1.4357544   4.579164
  2.5342813 ]"
6,197,"[-7.897394   -0.82125074  5.10037    ...  7.022263    3.1388605
 -2.0225813 ]"
7,471,[-6.7326765 -8.283855   1.7367603 ...  9.063263   2.3147087  3.693305 ]
8,294,"[-7.6842623e+00 -2.6590405e+00 -4.7697377e+00 ... -5.3709025e+00
  5.9573222e-03  6.0815763e+00]"
9,413,[-9.077763   2.3898     4.403271  ...  1.355826   0.2526499  7.6253133]
10,259,[-2.915979  -1.9786906  2.483011  ...  5.9854407  3.858031   1.4853556]
11,373,"[-2.355274    0.5044319   2.6439254  ...  3.5178392  -0.10265124
  8.188574  ]"
12,254,"[-1.2165571  -0.72055405 -2.0001137  ... -0.01595219  3.5526705
 -0.8346558 ]"
13,91,"[-12.422233   -4.33006    -1.1733781 ...   1.1092061   2.6341846
  -1.6691933]"
14,334,"[-2.5011346   0.01898391 -1.4590915  ... -1.0932828   4.807074
  8.983496  ]"
15,129,[-8.69094   -1.9108899  7.602137  ...  2.3662887  0.6502121  4.1992836]
16,408,[-5.9828043 -2.3795907 -4.5347357 ... -3.0634544  1.3220023  5.1999598]
17,356,"[-1.3061793   0.60084146 -3.6624093  ... -0.8261534   1.818039
  2.6402884 ]"
18,345,"[ 0.56827825  1.4172885  -1.6917642  ... -0.18648222  2.9086297
  5.989188  ]"
19,343,"[-10.867881     0.7431751   -3.9470592  ...  -0.24666488   1.954346
   5.1527824 ]"
20,291,"[-9.802011   -4.5771236   0.4489684  ...  2.9902065   0.01456452
  2.7564282 ]"
21,386,"[-9.052582    1.2878978  -4.3187804  ... -0.30432954 -1.3825552
  4.058461  ]"
22,295,"[-2.7999673  -7.606036   -3.5867653  ... -0.17063093  1.6653283
  8.814208  ]"
23,163,"[-10.517806     0.60079604  -3.618692   ...   3.9170365   -0.11740708
   6.528303  ]"
24,160,[-7.022068   0.6454414  6.5490823 ...  4.8143415  2.300138   3.9048548]
25,162,"[-5.109145   -0.23698698  0.3528423  ...  0.3264228   0.6476035
 -0.6671417 ]"
26,428,"[-5.7161407  -3.1089587  -0.6839649  ...  0.6969563  -0.06865713
  5.345493  ]"
27,142,"[-5.329337    1.5803332  -0.05363889 ...  3.6711094   0.2626864
  4.499035  ]"
28,131,[-2.0626333  5.095499  -0.8535295 ... -4.1164374  5.2500577  2.6552267]
29,64,"[ 1.7291317   1.5186647  -1.4651945  ... -0.96529615  6.5268474
  5.8136787 ]"
30,188,"[-3.7536461   3.0884614   0.78219295 ... -0.6050957   3.260785
  1.2541472 ]"
31,480,"[-7.3956547  -1.2785159  -1.6632383  ...  2.2134945  -1.2831609
  0.25944835]"
0,6,[-3.8859382 -2.8373344 -2.4543598 ...  1.3819021  1.2295167  1.5280604]
1,409,"[-16.830965    5.787669    4.284031  ...   2.9813874   5.2943215
   7.622176 ]"
2,492,"[-3.623372   -0.43283692  3.6903975  ...  3.8575363   1.6092368
  3.390946  ]"
3,21,[-4.786093   3.2474523 -2.884853  ...  1.3952347  2.6865468  4.1868587]
4,472,"[-7.8176646  -3.5432131   0.86803395 ... -0.7038933  -2.238917
  5.3777723 ]"
5,470,"[-10.298088    1.5817513  -1.876685  ...  -1.0901445   4.1831794
  -2.8513746]"
6,357,[ 1.0917326 -1.008603   0.4352207 ...  9.145273   2.8559952  7.336302 ]
7,217,[-4.4112744  2.8425913 -0.6820282 ... -2.4661942  4.891495   5.7656302]
8,324,"[-8.854285   -0.47249284  0.29157722 ...  3.3293176   5.1957326
  5.077981  ]"
9,324,[-8.617354  -5.0726194  1.0397166 ...  4.5583725  0.218647   0.6486964]
10,69,[-5.7369184  1.2406138  2.0013688 ...  3.4061167  6.2300096 -3.1581864]
11,73,[-5.1423397 -4.015574  -2.7150328 ...  6.2888103  2.3470588 11.058632 ]
12,161,"[-11.445427   -7.239547   -4.4381866 ...  -1.0584294  -1.2239902
   7.068205 ]"
13,390,"[-1.5258456  -1.5663065  -1.5182923  ...  1.6656821  -0.04312727
  3.505445  ]"
14,345,"[-0.17088714  2.1234894  -0.5248349  ... -0.25925195  3.3900614
  1.8325871 ]"
15,132,[-6.265232  -1.5827714 -1.2910335 ...  2.4338515  6.8604574 -1.8315663]
16,102,"[ 3.272342   -1.8781524   6.012858   ...  4.870974    5.492497
  0.89838135]"
17,68,"[-10.587243   -1.4883518  -1.796243  ...  -5.9598484   3.5437639
   5.0956583]"
18,9,"[-12.718215   -7.28182     0.0400375 ...   8.3471985  -2.1521027
   1.5415069]"
19,47,"[-8.31891     0.11410971  1.3221084  ...  1.1906809  -2.294228
  3.6704793 ]"
20,270,"[-7.9228306  -2.8601584   0.31790608 ...  6.0935845  -2.7563875
  0.60230577]"
21,257,[1.0411931  2.305337   1.5129975  ... 3.3374605  1.4924984  0.54669994]
22,120,"[-11.970606   -5.0799875  -4.3543897 ...   5.2354198   1.8777246
  -1.7810754]"
23,31,"[-10.325917    -5.775028     0.86345357 ...   7.483899    -4.8352146
   1.8176132 ]"
24,115,"[-5.7520337  -0.21144758 -1.3002595  ...  2.5912614  -0.14964414
  7.1496773 ]"
25,24,"[-10.966692     0.76983374   0.27647454 ...   9.291088    -0.03258121
   1.6613922 ]"
26,121,"[-12.4539175    2.6122139    0.17063098 ...   3.7850478    2.6921873
   0.0871411 ]"
27,267,"[-3.946942    0.78058213 -1.8316658  ... -0.61373335 11.354622
  4.901039  ]"
28,310,"[-10.4224415  -3.775515   -4.2030363 ...   0.1924032  -1.5895867
   6.7037053]"
29,339,"[-3.3533227  -1.0786215   1.4357228  ...  9.33969    -0.03352189
  6.3342624 ]"
30,104,[-2.4397376  2.953014  -3.1840825 ... -1.7230278  3.3586447  3.1430373]
