Index,True Label,Embedding
0,1022,"[ 0.08132413 -0.02509705 -0.03415132 ...  0.00551924  0.0133741
  0.03687324]"
1,1423,"[ 0.05594305 -0.05544304 -0.01831204 ... -0.01219244  0.00114561
 -0.02694207]"
2,329,"[ 0.03161676  0.00020704  0.01173231 ...  0.00294899  0.00567146
 -0.01441883]"
3,660,"[ 0.00783198  0.00604188  0.0062454  ... -0.00577278 -0.01956801
  0.0172507 ]"
4,372,"[ 0.05380274  0.01433159 -0.00139358 ... -0.04207043 -0.01237605
  0.00838832]"
5,1514,"[ 0.07742658 -0.02128471 -0.01518091 ... -0.03383584 -0.01512592
 -0.00011434]"
6,65,"[ 0.02220084 -0.02903911  0.01186311 ...  0.01509374  0.02797787
  0.01426055]"
7,1227,"[ 0.00443727 -0.00550288 -0.04860931 ... -0.02191877  0.00682167
 -0.01743442]"
8,1414,"[ 0.03410358 -0.02054283 -0.00921966 ... -0.02229331  0.04743745
 -0.00175437]"
9,669,"[-0.0358599   0.02343388  0.02539779 ... -0.00410094 -0.02088055
  0.00134483]"
10,1409,"[ 0.08928821  0.00043473 -0.0165436  ...  0.00995423 -0.04485976
  0.02886185]"
11,39,"[ 0.06478454  0.04212552  0.01811516 ...  0.01283867  0.01493252
 -0.00179945]"
12,1023,"[-0.05163409 -0.02056937  0.00387051 ...  0.0139387  -0.02443719
  0.02910412]"
13,282,"[-0.03612334 -0.01051359 -0.00394904 ... -0.0069257  -0.01560513
 -0.00542054]"
14,1148,"[ 0.00100188  0.01980676 -0.02577537 ...  0.0194926  -0.02542162
 -0.00028138]"
15,73,"[-0.02684505  0.02116244 -0.04341972 ...  0.02516353  0.06688315
 -0.00970284]"
16,3,"[-0.01080754 -0.05468675 -0.00692298 ...  0.01756988  0.02941456
  0.03584784]"
17,356,"[ 0.00769378 -0.03289403  0.01768734 ...  0.00954884 -0.03144513
 -0.01680433]"
18,4,"[-7.9335198e-03 -9.5228059e-04 -1.8472025e-02 ...  1.0198962e-02
 -4.5229681e-06 -1.0581253e-02]"
19,460,"[ 0.07237199  0.07009345 -0.02630305 ...  0.00868079 -0.0355588
  0.04019288]"
20,532,"[-0.00177396  0.00699461 -0.0392082  ... -0.00291007 -0.03004785
 -0.01980939]"
21,1728,"[ 0.04375694  0.01718153 -0.01036101 ... -0.02108125 -0.00940259
 -0.02223722]"
22,84,"[-0.04313174  0.03214329  0.02558741 ... -0.00117763  0.01265591
 -0.04686657]"
23,213,"[ 0.02451651  0.0013802  -0.02043868 ...  0.02926859  0.0061728
 -0.0117409 ]"
24,1356,"[ 0.03964056  0.00389202  0.0157696  ... -0.00827336  0.00247089
  0.0709565 ]"
25,1478,"[-0.04945547  0.00636878  0.01097031 ... -0.00132778  0.00672788
 -0.00200769]"
26,1153,"[ 0.02424157 -0.01654931 -0.03666644 ...  0.00605922 -0.02583259
  0.03145915]"
27,260,"[-0.02878061 -0.0028945  -0.01353761 ... -0.0213128   0.02763971
 -0.01672409]"
28,704,"[ 0.00940441  0.01661964  0.02752349 ... -0.00655667 -0.0395843
  0.05836665]"
29,106,"[ 0.04195626 -0.00515963 -0.0147261  ... -0.02536727 -0.01826053
  0.06536534]"
30,1040,"[ 0.01611628 -0.03891101  0.01949929 ... -0.06187842  0.00033977
 -0.01424636]"
31,250,"[ 0.02523662  0.01079666 -0.00884596 ... -0.02456544 -0.01482753
  0.03816882]"
0,1512,"[-0.03733868 -0.00608331 -0.01356578 ... -0.00246217  0.00259717
 -0.03453142]"
1,1530,"[ 0.03169127 -0.00071451 -0.00726131 ... -0.0317523   0.00597889
  0.02304354]"
2,392,"[-0.01001944 -0.01548223  0.00564188 ... -0.01202496 -0.02400411
  0.03974091]"
3,60,"[ 0.12146871 -0.00768234  0.01654638 ... -0.01774946 -0.02250982
  0.02543355]"
4,550,"[-0.01800306 -0.01453857 -0.01092273 ...  0.02327134  0.01975114
 -0.00251993]"
5,539,"[ 0.00564969 -0.03646326 -0.0074924  ... -0.02742016  0.01193716
 -0.00162939]"
6,165,"[ 0.00654707  0.00615647 -0.01614147 ... -0.01042742  0.03569645
  0.02545269]"
7,422,"[ 0.00717945 -0.00485907 -0.01818391 ...  0.00239302 -0.04090442
  0.01069989]"
8,684,"[-0.0628482  -0.05030184  0.03821188 ... -0.02347166  0.02586484
 -0.00067652]"
