Index,True Label,Embedding
0,86,"[ 0.0066343  -0.04354433 -0.07748648 ...  0.08087652  0.06647139
 -0.033939  ]"
1,166,"[ 0.02216984 -0.05319515  0.14678875 ...  0.0623293  -0.02222905
 -0.05725541]"
2,207,"[ 0.03072625 -0.00716487  0.20060065 ... -0.02311397  0.0643859
  0.0217608 ]"
3,13,"[-0.04811077 -0.07063507  0.12605098 ... -0.02023016 -0.02074018
 -0.01343923]"
4,77,"[ 0.02704193  0.0172175   0.04153078 ...  0.04093508 -0.0052964
 -0.08124395]"
5,79,"[-0.04109655 -0.03504059 -0.05010192 ...  0.02495529  0.07468938
 -0.04926703]"
6,139,"[ 0.0028374  -0.02895343 -0.07156591 ...  0.06020345  0.05307962
 -0.03952077]"
7,58,"[ 0.03133572 -0.0322815  -0.06583252 ...  0.1112103   0.03590989
 -0.03090022]"
8,155,"[-0.00710773  0.01961216 -0.07239994 ...  0.09649036  0.01493002
 -0.12533574]"
9,19,"[ 0.14988671 -0.00481141  0.04320167 ...  0.04076942 -0.06699724
 -0.03949781]"
10,199,"[ 0.03133134 -0.02729112 -0.0446297  ...  0.05519304 -0.00266099
 -0.04732626]"
11,178,"[ 0.02986666 -0.07395995 -0.00785825 ...  0.01929413  0.03226414
 -0.00065999]"
12,4,"[-0.03065119  0.01314425 -0.11268225 ... -0.02666469 -0.07933833
  0.02815917]"
13,124,"[-0.0618282  -0.06214223 -0.06704241 ...  0.02970455 -0.01485158
 -0.01651016]"
14,31,"[-0.07916843 -0.06511112 -0.00856748 ...  0.14355107  0.16699053
 -0.07334793]"
15,196,"[-0.00700475 -0.02139533 -0.12653098 ... -0.00536298 -0.05870169
 -0.00469611]"
16,193,"[ 0.03184615  0.00720629 -0.04085879 ...  0.01144461 -0.0764173
 -0.0483556 ]"
17,2,"[-0.05475684  0.05247068  0.08714467 ...  0.01342844  0.01908635
  0.01692988]"
18,91,"[ 0.02711115  0.00157433  0.05129351 ...  0.04546706  0.01422209
 -0.0674817 ]"
19,136,"[-0.03877263  0.01651618 -0.08335118 ...  0.05782619 -0.04365634
 -0.03653998]"
20,123,"[-0.00414799 -0.02255363  0.04589143 ...  0.01034276  0.01478164
 -0.02147008]"
21,56,"[ 0.07904752 -0.05013977  0.01853306 ... -0.0169522   0.04006528
 -0.0165869 ]"
22,63,"[-0.01107263 -0.01755391  0.07243046 ... -0.01884363 -0.00796021
 -0.06394508]"
23,137,"[-0.04892797 -0.0058727  -0.0215921  ...  0.06280242 -0.04345891
 -0.05460785]"
24,210,"[-0.04431472 -0.00849631 -0.06024753 ...  0.04304818 -0.00275276
 -0.01493747]"
25,189,"[-0.03756248 -0.06895617  0.09119332 ... -0.01189729  0.04210507
 -0.04766135]"
26,206,"[ 0.08199519 -0.098276    0.05699161 ... -0.02430761 -0.01269119
 -0.0899809 ]"
27,42,"[-0.03181968 -0.11473776  0.08665591 ...  0.05365467 -0.00596541
 -0.03394077]"
28,32,"[-0.08834028 -0.01333506  0.12410018 ...  0.0188714   0.03649562
 -0.04897262]"
29,128,"[ 0.05129095 -0.00075048 -0.057081   ... -0.04394272  0.06850417
 -0.04011924]"
30,53,"[ 0.08116867 -0.05363949  0.01070702 ... -0.00054266  0.00615459
  0.03397331]"
31,158,"[ 0.05066206 -0.00827012 -0.06811365 ...  0.12585384  0.06591327
 -0.08882459]"
0,1,"[ 0.02564573  0.03146445  0.02433401 ... -0.03931632 -0.10484356
 -0.10747008]"
1,94,"[ 0.04178636  0.00429126  0.04574602 ... -0.02678762  0.00263086
 -0.04768501]"
2,7,"[-0.05771021  0.03979484 -0.04415898 ...  0.11064579  0.06654657
 -0.04947004]"
3,28,"[ 0.01536623 -0.03258249 -0.03996291 ...  0.05494631  0.05615617
 -0.05267283]"
