Index,True Label,Embedding
0,247,"[-13.524131    -2.7944534    2.8689363  ...   6.4268637    0.46486074
   1.4115283 ]"
1,250,"[-15.382569    -1.136257    -3.262662   ...   5.022136     0.45881918
   2.197736  ]"
2,461,"[-12.337991     1.0124955    1.2501223  ...  -0.53037715   4.554892
   2.7501826 ]"
3,95,"[-13.578699    -0.50351536  -0.92497844 ...   8.779852    -0.02892707
   5.776573  ]"
4,239,[-3.9378517 -1.9189147  3.905089  ... 11.414515   4.7657833  5.756682 ]
5,480,[-4.881066   0.6511671  6.889068  ...  4.1806617  2.564179   1.7851932]
6,311,"[-1.0207406   3.353049    3.6023495  ...  3.90525     0.84841204
  1.9410552 ]"
7,456,"[-8.938766   -6.918934    0.03938777 ...  0.81112504  2.360368
 11.449399  ]"
8,439,[-6.9988604 -1.2770654  0.8459368 ...  1.321056   0.3750334  0.8125769]
9,432,[-6.3170896  2.6965876  2.8723242 ...  3.8935163 10.512315   1.0553527]
10,395,"[-7.2975464  -6.2902074   0.45257396 ...  1.3857663   0.17439151
  3.0519295 ]"
11,39,"[-7.526398    0.7561832  -1.5889305  ... -0.03944082  4.13186
  3.1258144 ]"
12,33,"[-15.477545    -0.2912845   -7.945495   ...  -0.07469598  -1.9339542
   7.633775  ]"
13,485,"[-0.34718874  0.845477   -3.3527913  ...  7.2469635   6.0033956
  8.908458  ]"
14,108,"[-12.036141     0.3660056   -5.821938   ...  -0.45718902   5.789647
   1.9674325 ]"
15,63,[-6.0330887 -2.9851103 -1.2731916 ...  3.488705   3.5472484  4.906761 ]
16,136,[-3.7646594 -3.9601326 -1.021302  ...  5.5242076  4.6405597  7.6661415]
17,246,"[-11.112084   -5.6501403  -2.7696302 ...   6.346586    9.31547
   9.186012 ]"
18,224,"[-2.6596396   1.370768    0.36123186 ...  2.3417337  -1.3560688
  2.936794  ]"
19,273,"[-7.031805   -0.02383905 -3.14962    ...  1.2186705   1.8039937
 10.139561  ]"
20,193,"[-12.600083     3.9045076   -0.3016036  ...  -4.6465034    0.88552976
   7.4965434 ]"
21,383,[-6.186693  -2.07919    4.963428  ...  6.4445014  6.491882   4.1494217]
22,389,"[-9.906921   -6.6749516   0.9564684  ...  0.02321028 -1.6954875
  4.5627327 ]"
