Index,True Label,Embedding
0,86,"[ 0.02216354 -0.01298406  0.00741357 ...  0.00133776 -0.0257104
  0.00364286]"
1,166,"[-0.00043538  0.04943113  0.03691285 ...  0.00340721 -0.00191519
 -0.03352842]"
2,207,"[-0.0070361  -0.00114552  0.02123583 ... -0.0016922  -0.00986504
  0.00756367]"
3,13,"[-0.0068307   0.01126715 -0.01260208 ...  0.01487834 -0.03150782
 -0.01034029]"
4,77,"[-0.00245058 -0.0019252   0.03179268 ...  0.02499246 -0.00663485
 -0.01123558]"
5,79,"[ 0.02624387 -0.0171      0.04582976 ... -0.00047915 -0.03333275
  0.01157937]"
6,139,"[ 0.0356748  -0.03834016 -0.01295021 ...  0.03481346 -0.03212549
 -0.00728812]"
7,58,"[ 0.01412719 -0.00485905 -0.00060517 ...  0.01658595  0.00214723
  0.00268013]"
8,155,"[ 0.00960686 -0.02009524  0.03451056 ...  0.02180327 -0.0306653
 -0.02045365]"
9,19,"[ 0.01432632  0.02152509  0.02848572 ... -0.02141537 -0.0063107
  0.02873228]"
10,199,"[ 0.09349344  0.0159149  -0.00709111 ...  0.02264743 -0.0416111
 -0.00400749]"
11,178,"[-0.02741664  0.00723063  0.03807705 ... -0.01718582 -0.02548612
 -0.00012   ]"
12,4,"[ 0.03269315 -0.00718561  0.07509747 ... -0.04592323 -0.01856118
 -0.01265011]"
13,124,"[ 0.00448229  0.02629809  0.06654246 ... -0.01432438 -0.01436052
  0.00767319]"
14,31,"[ 0.01996023  0.02918447 -0.00765324 ...  0.00580231  0.01904419
 -0.00883729]"
15,196,"[ 0.01112049  0.00150772  0.07427282 ... -0.0434396   0.00390438
 -0.00759103]"
16,193,"[ 0.01035127  0.01067487 -0.04081964 ... -0.01104204 -0.01259458
  0.01525012]"
17,2,"[-0.01015658  0.02275866 -0.02812761 ...  0.00524604 -0.02818102
 -0.00565081]"
18,91,"[ 0.01958375  0.0315727   0.02057168 ...  0.01239396  0.00089251
 -0.00583754]"
19,136,"[ 0.00060163  0.01985794  0.03332311 ... -0.01955482 -0.01334746
  0.01676099]"
20,123,"[-0.03065176 -0.02114864 -0.02459022 ... -0.0256879  -0.0206965
 -0.01302131]"
21,56,"[ 0.0110547  -0.00316113 -0.02341197 ...  0.03124002 -0.00612911
 -0.01292522]"
22,63,"[ 0.01689101  0.03426011  0.0212708  ...  0.00550593 -0.02168959
 -0.01917922]"
23,137,"[ 0.00691804  0.0230164   0.03087444 ... -0.01467895 -0.01948669
  0.00563266]"
24,210,"[-0.03688389  0.02475318  0.05789541 ... -0.01661719 -0.00301056
  0.00845086]"
25,189,"[ 0.00950703  0.0201989  -0.00351064 ... -0.00272473 -0.02350767
 -0.00650085]"
26,206,"[-0.01036588  0.01428496  0.01442979 ...  0.00397434 -0.00924767
 -0.01052238]"
27,42,"[-0.00877925  0.01892445  0.02011552 ... -0.01671311 -0.01116148
  0.00546217]"
28,32,"[-0.00667676  0.02433395  0.02885272 ... -0.00625804 -0.01883826
  0.00967668]"
29,128,"[-0.00607625 -0.01641413  0.00187586 ...  0.05719117 -0.00948401
 -0.02062682]"
30,53,"[-0.02447389 -0.0282651  -0.01074005 ...  0.01545903  0.00075047
  0.01489315]"
31,158,"[ 0.02752701  0.02729288 -0.01381269 ... -0.00621183 -0.01162572
 -0.01108422]"
0,1,"[ 0.00761601  0.03026066 -0.00893142 ...  0.00120227 -0.00185472
 -0.00979001]"
1,94,"[-0.0068156   0.04683459  0.00485935 ...  0.00407872 -0.03973928
  0.00907102]"
2,7,"[ 0.01599673  0.01794398 -0.02431244 ...  0.01120397  0.00740802
  0.0228272 ]"
3,28,"[-0.03667391 -0.02031174 -0.01158691 ...  0.01922674 -0.04646848
  0.0013552 ]"
