Index,True Label,Embedding
0,92,[-4.720216   1.6079255  2.9708483 ...  5.3315063  5.2780585  4.584881 ]
1,17,"[-3.7292864  -3.1128955   2.1359384  ...  7.0750213   1.7013878
  0.33061615]"
2,56,[-6.5268993 -0.971006   1.7889384 ...  4.244231   0.8414726  4.0073366]
3,431,"[-8.186458   -2.3173156  -0.06156339 ...  5.38065     0.7258043
  6.389407  ]"
4,136,"[-8.864779   -3.9417906  -2.6040564  ... -0.16376331  2.901589
  3.2294884 ]"
5,366,"[-3.3849387   2.0047727  -0.13332923 ... -3.770792    0.40249604
  4.0720215 ]"
6,104,[-1.2785926  4.6272526  2.460152  ...  5.3626504 -2.9133875  0.5158038]
7,288,"[-7.158569   -2.4002779  -3.2699735  ... -0.62706244 -0.5328007
  2.5999768 ]"
8,402,[-8.735697  -3.8658378 -2.7630258 ...  3.013967  -0.5007119 -2.2674088]
9,259,[4.326175  2.0128274 4.0798497 ... 7.396317  5.120683  0.2987883]
10,222,[-5.4368463 -3.9719498  1.1254987 ...  8.517799  -1.2370675  4.9375076]
11,272,"[-12.338441   -1.7252542   2.6859643 ...   8.362318    4.984734
   2.3947742]"
12,15,"[-7.2414327   0.06797044  2.6605697  ...  8.097158    0.50146735
  1.9984982 ]"
13,294,[-4.7872753 -4.8689003 -1.9989253 ... -1.9992048  4.6439123  2.5259151]
14,408,[-6.298234   0.7243369 -1.6226646 ... -1.5168062  1.025431   9.898678 ]
15,10,"[-11.078668    -0.50416446  -1.1976331  ...   7.292045    -0.8412446
   3.4563851 ]"
16,362,"[-9.123254   -0.85384446  1.0989977  ... -4.3362403   2.056646
  1.5780087 ]"
17,436,[-2.6750042  6.898752  -2.6338708 ... -3.4444585  5.177382  11.095089 ]
18,325,"[-1.3850304   0.56567115 -2.0972698  ...  0.53408086  1.5576462
  1.8247261 ]"
19,83,"[-10.3705225    0.64594746   1.7380575  ...   7.4140997    2.9228282
   1.0173652 ]"
20,44,"[-4.1594834   4.0307884  -1.0977596  ...  0.26506117  2.385995
 -0.6077711 ]"
21,492,[-6.694191  -2.801324   2.0435    ...  1.7067086 -1.145031   5.137334 ]
22,107,[-2.4313815  4.2724667 -0.9966141 ... -1.0630665  3.5649343  4.3906274]
23,288,"[-12.44391    -2.1879973  -5.974353  ...   3.4142613   2.392682
   6.8534937]"
24,251,"[-6.410964   -0.90414673  1.4359019  ...  0.8687227   0.6875781
  4.631649  ]"
