Index,True Label,Embedding
0,48,"[ 0.00831017  0.03751894 -0.00643872 ... -0.01054767  0.03170833
  0.00705435]"
1,65,"[-0.00433078  0.03344496 -0.0377306  ... -0.02573569  0.01852068
 -0.00750695]"
2,61,"[ 0.01256226  0.02360129 -0.00811318 ... -0.03221445  0.0471869
 -0.01470564]"
3,147,"[-0.03413203  0.01640018 -0.06684493 ... -0.0274481   0.01365107
 -0.01266423]"
4,24,"[ 0.0077214   0.02969608 -0.02641716 ... -0.01746832  0.00643105
  0.01578857]"
5,70,"[-0.00477234  0.00774905 -0.0399704  ...  0.00752079  0.04165936
 -0.02348723]"
6,88,"[ 0.01384696  0.02743228 -0.0202937  ...  0.00038728  0.02680502
 -0.00667834]"
7,176,[0.01529526 0.02973014 0.00759672 ... 0.01935008 0.01990742 0.00288072]
8,174,"[ 0.00201933  0.03303583 -0.00813744 ... -0.03182693  0.00572636
 -0.03006605]"
9,6,"[ 0.01140078  0.03751602  0.02406767 ... -0.02784215  0.0492145
 -0.00939285]"
10,69,"[ 0.00100754  0.04183249 -0.00585545 ... -0.01550834  0.02508457
 -0.02588327]"
11,90,"[-0.0110533   0.01533743 -0.04766739 ... -0.00373394 -0.00226105
 -0.01762191]"
12,89,"[ 0.00967144  0.01168968 -0.00960429 ... -0.03462736  0.02592257
  0.0008983 ]"
13,186,"[ 0.02634392  0.00966926 -0.02186577 ... -0.0015444   0.03452149
 -0.00700603]"
14,119,"[ 0.02849825  0.0047414   0.00716647 ... -0.00160708 -0.00024799
  0.01465014]"
15,26,"[ 0.02386478  0.02766034  0.02287269 ... -0.03598198  0.02152618
 -0.0141325 ]"
16,57,"[-0.00020639 -0.00190566 -0.00760268 ...  0.01303675  0.02793253
  0.00917109]"
17,140,"[ 5.8534861e-02  2.9729730e-02  2.6223101e-02 ...  5.4574873e-02
  9.9011813e-05 -8.3200317e-03]"
18,161,"[ 0.0113683   0.0166167  -0.01178661 ...  0.00704523  0.00411148
  0.00343776]"
19,113,"[ 0.06013812  0.02708119  0.00546974 ... -0.01947466  0.0280085
 -0.03508497]"
20,125,"[-0.0040863   0.01928361 -0.0325163  ...  0.00073874  0.01731061
 -0.00718217]"
21,162,"[ 0.05381569 -0.01123815  0.00208494 ...  0.02844043  0.00530009
 -0.0037595 ]"
22,54,"[ 0.0343975  -0.01701965 -0.01458965 ... -0.01739249  0.00599185
 -0.00109458]"
23,163,"[ 0.01101985  0.03211818 -0.01895093 ... -0.026327    0.03911198
 -0.01504784]"
24,121,"[-0.01960277  0.00769969 -0.00741682 ...  0.00778375  0.00640987
 -0.05013139]"
25,149,"[ 0.00973679  0.01827229 -0.02936934 ... -0.0128504   0.02654162
 -0.01836144]"
26,108,"[ 0.01305091  0.02760589  0.01010406 ... -0.02310294  0.0417092
 -0.03879828]"
27,0,"[-0.01356976  0.03088465 -0.01812662 ... -0.01179453  0.01332509
 -0.00722807]"
28,133,"[-0.00760094  0.02277488 -0.02451051 ...  0.01106968  0.03733591
 -0.0156299 ]"
29,102,"[-0.01604251  0.03376532 -0.02574061 ... -0.0213692   0.0223966
 -0.00406379]"
30,96,"[ 0.01686933 -0.00174586 -0.00651919 ...  0.00921627  0.03251327
  0.01573034]"
31,142,"[-0.02565671 -0.00043457 -0.00411209 ... -0.02806408  0.00837641
  0.02356839]"
0,144,"[ 0.03030733  0.02996053 -0.01172613 ... -0.01214375  0.01123262
 -0.01965016]"
1,83,"[ 0.03595268  0.0290397  -0.0017688  ...  0.0291079  -0.01373026
  0.006692  ]"
2,12,"[ 0.00255775 -0.01955908 -0.01803264 ... -0.01405657  0.01673572
 -0.00209451]"
3,145,"[ 0.0128443   0.02994637 -0.03906947 ...  0.00865276  0.00996457
 -0.00782686]"
