Index,True Label,Embedding
0,216,"[ 0.0545122   0.42886442  0.02656702 ... -0.02491436 -0.01059446
 -0.01740378]"
1,157,"[ 0.02491697  0.03468815  0.03263383 ...  0.05805968  0.03770451
 -0.07851057]"
2,588,"[ 0.02331756  0.01836373 -0.02556251 ... -0.01966369 -0.04527598
 -0.03825976]"
3,1281,"[ 0.04328822 -0.09948663 -0.06839424 ...  0.05932133 -0.0050557
 -0.03372973]"
4,478,"[ 0.05998989  0.08018012  0.08683062 ...  0.08296188  0.10954347
 -0.02810414]"
5,65,"[-0.16909371  0.00924599  0.00322639 ... -0.05243611 -0.00513195
  0.00420389]"
6,1685,"[-0.00020318 -0.03623084  0.05444909 ...  0.06319714  0.09854183
 -0.00300969]"
7,446,"[ 0.07031923 -0.05743333  0.01741764 ... -0.04179866 -0.02472556
 -0.02689617]"
8,1342,"[ 0.13093199 -0.10671484 -0.02029376 ...  0.191062   -0.0672101
 -0.20722777]"
9,683,"[-0.0576295   0.02591469  0.00393045 ...  0.0440437  -0.00737886
  0.18613881]"
10,967,"[-0.03894663  0.13469574 -0.10918657 ...  0.05333534 -0.01314704
 -0.10352572]"
11,647,"[-0.01111056 -0.01787134 -0.05288137 ...  0.0229408  -0.09527327
  0.04712432]"
12,350,"[-0.00172457  0.07883211  0.01225241 ...  0.08831197  0.0794716
 -0.01093115]"
13,371,"[ 0.01165081 -0.09495413 -0.00176862 ... -0.06935124  0.01802405
 -0.00989014]"
14,593,"[-0.03580847 -0.00124332 -0.01628365 ... -0.00253083  0.01049853
 -0.03448298]"
15,1028,"[ 0.0858675  -0.0079293  -0.04268382 ... -0.02606021  0.01208518
  0.03658344]"
16,305,"[-0.08028847 -0.07493133 -0.16489536 ...  0.00905973 -0.0140949
  0.04829215]"
17,1215,"[-0.00819902 -0.02468845  0.01285214 ...  0.03288881 -0.00329355
  0.08560216]"
18,96,"[-0.01998611  0.01696677 -0.03682768 ...  0.03114997 -0.02776438
 -0.05116819]"
19,285,"[ 0.01392903  0.00911262 -0.02456065 ... -0.01560755 -0.01930937
 -0.10687351]"
20,1739,"[-0.01556419  0.03312164 -0.01565222 ... -0.01609604 -0.08344004
 -0.00156845]"
21,389,"[ 0.04345845  0.05766135  0.05946677 ... -0.02245918  0.02052858
 -0.0420978 ]"
22,253,"[ 0.07765838 -0.02220772  0.01394462 ... -0.0043844   0.04621583
  0.03223846]"
