Index,True Label,Embedding
0,1593,"[12.02633    -1.3190136  -5.5850434  ... -0.23219782 -4.959683
  3.6045222 ]"
1,559,"[-0.78516597  4.365484   -2.5864565  ...  9.760206    0.99602866
  6.875814  ]"
2,208,"[-10.451638   -6.5329275  -5.4580655 ...   7.151517    3.458695
   6.272972 ]"
3,33,[ 3.8780248 -3.411485   3.3046608 ...  4.850924  -3.7839923  6.487402 ]
4,324,"[-0.02951203  2.870932   -0.22798829 ...  2.566571   -4.209876
 -2.1564727 ]"
5,663,"[-10.094248   -1.7745811  -7.118208  ...   4.3731318   8.167321
  -3.097808 ]"
6,337,"[-11.970809    4.7156763  -0.6327912 ...   4.344447    7.5021043
   3.234168 ]"
7,13,[-1.6007177 -6.2043686  1.2089711 ...  5.6748857  0.2123555  1.1001688]
8,389,[-5.4703264 -2.1553812 -0.2986075 ...  4.575364  -2.3613143  0.5863838]
9,227,"[-10.925033     3.6462955    0.31943455 ...   5.887051     3.15514
   2.3989458 ]"
10,49,"[-12.673211    1.0614612  -2.008443  ...   3.5451725  -1.1359926
   6.6063824]"
11,16,"[-10.8284645  -1.96849    -2.9125333 ...   5.7841268  -1.6169069
  -0.9806845]"
12,609,"[-7.680767    0.5879591  -0.5796295  ... -1.4141614   2.0754313
  0.31443664]"
13,369,[-5.8627973 -2.0999968 -4.2036705 ...  6.3049984 -2.6606798 -6.3721933]
14,1164,[-7.8583426  1.4360057  0.0641745 ... -0.6714748  3.039553  -2.51902  ]
15,1744,"[-2.9579957   6.680624   -4.563764   ... -3.995201   -0.84248585
 -1.9013848 ]"
16,102,[-6.7048655  6.5690784  2.862363  ...  3.6618004 -1.0060506 -1.5060222]
17,113,"[ 0.29743245  4.392834   -4.065736   ...  3.393001    9.844241
  3.944345  ]"
18,728,"[-14.282449    -0.79921013  -2.3608298  ...   3.1721754    7.6738477
  -2.0130796 ]"
19,862,"[-16.678988   -2.2144196  -1.1426069 ...  13.392431    7.7314906
   0.5006931]"
20,704,[-7.5590053  4.5870466 -1.7306383 ...  1.4696499 10.952118   6.494501 ]
21,160,[-8.1037035  3.9242864  5.4922147 ...  2.4043376  6.5509467 -2.0842419]
22,1130,"[-2.6483626   0.46072042  6.676089   ... -0.02660096  1.2193747
  2.714119  ]"
23,1608,[ 4.457017  10.976105  -2.2026546 ...  4.636457   0.2899385  1.773473 ]
24,78,[ 1.2173423 -2.6344671 -2.7202537 ...  6.01335   10.52656   -3.0465739]
25,1319,[-8.257015   2.9410462 -3.5788116 ...  9.333429   3.0353947  1.5381806]
26,356,[-1.3152742  1.8040141 -2.066991  ...  3.3856988  3.5403998  6.7535763]
27,29,[-1.0776397 -3.69228   -2.146857  ...  4.585593   6.8159013 -1.3948742]
28,277,"[-11.5183735  -2.776496   -4.6564307 ...  11.675722    5.915688
  -2.9602706]"
29,177,"[-17.218279    8.075119   -2.275458  ...   3.5476685   6.66578
   3.6137016]"
30,29,"[-6.518508    4.1566973  -8.025787   ... -0.06909782  5.713967
  5.6367006 ]"
31,563,[-8.110805  -1.411926   1.5167546 ... -0.1076478 -3.1693416 -2.6571016]
0,1140,[-5.24789   11.364122   1.9047654 ...  3.166391   6.3760266 -2.3934722]
1,1668,"[ 0.24799615  4.581978    4.0777183  ... -1.5977355   2.7455153
  6.414654  ]"
2,892,"[-5.988308   -1.3769246   0.61764073 ...  2.559886    0.14404273
  7.1698074 ]"
3,389,"[-14.172496    5.199725    1.8420578 ...  -1.3072242   6.618721
  -3.5137115]"
4,844,[-6.7460413 11.879068  10.335906  ... -0.6288025 11.115948   1.6588333]
5,1061,"[-13.217286    2.4285817  -0.366723  ...   5.872128   11.968121
   3.329051 ]"
6,79,"[-1.5077938   4.772038   -2.4188018  ...  0.8808759  -0.12859383
  3.2283895 ]"
7,786,"[-0.14563727  3.0254838   1.7282552  ...  0.6355988   4.984809
  4.0885687 ]"
8,1110,"[-8.706134   -1.8370699   0.27871618 ...  3.0395555   4.881213
  3.770995  ]"
9,314,"[-10.113322   -1.0282438   0.3749632 ...   3.1985278  -1.5236082
  -5.8989315]"
10,308,[-1.0118194  4.737924   2.6192887 ...  0.3446287  7.023127  -0.7450028]
11,1458,"[-4.040818    2.522481   -1.0631578  ... -1.1685225  -0.81342584
  7.6876373 ]"
12,661,[-6.984537  -2.2277408  3.033761  ...  2.5383658 -1.622437  -1.3244208]
13,486,[-6.962609  -0.5530335 -3.7126658 ... -2.8304749  1.2830746 -1.2701259]
14,770,[-7.521982   1.9685713 -4.812261  ...  0.8122976  1.6198033  0.9474136]
15,181,"[-5.2370334   7.1375875  -0.41099122 ... -0.49209058  2.7928996
  1.719845  ]"
16,192,"[-11.722221    -0.436306    -0.7206721  ...   5.4560447    3.0724373
   0.64680475]"
17,29,[-2.0556111  4.9374714 -3.522609  ... -5.8166323 -2.9488554  5.710402 ]
18,352,"[ 0.0904276   0.23703052 -3.0393033  ... -0.8393339  -0.16126275
 10.654968  ]"
19,40,"[-6.703355    9.756111    1.2104796  ...  5.706418    0.14481184
  3.297274  ]"
