Index,True Label,Embedding
0,86,"[ 0.06058472 -0.0086327  -0.03775803 ...  0.00948249  0.02983773
  0.00875623]"
1,166,"[ 0.00525714  0.0374082  -0.04052544 ...  0.00801305  0.00239918
 -0.03336751]"
2,207,"[ 0.0531947   0.02973243 -0.01175408 ... -0.02291548  0.02641589
 -0.02649666]"
3,13,"[ 0.01547249  0.02860355 -0.01023819 ...  0.01680686  0.03286829
 -0.01000276]"
4,77,[0.02603191 0.00266392 0.01379914 ... 0.01177623 0.03559591 0.0025776 ]
5,79,"[ 1.0116408e-03  1.3194378e-03 -2.9642608e-02 ...  1.2140623e-02
  2.1746499e-05  5.6285276e-03]"
6,139,"[ 0.04117975  0.00478256 -0.0136144  ... -0.00422387  0.01468308
  0.00060553]"
7,58,"[ 0.03189643 -0.01602678 -0.0102114  ...  0.01906002  0.03852011
  0.02022895]"
8,155,"[-0.00112628 -0.00025413 -0.02307783 ... -0.00141507 -0.00706841
  0.0010752 ]"
9,19,"[ 0.04656592  0.02073817  0.03699182 ...  0.00235733  0.02879676
 -0.03624522]"
10,199,"[ 0.00719066  0.03032841 -0.00521394 ... -0.02487887  0.05272506
 -0.01484212]"
11,178,"[ 0.04135325  0.02056834 -0.0124728  ... -0.00567216  0.06725189
 -0.0381377 ]"
12,4,"[ 0.00952241  0.02778958  0.00151228 ... -0.0179206   0.02896911
 -0.0223614 ]"
13,124,"[ 0.05549182  0.02864455 -0.01561782 ... -0.01787674  0.03836529
  0.00608006]"
14,31,"[ 0.00168866  0.01439164 -0.02138339 ... -0.03438521  0.02173725
 -0.00153889]"
15,196,"[ 0.00663129  0.02052384 -0.00604052 ...  0.00151674  0.02369669
 -0.00912278]"
16,193,"[ 0.01926104  0.00933531 -0.04990532 ...  0.00161637  0.02764863
 -0.0243135 ]"
17,2,"[-0.01503367  0.01294241  0.00188473 ... -0.0054158   0.00842062
 -0.02713937]"
18,91,"[-0.00969898  0.04108401 -0.01961422 ... -0.01101156  0.01749961
 -0.03109367]"
19,136,"[ 0.01663838  0.01020163  0.00495219 ... -0.02377583  0.03731184
 -0.0140164 ]"
20,123,"[ 0.03383331  0.02380857  0.0086537  ...  0.00581143 -0.00491809
  0.01127655]"
21,56,"[-0.01423199  0.00418203  0.00134776 ... -0.01424754  0.02858611
 -0.01071272]"
22,63,"[ 0.00327031  0.01659944  0.00955453 ... -0.03310074  0.03123456
 -0.0506122 ]"
23,137,"[ 0.02112871  0.01969212 -0.01844618 ... -0.0261889   0.02593158
  0.00649366]"
24,210,"[ 0.01756204  0.02611723 -0.02037334 ... -0.00332034  0.03613684
  0.00020707]"
25,189,"[ 0.00198021  0.0199219  -0.01172806 ...  0.00057064  0.01009863
 -0.04216304]"
26,206,"[ 0.01838023  0.00460899 -0.00341694 ... -0.01230743  0.04757778
 -0.01243475]"
27,42,"[ 0.03208131  0.01097672 -0.00367459 ...  0.00109773  0.00555519
  0.01026591]"
28,32,"[ 0.00119539  0.01225041 -0.00936976 ...  0.00220517 -0.00266686
 -0.05186494]"
29,128,"[-0.0014438   0.01603226  0.00107451 ... -0.01146353  0.02931006
 -0.0145641 ]"
30,53,"[ 0.03323635  0.01400886 -0.02441552 ... -0.0093279   0.02372865
 -0.0196051 ]"
31,158,"[ 0.00426237  0.03006948 -0.05268725 ... -0.01736974  0.01413767
  0.01650232]"
0,1,[0.00551075 0.03324509 0.00069846 ... 0.00338283 0.02813937 0.01579796]
1,94,"[ 0.03026844 -0.00024092  0.00377761 ...  0.00688112  0.02262533
  0.000781  ]"
2,7,"[-0.02338876  0.01171409 -0.01006835 ... -0.03129905  0.01487824
  0.03286586]"
3,28,"[ 0.0425656  -0.00193707 -0.04825727 ...  0.00944527  0.00250542
  0.00712968]"
