Index,True Label,Embedding
0,427,"[ 0.02282168 -0.01639709 -0.05329615 ...  0.03022364  0.10464919
  0.11170641]"
1,230,"[ 0.05437631  0.04134653 -0.0700326  ...  0.06782847  0.0177531
 -0.02513853]"
2,1380,"[ 0.06933852  0.00082202 -0.03922686 ... -0.04502562 -0.02652474
  0.0350993 ]"
3,152,"[ 0.0562951   0.01382941 -0.02671669 ...  0.08677818 -0.04568338
 -0.0743224 ]"
4,179,"[ 0.03031025 -0.08136521 -0.00889192 ... -0.06124082  0.07557418
 -0.03162722]"
5,747,"[-0.09530009 -0.04437235  0.01230472 ...  0.04972728 -0.02731123
 -0.0649946 ]"
6,1160,"[ 0.01541367  0.04063549  0.0538738  ...  0.11342851  0.03690527
 -0.08038028]"
7,157,"[ 0.05427562 -0.05289097 -0.03553989 ...  0.06310157 -0.08281218
 -0.02080411]"
8,734,"[ 0.02259527 -0.01701907 -0.06608093 ...  0.11187687 -0.10381393
 -0.0166947 ]"
9,149,"[-0.05927258 -0.04704119  0.05849813 ... -0.00269276 -0.00882252
 -0.02515162]"
10,1137,"[-0.02543898 -0.02333619 -0.0558228  ... -0.01799769  0.02973508
 -0.00664295]"
11,258,"[-0.00980346 -0.02166013 -0.01693393 ...  0.08808841  0.05835441
 -0.03894181]"
12,72,"[-0.00104797 -0.02341381 -0.01245222 ... -0.03777919  0.04442194
 -0.05141623]"
13,322,"[-0.09730676  0.04454779  0.01641311 ...  0.04797489  0.14875084
 -0.11702304]"
14,98,"[-0.00678646 -0.01169528 -0.08061446 ... -0.0804144  -0.01392722
 -0.02450344]"
15,100,"[ 0.06438614  0.13410887  0.0398431  ... -0.06915506  0.14341067
  0.03482973]"
16,72,"[ 0.00139441 -0.03348276 -0.01137043 ... -0.00173957  0.12900335
 -0.14266299]"
17,968,"[-0.02059845  0.06298829 -0.03481087 ...  0.03933576  0.01070963
 -0.08605127]"
18,389,"[ 0.02503279 -0.05199316 -0.00585904 ...  0.02519602 -0.00572511
 -0.02386052]"
19,1804,"[ 0.04932837 -0.03361752 -0.04909085 ... -0.09057397 -0.07153823
  0.00945102]"
20,828,"[-0.03166903 -0.05395576  0.10738401 ...  0.00301598  0.17525645
  0.04507151]"
21,65,"[ 0.05720346 -0.00328802 -0.02774349 ... -0.01451991 -0.07696235
 -0.05986284]"
22,1352,"[-0.11104129  0.03200851  0.0283132  ...  0.03071328 -0.05039128
  0.03958484]"
23,332,"[-0.10934253 -0.060994    0.00476308 ... -0.01437712 -0.04076251
 -0.00085884]"
24,102,"[ 0.04098974 -0.08376806 -0.04159485 ...  0.00714137  0.00182475
 -0.04363089]"
25,636,"[-0.05073527  0.00912478 -0.050152   ...  0.11065522 -0.07590665
 -0.01370339]"
26,13,"[-0.11453345  0.01109125 -0.03296886 ...  0.17027687 -0.05000437
 -0.01538841]"
27,119,"[-0.13816102 -0.09834755  0.01086538 ... -0.0702085   0.06095142
 -0.05864994]"
28,3,"[ 0.06152093  0.03297606 -0.01042093 ...  0.01196537  0.03805219
  0.00763932]"
29,730,"[ 0.0024021  -0.1528207   0.05954916 ...  0.08094928 -0.04130758
 -0.00652966]"
30,361,"[-0.03055059 -0.04277102 -0.0076078  ... -0.031028    0.00282938
 -0.06133614]"
31,192,"[-0.06524428  0.06597248  0.06958932 ...  0.05895282  0.00824875
 -0.04950939]"
0,1379,"[ 0.05666835  0.00201019 -0.01831119 ... -0.04775079  0.10303225
 -0.04300378]"
1,1567,"[ 0.07635298  0.02005279 -0.04371179 ... -0.06022565  0.0893725
 -0.03759226]"
2,9,"[ 0.01790113  0.02711553  0.02661103 ...  0.00905696 -0.06265447
 -0.07372539]"
3,716,"[ 0.06295922 -0.00838464 -0.07531514 ...  0.00768948 -0.01202697
 -0.0425386 ]"
4,803,"[ 0.03940901 -0.03964724  0.07669313 ...  0.03765437 -0.13221355
  0.04528946]"
5,87,[0.01658506 0.00893159 0.01994891 ... 0.10133969 0.08419787 0.03605243]
6,647,"[ 0.02719563  0.02254443 -0.066278   ...  0.00521716 -0.00771895
 -0.15522824]"
7,605,"[ 0.04189965 -0.06338245  0.01621798 ... -0.08160157 -0.07643902
  0.00519875]"
8,1314,"[ 0.08006065 -0.10215824  0.08848064 ...  0.08545756 -0.05005308
  0.00693035]"
9,1216,"[ 0.00733205  0.0173022   0.00443542 ...  0.31835243  0.0060567
 -0.00473441]"
10,904,"[ 0.19246031 -0.09523501  0.06136728 ... -0.09600913 -0.03141824
  0.11195255]"
11,1665,"[ 0.00404267 -0.04397243 -0.0392914  ... -0.05239876 -0.12556536
  0.08248007]"
12,88,"[-0.06098437 -0.00514451  0.13466176 ... -0.00279159 -0.0088978
  0.02128247]"
