Index,True Label,Embedding
0,139,"[-0.01459426  0.01214554 -0.0080295  ...  0.00662858  0.00989887
  0.00124335]"
1,0,"[-0.02077176  0.03322892 -0.00066248 ...  0.01730538  0.01407855
  0.00271666]"
2,196,"[-0.00548708  0.00707542  0.02790816 ...  0.00676045 -0.00267255
 -0.01431804]"
3,939,"[-0.00811277 -0.01413013 -0.01774686 ...  0.01582068  0.0137405
 -0.01506256]"
4,734,"[-0.01835012  0.0161792  -0.02289522 ... -0.00750192 -0.00544983
 -0.00248846]"
5,65,"[-0.00388541 -0.00692406 -0.02339187 ...  0.00298617 -0.00485276
  0.03628816]"
6,380,"[ 0.0050309  -0.00145257 -0.00104396 ... -0.00432529  0.01859144
  0.02492374]"
7,1077,"[-0.01390804  0.01043438 -0.00825317 ...  0.00668031  0.0145326
 -0.01277801]"
8,1006,"[ 0.00211292  0.00100407 -0.00415046 ...  0.00898443 -0.00953611
  0.00804961]"
9,795,"[-0.0145376   0.01289227  0.02819669 ...  0.02351918  0.00315009
  0.00212538]"
10,25,"[ 0.10805354 -0.00330984  0.01317882 ... -0.03170824  0.00842134
 -0.00741419]"
11,550,"[-0.01402315 -0.0188842   0.00103543 ...  0.00096182 -0.01123437
 -0.01010202]"
12,797,"[-0.01795802  0.00812349 -0.0053138  ...  0.00203976 -0.01253391
  0.00312586]"
13,392,"[-0.0263167   0.00847111 -0.00418354 ... -0.01389653 -0.02322681
 -0.00362836]"
14,237,"[ 0.00397861  0.00902187 -0.0123122  ... -0.00578474 -0.00326713
  0.02509136]"
15,444,"[-0.01803155 -0.0201445   0.00793666 ... -0.01111534 -0.00146305
  0.01803672]"
16,29,"[-0.00113145  0.02258954  0.01903983 ...  0.01477413 -0.03551586
 -0.02898894]"
17,383,"[-0.02601609 -0.02800957 -0.02085568 ...  0.00449048 -0.02382381
 -0.02747957]"
18,1373,"[ 0.01909159  0.01731289  0.02970382 ...  0.01619988 -0.02996421
  0.02189511]"
19,205,"[ 0.0160761   0.02533441  0.00297491 ... -0.00272875 -0.00558787
 -0.01076313]"
20,964,"[-0.00522955 -0.00268456  0.01463072 ... -0.02112522 -0.00339334
 -0.00768698]"
21,1045,"[-0.02379934  0.02581902 -0.01937238 ...  0.02123094  0.00536477
 -0.00734995]"
22,1111,"[ 2.1674563e-03 -7.5227115e-05 -2.0365694e-03 ...  9.1990251e-03
  3.3053752e-02  9.4005205e-03]"
23,1424,"[-5.0704408e-04  3.3560984e-02 -1.8212711e-05 ...  3.7584301e-02
 -3.8993955e-03 -2.4626959e-02]"
24,117,"[-0.0222627   0.00674508  0.03872852 ...  0.00157584 -0.00695718
  0.00780079]"
25,0,"[-0.02481853  0.00508689  0.03707871 ... -0.00069456  0.01572484
 -0.02381108]"
26,1231,"[ 0.01602981 -0.01141046 -0.00579489 ...  0.00435116  0.01766299
  0.00553139]"
27,1776,"[-0.00239467 -0.0048865  -0.01555478 ...  0.01258779  0.00040944
  0.01039323]"
28,358,[0.00454586 0.01949571 0.01623585 ... 0.00502077 0.003197   0.00469394]
29,961,"[-0.01639833  0.00365039 -0.00655393 ... -0.0032601   0.00306267
 -0.01048526]"
30,81,"[-0.02256671  0.0110492  -0.0135468  ...  0.01614414  0.02898692
 -0.01324943]"
31,923,"[-0.01605142  0.0101283   0.00465902 ...  0.00855386  0.0171327
 -0.00391648]"
0,252,"[ 0.02521517 -0.01342202  0.02853796 ... -0.00112344  0.00111932
  0.01436055]"
1,1466,"[-0.02115717  0.00728072 -0.008478   ... -0.00588432  0.00267426
 -0.01478449]"
2,165,"[-0.01058302  0.02512282 -0.00289516 ... -0.00599887 -0.01142174
 -0.00576571]"
3,253,"[ 0.00406536 -0.01145832  0.01920969 ... -0.00284771  0.00242995
 -0.00065295]"
4,137,"[ 0.00084829  0.00634144 -0.00110538 ...  0.01730599  0.01661983
 -0.00898997]"
5,15,"[-0.04556278 -0.00345293 -0.0082513  ...  0.00910075 -0.01307229
 -0.01357931]"
6,1653,"[ 0.00552928 -0.00621696  0.01376591 ...  0.00902308  0.02330523
 -0.005188  ]"
7,45,"[-0.01490939  0.00631574 -0.01590235 ...  0.00282298  0.02352214
 -0.01614583]"
8,944,"[-0.00615857  0.00491941  0.01016808 ... -0.01078687  0.00648437
 -0.01259225]"
9,1487,"[-0.01109453  0.01917639 -0.01929552 ...  0.00421491 -0.00291365
 -0.0114156 ]"
10,487,"[ 0.00837435  0.01482156 -0.00011604 ...  0.00474278  0.00165778
 -0.01758185]"
11,34,"[ 0.02380574  0.041717    0.00527717 ... -0.01061289 -0.01258981
 -0.00497034]"
12,468,"[-0.00533519  0.00446148  0.00880632 ...  0.00547783  0.0025779
  0.00204766]"
13,166,"[-0.01405437  0.02041136 -0.00532172 ...  0.02434712  0.01635558
 -0.02075027]"
14,887,"[ 0.00821958  0.00357082 -0.01388367 ... -0.00981226 -0.00584225
 -0.01045669]"
15,101,"[-0.01244267 -0.00794028  0.01576561 ... -0.01100084 -0.0199293
 -0.00848203]"
