Index,True Label,Embedding
0,34,"[-0.03700302  1.6660047  -5.376297   ...  1.4010736  -1.3371345
 -4.437315  ]"
1,47,[ 2.813969   5.6348104 -4.3131995 ...  9.373376   2.5353932 -2.76677  ]
2,204,[ 3.9605975 -0.2546907 -3.5180435 ...  4.3743553  2.3832386 -2.482603 ]
3,111,[ 0.8041478  6.436138  -5.532913  ...  2.2654262 -2.3871794 -4.513759 ]
4,202,[ 2.7546616  4.397484  -4.081948  ...  1.1758436  3.3947697 -3.4266365]
5,141,"[ 0.90267926  4.4116354  -5.6480746  ...  4.6509633   4.1812544
 -2.6558144 ]"
6,208,[-1.228759   2.096118  -5.3943973 ...  1.0067269 -1.3237329 -3.7013066]
7,184,[ 2.842369   3.5050068 -5.9386125 ...  2.0166671  2.9514952 -4.5413094]
8,76,"[-1.1264893   3.5098317  -4.7909102  ...  2.4698663  -0.92016274
 -4.710818  ]"
9,30,"[ 0.60545146  2.2837741  -7.256847   ... -0.1751923   0.34514508
 -6.6290145 ]"
10,201,[ 1.3847281  1.6991675 -7.6149645 ...  2.4392943  2.8746862 -4.2182   ]
11,130,[10.6547575 -1.8822292 -5.6800294 ...  4.4934397  5.4426217 -2.6762846]
12,118,[ 2.8667579  6.666229  -4.476233  ...  4.5492883  6.385627  -2.6653585]
13,203,"[ 3.401435    7.520319   -3.8725784  ...  0.38629544 -0.83697647
 -4.476899  ]"
14,182,[ 6.410419   1.8297732 -6.4255075 ...  3.974853   3.528274  -4.5734177]
15,15,[ 2.880956   1.5024292 -6.213198  ...  7.883599   3.4254024 -0.3999009]
16,3,"[ 1.4384474   2.7569737  -5.332587   ...  0.8538979  -0.87923956
 -5.445671  ]"
17,152,[ 1.2408296  4.201767  -1.6694294 ...  1.6977547 -0.6965959 -4.6382265]
18,138,"[ 3.991628    3.748488   -0.27951896 ...  2.8898797   1.99994
 -3.3136292 ]"
19,150,"[ 0.91341436  2.5113385  -5.0228686  ... -0.41271085 -1.2329143
 -4.6413846 ]"
20,99,"[ 3.4670906   0.37834042 -3.729479   ...  3.7286806   2.888116
 -1.8042222 ]"
21,165,"[ 4.302885    0.92454964 -6.5758224  ...  5.739885   -0.8404887
 -4.0469074 ]"
22,107,[ 5.516899   1.2056618 -2.6612537 ...  7.160198   8.092577  -1.3880124]
23,29,"[ 0.4963847   0.81429905 -6.3821297  ...  3.52489    -1.2703576
 -3.0695953 ]"
24,82,[ 8.629437   1.7963938 -3.9176612 ...  6.4558845  5.3581557 -1.3201375]
25,135,[ 2.9290524  6.1688843 -4.141064  ... -0.5073381 -1.2486349 -4.669386 ]
26,159,[ 4.181168   0.4108482 -2.5890589 ...  8.37808    4.9694715 -0.8819169]
27,171,[ 2.9508865  3.6250823 -4.8377256 ...  4.6362967  2.1909347 -1.3438425]
28,117,[ 2.7346175  4.1443615 -2.056908  ...  5.6082706  3.5091195 -3.812871 ]
29,156,[-0.546067   7.982987  -3.3675067 ... -1.7282635 -2.1531508 -5.052223 ]
30,190,[ 1.0619189  2.6980553 -5.0290494 ...  5.0063777  1.8506982 -1.0552261]
31,200,"[ 0.88189024  5.6385603  -4.947845   ...  1.6155794  -1.795872
 -5.1810293 ]"
0,81,"[ 3.0403206   0.78659743 -2.3968184  ...  7.112734    7.8899846
 -2.072152  ]"
1,9,"[ 0.24610552  6.7432384  -5.7270975  ...  2.7211788   4.274723
 -3.390662  ]"
2,167,[ 0.5373311 -1.0709242 -5.556011  ...  2.891711   3.1470068 -4.086072 ]
3,192,[ 3.2946637  3.4264386  0.7116979 ...  1.8145169  2.265131  -3.6266472]
