Index,True Label,Embedding
0,1022,[-1.9654859 -2.509731  -2.2191558 ... 17.917685  10.812814   2.7951155]
1,1423,"[-0.74179673 -3.0706062  -0.58187777 ...  6.7537146   1.5600053
  0.07804521]"
2,329,[-9.3630705 -1.6090984 -9.464381  ... -4.7651396 -0.3393463 -1.6636242]
3,660,"[-1.1623222   0.34847152  1.4687494  ... 10.42737    -0.34337628
 -0.0386527 ]"
4,372,"[-3.837934    5.217716   -0.64004695 ...  2.0385327   4.44389
 -0.63989174]"
5,1514,"[-12.410872    -0.19711052  -0.2663571  ...   2.4926882    7.798228
  -0.32963443]"
6,65,[-6.2953887 -8.161987  -3.2727132 ...  2.9331374  4.321956   5.4652348]
7,1227,[-7.222622  -0.938933  -4.280275  ...  7.4801955  2.0066211 -4.4547076]
8,1414,"[-15.777376    -4.9163647    0.74443203 ...   1.2660314    2.0017397
   1.3009859 ]"
9,669,[-9.372205  -4.587818  -1.816615  ...  4.8593574  2.3616612  6.593893 ]
10,1409,[-2.6298094  1.3007412 -3.9926136 ... -0.8593723 -4.173095   1.4404156]
11,39,"[-6.687683   -0.13031445  0.18729146 ...  7.438226    1.5940351
 -4.159296  ]"
12,1023,"[ 0.66591895 -3.2184906  -7.846592   ...  1.2249676   5.337793
  7.193076  ]"
13,282,[-6.794221  -5.512388   4.761731  ...  6.733917   2.6425984  2.7757506]
14,1148,"[ 8.58731     2.7712967  -1.3076122  ...  0.52683544  3.725876
  3.0476174 ]"
15,73,[-3.543919   2.927178  -5.6661096 ... -2.3820205  3.762815   3.058253 ]
16,3,[-5.8611603 -2.7112074 -1.6381617 ...  3.7569695  2.1463897  3.4089358]
17,356,"[-4.913635   -1.4386576  -7.855949   ... -6.4078164  -0.11106947
 -0.0120449 ]"
18,4,[-2.903647  -3.7490253 -9.168607  ... -6.370897  -5.752726   0.6615281]
19,460,"[ 9.298987   -2.1575809   0.78150326 ... 12.041981    5.5864043
 -0.96857643]"
20,532,"[-4.074065   -5.3272285  -7.5854936  ...  0.80701584 -4.0962043
  3.2047071 ]"
21,1728,[-5.1127386 -1.938067   2.130386  ... 20.123117   2.0671647  1.835823 ]
22,84,"[ 6.3106756  -1.5545087  -4.091169   ... -0.55279934 -4.0833235
  1.9365954 ]"
23,213,"[-11.863274   -1.5108378  -1.9597796 ...   1.2462014   6.018093
   4.028675 ]"
24,1356,[-6.072964  -2.9702125 -6.142512  ...  1.2364603 -1.3960065 -1.5127646]
25,1478,[-6.162766   0.7938544 -0.8652682 ...  8.532497   4.296827   2.1625488]
26,1153,[-5.7353554 -2.9063005 -4.001549  ...  7.142912   2.4065275  2.2158566]
27,260,[-7.6635327  4.861104   1.1060017 ... -0.9451736 11.35253   -0.5358994]
28,704,"[-8.090873    4.02584     1.9091022  ...  0.53453827  9.357284
 -2.0619948 ]"
29,106,[-2.1293793  2.2257671  7.525206  ... -4.050214   2.9727573  5.690193 ]
30,1040,"[-13.0837755    8.299972    -2.2283595  ...  -3.6622398    0.7744128
   0.27943194]"
31,250,"[-11.111695    4.638096   -5.0818286 ...   5.9769225   5.644806
   1.2549725]"
0,1512,"[-4.3380456   0.37737924 -6.9641824  ...  7.023191    0.47612488
 -1.0749128 ]"
1,1530,"[-13.195132   -3.4603071  -4.587888  ...   8.166934    8.345443
   5.6050506]"
2,392,"[-0.6798315  -0.01441056 -0.33854708 ... -4.072535   -2.0660062
  5.6446714 ]"
3,60,[ 0.3126285  1.148364  -5.1699734 ... -1.8245775 -0.5284784  6.379513 ]
4,550,"[-12.288682    -3.06698     -1.5326877  ...  -2.655192    -5.138491
  -0.89435536]"
5,539,"[-0.07919142  2.4334419  -4.4154124  ... -1.8148445   3.3149753
 -5.8315606 ]"
6,165,"[-13.088498     0.24329282  -3.505563   ...   0.39146933   1.41999
  10.442225  ]"
7,422,[-5.702594  -0.649254  -0.8716876 ... -0.9669227  0.6285203 -2.1140165]
8,684,"[-1.2071828   2.0200238  -2.5525625  ... -0.69781506 -3.3747344
  1.5338483 ]"
