Index,True Label,Embedding
0,1087,"[ 0.02152167 -0.03248649 -0.02004812 ...  0.02977594  0.01649063
  0.03810894]"
1,852,"[ 0.02451655  0.01079859 -0.03288937 ... -0.04795302 -0.00068266
 -0.04427288]"
2,190,"[ 0.01679698 -0.02111141 -0.00038953 ... -0.00156365  0.05153954
 -0.01996973]"
3,132,"[-0.01722824 -0.02168841 -0.03162155 ... -0.00024709 -0.021373
 -0.03374414]"
4,629,"[ 0.05557706 -0.01411707 -0.0113441  ... -0.01764031  0.02335098
 -0.01240107]"
5,494,"[ 0.01351763  0.00235748 -0.03466027 ... -0.01056033 -0.00396378
 -0.04302672]"
6,58,"[-0.04341862  0.02613689  0.0132166  ...  0.01281056 -0.01674459
 -0.03519257]"
7,78,[0.06756204 0.00901265 0.00149002 ... 0.01284371 0.00555254 0.00233105]
8,1382,"[ 0.00377609  0.03207847  0.00400606 ...  0.02025755 -0.00760813
  0.00654819]"
9,157,"[-0.03718336  0.03298812 -0.02766941 ...  0.00039135  0.00096867
 -0.00115026]"
10,1478,"[ 0.01766035 -0.02871746 -0.02623387 ... -0.00740435  0.02959392
  0.00090492]"
11,34,"[-0.00388675 -0.00770301 -0.02101195 ... -0.04027358 -0.00458059
  0.01975458]"
12,654,"[-0.03146115 -0.00525582  0.00952836 ... -0.03452874  0.01235435
 -0.01976662]"
13,263,"[-0.01488614  0.01517407  0.02598909 ... -0.01975307 -0.03201019
 -0.04973318]"
14,1364,"[-4.7391746e-05  2.1598013e-03 -5.9655258e-03 ... -6.1806615e-02
  2.2344200e-02  2.0754283e-02]"
15,599,"[ 0.06158281 -0.02408387 -0.01496895 ... -0.02538563 -0.01181026
 -0.0330747 ]"
16,1669,"[ 0.01566442 -0.02976039  0.00966195 ...  0.04256904  0.00357561
 -0.00909101]"
17,66,"[-0.00346654  0.03766958 -0.03007099 ...  0.03167723  0.03615662
 -0.02768499]"
18,58,"[ 0.02544038  0.00058054 -0.02596927 ...  0.00319079 -0.00924841
 -0.0145187 ]"
19,1466,"[-0.01557682 -0.01630024 -0.0050019  ...  0.00517084  0.01956268
  0.05060373]"
20,9,"[ 0.05493871 -0.03052953 -0.01387791 ...  0.02046789  0.02102178
 -0.02046936]"
21,117,"[ 0.01915262  0.00212205 -0.04043783 ... -0.01034549 -0.00417188
 -0.0258028 ]"
22,132,"[ 0.02140473 -0.05379619  0.0166063  ...  0.04774108 -0.02710113
 -0.01901352]"
23,1589,"[-0.00767916 -0.00015809 -0.01145254 ... -0.05312426 -0.04792317
 -0.03166414]"
24,999,[0.03960135 0.00529053 0.00276875 ... 0.05324233 0.01660549 0.00956307]
25,876,"[ 0.00999749  0.08834222 -0.01887299 ...  0.01806479 -0.00022989
 -0.02512357]"
26,35,"[ 0.01475922 -0.02890886 -0.00541847 ... -0.01038298  0.00425645
 -0.03617087]"
27,1140,"[ 0.01894721 -0.00521055  0.02905677 ...  0.02017948 -0.02869093
  0.01744081]"
28,1648,"[ 0.02980497 -0.00147623  0.0012681  ... -0.00300134 -0.00035649
  0.03219616]"
29,1800,"[ 0.01374757 -0.04631317  0.01601093 ...  0.01119788  0.04609846
  0.00984404]"
30,578,"[-0.00682698 -0.00301158 -0.00996149 ... -0.00901627  0.011289
 -0.04286285]"
