Index,True Label,Embedding
0,1711,"[-0.00666207  0.0244463  -0.02077517 ...  0.02352785 -0.02110323
  0.01966436]"
1,105,"[ 0.02033305  0.02840942 -0.02310646 ... -0.01826411 -0.01628381
  0.04011238]"
2,117,"[ 0.036961   -0.01085866 -0.05140002 ... -0.03142297  0.03818572
 -0.0053092 ]"
3,147,"[ 0.02523376  0.02723734  0.00503149 ... -0.01792441  0.03630999
  0.02230399]"
4,881,"[-0.01266472 -0.00874683 -0.02499676 ...  0.03042649  0.0013183
  0.02679194]"
5,842,"[-0.0069097  -0.00681464 -0.00424947 ... -0.00854892  0.06989631
 -0.01203917]"
6,459,"[-0.02346264  0.00257666  0.00921639 ...  0.00768953  0.00268278
  0.03267962]"
7,1766,"[ 0.00766066 -0.00427911 -0.02831352 ... -0.01647481 -0.0267213
  0.00217396]"
8,355,"[-0.04970145 -0.00665939  0.01120991 ... -0.03220357  0.03231615
  0.02103785]"
9,85,"[-0.04108778 -0.00850615 -0.00286749 ...  0.01183403 -0.00085678
 -0.00563962]"
10,675,"[-0.02727219 -0.00955832 -0.02090981 ... -0.00350303 -0.00469008
 -0.01031972]"
11,36,"[-0.02319088 -0.01740878 -0.02302449 ... -0.01867684 -0.00241676
  0.01712439]"
12,240,"[-0.00933299  0.02299059 -0.0309766  ...  0.10651951  0.00470062
  0.04871967]"
13,248,"[ 0.00921945  0.01523796 -0.00157423 ...  0.01889049 -0.0217548
  0.05074366]"
14,460,"[ 0.05500754 -0.02675467 -0.03586121 ... -0.02336226  0.00102311
  0.01030985]"
15,256,"[ 0.03144732 -0.00443544 -0.01623425 ... -0.02624909 -0.03318497
  0.05363887]"
16,712,"[-0.00395269  0.00405556 -0.03382855 ... -0.01213597  0.01571666
  0.0098971 ]"
17,591,"[-0.02264379  0.00503185 -0.01188762 ...  0.01440129  0.01642972
  0.00910776]"
18,763,"[ 0.00607649 -0.02590328 -0.04592734 ...  0.05444966  0.00525123
 -0.00085888]"
19,762,"[-0.02031175  0.02296041 -0.01024968 ... -0.00198195 -0.00693471
  0.00252404]"
20,128,"[-0.00199333  0.00768263 -0.01267879 ... -0.03396646  0.00403044
 -0.0133456 ]"
21,126,"[ 0.02125457 -0.01680843  0.01830299 ... -0.05503688 -0.02657144
 -0.0219726 ]"
22,907,"[-0.04070305  0.01481728 -0.00196119 ...  0.01845176 -0.02476306
 -0.01159735]"
23,1759,"[-0.00399426  0.04950916 -0.01867298 ... -0.04511718  0.01747388
 -0.00171831]"
24,89,"[-0.01788917  0.01455343 -0.0189195  ... -0.01998366 -0.00244941
  0.01541602]"
25,367,"[-0.03437923  0.0057417   0.0034877  ... -0.01251646  0.01078971
  0.00208602]"
26,1747,"[-0.01968472  0.01731732 -0.00507206 ... -0.00388233  0.0435609
 -0.00446037]"
