Index,True Label,Embedding
0,11,"[-0.03964991  0.03982676 -0.10272524 ...  0.03953699  0.0111542
 -0.00593436]"
1,55,"[ 0.11443716 -0.00953891  0.02754856 ... -0.06720135 -0.11165563
 -0.0583773 ]"
2,6,"[ 0.02636775 -0.09935228  0.03246204 ...  0.06524035  0.18288659
  0.00172506]"
3,227,"[ 0.05719927 -0.06992288 -0.03835754 ...  0.17845748  0.05571384
  0.13826625]"
4,204,"[ 0.04409046 -0.04345566 -0.03944239 ...  0.08804565  0.02345211
 -0.04260276]"
5,164,"[-0.04616984  0.08229487 -0.04939841 ...  0.14440724  0.14514165
  0.08317487]"
6,267,"[-0.01927787 -0.04131554 -0.0463648  ... -0.12022581  0.12707298
  0.11908422]"
7,338,"[ 0.08374491 -0.11729667 -0.02031642 ... -0.02586909 -0.02027159
 -0.07959265]"
8,50,"[-0.00358338 -0.0034791   0.04072139 ...  0.202387    0.00453156
  0.05496882]"
9,237,"[-0.11040261  0.03685396  0.14624447 ...  0.39396253  0.04829557
 -0.03649915]"
10,4,"[ 0.17345768 -0.04629973 -0.15775345 ...  0.34532702  0.07282296
  0.16018994]"
11,250,"[ 0.05084501 -0.00257336 -0.09497346 ...  0.05350525 -0.04728166
  0.06215457]"
12,157,"[ 0.04941316 -0.02680496 -0.00564643 ...  0.05807761  0.0662411
 -0.04704169]"
13,339,"[ 0.1398121   0.11371387  0.10843679 ...  0.15764584 -0.00538402
 -0.0913784 ]"
14,209,"[ 0.06576715  0.03380543  0.06952436 ...  0.06725498  0.0572569
 -0.01194147]"
15,310,"[-0.03092974  0.02896409 -0.10796085 ...  0.16819747  0.08986846
 -0.03328628]"
16,71,"[-0.03457195  0.0133129   0.00050935 ...  0.0373653   0.03670661
 -0.07906894]"
17,496,"[-0.19086663  0.10343561  0.01084977 ...  0.10716838 -0.02047751
 -0.03650308]"
18,213,"[-0.07045806 -0.06795623 -0.13220549 ...  0.07183049  0.05782228
 -0.09689526]"
19,427,"[-0.22212632  0.00873783 -0.01088345 ...  0.14968008  0.10500799
 -0.04679293]"
20,128,"[ 0.07021534 -0.01605677 -0.02967988 ...  0.11133262  0.09836072
  0.00964464]"
21,285,"[-0.03897336 -0.01638692  0.10317019 ... -0.00100629 -0.06355723
  0.10916066]"
22,483,"[ 0.15355094 -0.01848278 -0.05908475 ...  0.15463501 -0.01397356
  0.03282354]"
23,356,"[ 0.05015875  0.00288593 -0.04054143 ...  0.06384584  0.13352321
  0.05455325]"
24,420,"[ 0.028952   -0.02179987  0.00778041 ...  0.2802289   0.01303176
  0.01232748]"
25,296,"[-0.09930191 -0.0538384   0.0481883  ... -0.06703421  0.01548351
  0.0259289 ]"
26,372,"[ 0.08266499 -0.10840542 -0.06687131 ... -0.06504729 -0.02887979
 -0.09655667]"
27,152,"[ 0.07262246 -0.02057508  0.08932978 ... -0.01599355  0.04996138
 -0.01169989]"
28,463,"[-0.00618987 -0.06114125  0.01515449 ... -0.11604803  0.01877412
 -0.13067265]"
29,285,"[-0.01203728 -0.05644608 -0.02103558 ...  0.05661171  0.01920852
 -0.04192445]"
30,407,"[ 0.0324691   0.10013454 -0.15163982 ...  0.04707568  0.00551322
  0.00532708]"
31,67,"[-0.05224052 -0.08049075 -0.01937521 ...  0.15307558  0.06002373
 -0.03402408]"
0,190,"[ 0.01550652 -0.10711574  0.01541473 ...  0.15030003 -0.04937739
 -0.03317517]"
1,341,"[ 0.05499633 -0.07380775  0.05441755 ...  0.17726448  0.05565469
  0.11301207]"
2,372,"[-0.06244148 -0.10868222 -0.04570109 ... -0.01803287  0.15724699
 -0.10654911]"
3,173,"[ 0.00019315 -0.02523816  0.08468217 ...  0.03444252 -0.08389341
  0.07377931]"
4,111,"[ 0.01033438  0.10897483 -0.04764928 ...  0.09371667 -0.02650263
 -0.0435659 ]"
5,45,"[-0.05482696 -0.04040223 -0.04834615 ...  0.02737254 -0.07463883
  0.15143116]"
6,197,"[-0.10945139 -0.01486084  0.02782381 ...  0.01966365  0.06683063
 -0.01968651]"
7,471,"[ 0.02814552 -0.12683734  0.00303836 ...  0.04193142  0.06130164
  0.04102259]"
8,294,"[-0.10103849 -0.03007298 -0.0271443  ...  0.0721944   0.12724526
  0.01447137]"
