Index,True Label,Embedding
0,182,[-8.2159395  3.1833014 -4.3219166 ... -1.9101642 -5.302563   4.6548185]
1,847,[-3.1224773 -1.3900641 -0.2549129 ...  3.3343618  0.7731695  0.4119001]
2,30,[-8.7951765 -1.4815477  4.2597556 ...  3.451632   7.049533   0.872404 ]
3,1030,[-9.201062  -3.092669  -3.9588978 ...  1.2310244  1.855711  -4.4339366]
4,98,"[-8.526259   -0.71916115 -6.2022233  ... -2.7706623   0.5327183
 -1.5534414 ]"
5,131,"[-1.5286142  -2.0389264  -3.4815347  ...  8.372339   -0.07241482
  3.3456125 ]"
6,880,"[ 2.0191128   1.0435416   3.1203487  ...  7.234836   -0.50204647
 -0.44927302]"
7,846,"[-4.617943    1.3838768  -0.16085696 ... -3.1585462   0.37230396
 -4.220664  ]"
8,26,"[ 0.9315786   4.734152    0.91993743 ... -1.8015116   3.348169
 -0.14532639]"
9,1668,[ 4.7638793 -5.841589   3.037267  ...  6.2168665  1.0903138 -3.9753566]
10,22,[ 2.216684   9.812325  -4.578262  ... -1.1934366  7.0643926  1.7585106]
11,1540,"[-2.4821231  11.855827   -6.980805   ...  3.3784318   0.89963675
  2.0198257 ]"
12,228,"[-4.115768   -0.6546335  -6.185085   ...  0.74092925  8.6664
 -0.56107056]"
13,1157,[-4.225974  -7.0046444  3.6200497 ... 12.316136   2.303374  -2.823516 ]
14,147,[-9.631102   4.316058   0.5398064 ...  1.2204283 -1.0364211  1.9709145]
15,361,"[-13.156227   -4.2287354  -2.973173  ...  11.380264    9.396198
   6.6630073]"
16,148,"[-10.848468    0.7377516   5.1422887 ...   2.0021029   2.4590192
   4.5311112]"
17,174,"[-0.38172933 -0.48596668  1.8203577  ... 12.29677     9.882975
 -1.3994948 ]"
18,56,"[ 0.87942374 -1.3489152  -0.01650699 ... -1.1441697  -0.7215742
 -2.7355614 ]"
19,148,"[-11.975266   -1.7872666   4.5811157 ...  10.852348    7.840887
  -0.6096043]"
20,35,"[-0.63216203  3.3910487  -5.905951   ... -1.7534456   3.2494307
  3.0065343 ]"
21,1388,"[-10.648187    -0.92302996  -2.9052112  ...   4.235524     9.597811
   2.6669464 ]"
22,481,[ 1.6841892  6.239975  -3.007838  ...  9.75178    9.481859  -1.8811929]
23,10,[-7.0409603  6.476487  -6.6149616 ... -1.5425578  2.05749   -9.061104 ]
24,1264,"[-5.801007   -3.683283    0.01350193 ...  5.2281747   3.7907267
  4.418616  ]"
25,1651,[-9.180516  -2.3418777 -6.1172724 ...  1.53916   -0.7917051  8.115816 ]
26,813,"[-11.260549   -0.5994906  -2.7298167 ...   8.551404    1.7246304
   1.1416419]"
27,109,"[-10.053246   -6.5386176  -3.5262973 ...  -1.1738329  -7.98473
  -0.6452601]"
28,855,"[-7.2880745  -0.39681783  0.6944835  ...  4.475847   -1.3242759
  6.970929  ]"
29,508,[-4.123772  -0.6322347 -4.949971  ... 10.062144   1.6371198  2.3596125]
30,819,[-6.6292214 13.530321   2.5630274 ... -4.3504405  2.453238   2.466332 ]
31,889,"[-11.490713    -1.6515399   -5.30932    ...  -2.3623166    1.4650233
  -0.78929645]"
0,177,"[-3.4011178   0.31987947 -4.485905   ...  5.785804   14.354016
  5.595701  ]"
1,919,[-2.128487   3.658508   0.3623785 ... -5.285814  -4.572629   7.190962 ]
2,147,"[ -5.270834   -1.0383377 -10.265491  ...  -1.7358781  -2.869082
  -5.5678887]"
3,859,"[ 2.781482    4.6581125  -1.663006   ... -2.0362425   0.36055773
 -6.175666  ]"
4,187,[ 3.308152   4.577181  -5.4203906 ... 12.033609   7.0513988  1.7040827]
5,747,"[-10.475446    0.457941   -4.9419675 ...  -1.0971246  -2.8780746
  -1.9383776]"
