Index,True Label,Embedding
0,34,"[ 0.0031326   0.02243121  0.01404205 ... -0.00388843 -0.02549435
  0.00585948]"
1,47,"[ 0.02147031 -0.0031917   0.04082974 ...  0.04623243 -0.01619869
  0.00383615]"
2,204,"[ 0.02748637  0.01498076  0.00932321 ... -0.01651628  0.01364651
 -0.00496482]"
3,111,"[ 0.00888095  0.0075363  -0.00651967 ... -0.01508005 -0.02679649
  0.0052364 ]"
4,202,"[ 0.02324468  0.04057438 -0.00112081 ... -0.01875541  0.00026374
 -0.03294028]"
5,141,"[ 0.00280153  0.03477786  0.03155003 ...  0.01979604 -0.00020276
 -0.01330006]"
6,208,"[ 0.01421349  0.02398689  0.02744354 ...  0.00353574 -0.01792008
 -0.02392492]"
7,184,"[ 0.00276194 -0.01924525 -0.01033064 ...  0.03464184 -0.03583933
 -0.00580283]"
8,76,"[-0.0101856  -0.02006891  0.01741682 ... -0.00383763 -0.02924304
 -0.0126023 ]"
9,30,"[-0.02685601 -0.00837636 -0.02473909 ...  0.01902725 -0.02513279
  0.0137905 ]"
10,201,"[ 0.00862371  0.04007777 -0.01576559 ... -0.01974621 -0.01432495
 -0.02674589]"
11,130,"[ 0.02048917  0.02053197 -0.02668727 ... -0.04766069 -0.00310423
 -0.00796728]"
12,118,"[-0.00406579  0.00098785  0.02367606 ...  0.01954206  0.00171502
 -0.04065467]"
13,203,"[ 0.01469407  0.02288569  0.0027921  ... -0.00815639 -0.0105484
 -0.03280605]"
14,182,"[ 0.01656712 -0.00733677 -0.00744784 ... -0.0032357  -0.0061076
 -0.00608159]"
15,15,[0.02282415 0.01345447 0.00288503 ... 0.01636373 0.00591504 0.00152166]
16,3,"[-0.00485699  0.01095997 -0.01288586 ...  0.006874   -0.03230997
 -0.01072406]"
17,152,"[ 0.01799312  0.00373474  0.0163588  ... -0.00641752 -0.0084622
  0.01412049]"
18,138,"[ 0.01701973 -0.00392257 -0.01473914 ...  0.03614667 -0.00851565
 -0.01177444]"
19,150,"[ 0.01992226  0.00446454 -0.03823025 ...  0.01120893 -0.01268779
 -0.02539156]"
20,99,"[ 0.03831689  0.02975328  0.01627985 ... -0.0029154   0.01663089
 -0.01170779]"
21,165,"[ 0.01974704  0.00708992  0.01226206 ... -0.02314521  0.00113753
  0.00248129]"
22,107,"[ 0.03715111  0.00661231 -0.01626878 ...  0.00213116 -0.00649681
 -0.00679322]"
23,29,"[-0.01490052  0.02539198  0.00010423 ... -0.00605846 -0.03987466
  0.00099974]"
24,82,"[ 0.0081926   0.0002137   0.0368125  ... -0.02622444 -0.02228841
  0.00615581]"
25,135,"[ 0.02120407  0.03177488 -0.00450827 ...  0.00911459  0.0202825
  0.0023575 ]"
26,159,"[ 0.01356226  0.01488221  0.0286291  ... -0.004989    0.00685582
 -0.01096024]"
27,171,"[-0.01237782  0.00172548  0.02406013 ...  0.01866711 -0.00325259
 -0.02486455]"
28,117,"[-0.00187434  0.00390939  0.01485717 ...  0.04033051  0.00660601
  0.00494191]"
29,156,"[ 0.01149891  0.03121267  0.00121841 ...  0.00593344 -0.00649601
 -0.01229458]"
30,190,"[ 0.01276396  0.00455736  0.02377324 ...  0.01512068 -0.00149088
 -0.02120995]"
31,200,"[-0.00347536 -0.00154954  0.0047491  ...  0.00348871 -0.02292827
  0.00843767]"
0,81,"[ 0.01720789  0.01980013 -0.00424203 ...  0.00856622  0.00152873
  0.00544086]"
1,9,"[ 0.00465652  0.02041419  0.02481872 ... -0.01731245 -0.02420425
 -0.03369718]"
2,167,"[ 0.03303754  0.00976585 -0.03294436 ... -0.01897555 -0.03381231
 -0.00245911]"
3,192,"[-0.01719858 -0.06156347 -0.02294833 ...  0.00112779 -0.01811325
 -0.00335107]"
