Index,True Label,Embedding
0,415,"[-0.00069448  0.00484463 -0.00586756 ...  0.01657434  0.01941627
  0.02930923]"
1,457,"[ 0.0233218   0.02683665 -0.00035786 ...  0.04598249 -0.00342517
  0.03881212]"
2,393,"[-0.00428919 -0.01630159 -0.01997283 ...  0.00825301  0.02826199
  0.04350121]"
3,36,"[-0.00510956 -0.00357921 -0.02406649 ...  0.0205634   0.00750131
  0.01462106]"
4,294,"[-0.00685109  0.01676309 -0.01132125 ...  0.01386809 -0.00393129
  0.02000528]"
5,155,"[ 0.00535469  0.0149251  -0.00646276 ...  0.00371805 -0.00985343
  0.0273595 ]"
6,90,"[ 0.01148257  0.00908584 -0.00444013 ...  0.01750983  0.00884466
 -0.00097875]"
7,223,"[ 0.00146539 -0.00377622 -0.02431825 ...  0.01233891 -0.00413678
  0.05955139]"
8,485,"[-0.0015333   0.03191018 -0.02664754 ...  0.0196893   0.02930598
  0.03392363]"
9,477,"[-0.00955038 -0.00194849 -0.01060866 ...  0.00752975  0.00290964
  0.0221112 ]"
10,95,"[-0.02420916  0.00510247 -0.00958328 ...  0.02189926  0.01236774
  0.0296794 ]"
11,444,"[-0.00447584 -0.00186246 -0.01590041 ...  0.01050788  0.02638168
  0.01454091]"
12,278,"[-0.00436523  0.02247429  0.00696779 ...  0.02660729 -0.00462554
  0.00642548]"
13,94,"[-0.03780479  0.0179354  -0.01026435 ...  0.03977769  0.01312028
  0.00903175]"
14,488,"[-0.01964685  0.01417736 -0.01845537 ...  0.01484984  0.0093868
  0.02512486]"
15,435,"[-0.0127336   0.01113339  0.01283165 ...  0.0231566   0.00369595
  0.01106099]"
16,229,"[-0.01399869 -0.00714916  0.00945995 ... -0.00158707  0.00108998
  0.01176744]"
17,43,"[ 0.00357158  0.00465147 -0.01305522 ...  0.02275903  0.02157826
  0.02500772]"
18,151,"[-0.00216017  0.02039323 -0.0013641  ...  0.01486808  0.00859313
 -0.00189317]"
19,490,"[-5.9874584e-03 -7.9262583e-03 -7.3059145e-03 ...  6.9443211e-03
 -5.3618103e-05  2.7721923e-02]"
20,381,"[ 0.00584236  0.00797426 -0.02301301 ... -0.00392978  0.00963288
 -0.00307946]"
21,27,"[ 0.00501854  0.00730307 -0.00807401 ...  0.02227231  0.00218247
  0.01269283]"
22,434,"[-0.0004097   0.02161212 -0.02671445 ...  0.01814609  0.00824427
 -0.00726473]"
23,43,"[-0.00232381  0.00599936 -0.00976084 ...  0.01665218 -0.00065439
  0.01016772]"
24,178,"[-0.01206341 -0.00960135 -0.00249924 ...  0.02024186  0.02787634
  0.01783631]"
25,238,"[-1.6799411e-03 -2.9823133e-03 -5.1953970e-03 ...  2.2734050e-02
 -4.6825502e-05  1.7965298e-02]"
26,313,"[ 0.01742261 -0.01807067 -0.00481267 ...  0.0150593   0.00913054
  0.02889499]"
27,19,"[ 0.00730826  0.01735087 -0.02290326 ...  0.00087581  0.00916162
  0.01441499]"
28,81,"[-0.00879701 -0.00424252  0.00261925 ...  0.00658153  0.0021555
  0.01535384]"
29,404,"[ 0.01896772  0.00643837 -0.0091426  ...  0.01919507  0.01038803
  0.05438642]"
30,38,"[ 0.00582994 -0.00441637 -0.01402576 ...  0.01448986  0.0023057
  0.00415061]"
31,303,"[ 0.00364242 -0.00220676  0.00511665 ...  0.01202944  0.01268376
  0.04699912]"
0,495,"[-0.01123087  0.01400856 -0.0284038  ...  0.01787913  0.00127341
  0.0049688 ]"
1,6,"[ 0.00584277  0.02068782 -0.00153894 ...  0.01507827  0.00282252
  0.03385055]"
2,181,"[ 0.0127802   0.02551674 -0.03369389 ...  0.04153674  0.02836371
  0.05198776]"
3,182,"[ 0.00029923  0.02173125 -0.01280335 ...  0.02226274  0.00021219
  0.02306585]"
4,330,"[ 0.0087738   0.0010888  -0.00440447 ...  0.02802029  0.00642299
  0.03880092]"
5,455,"[-0.00551034  0.01279518 -0.01456012 ... -0.00486976  0.00763699
  0.00823352]"
6,444,"[ 0.01005234  0.00598806 -0.04067182 ...  0.00953476  0.0234372
  0.03473296]"
7,229,"[ 0.02023073  0.00566276 -0.0255738  ...  0.0295811   0.00727091
  0.04390873]"
8,406,"[-0.01444047 -0.00116176 -0.007558   ...  0.01188437  0.03162126
  0.06547984]"
9,237,"[ 0.01722229  0.00359558 -0.00962959 ...  0.02244719  0.03180594
  0.02193035]"
10,142,"[ 9.8505402e-03  3.8883113e-03 -9.5663266e-03 ...  1.5746828e-02
  4.9448106e-05  4.8288465e-03]"
11,197,"[-0.00279576 -0.00138729 -0.00938824 ... -0.0063942   0.01897278
  0.03139158]"
12,234,"[-0.01221075  0.00900684 -0.01253604 ...  0.01367039  0.01400457
  0.01403374]"
13,117,"[ 0.01560085 -0.00173221 -0.00939466 ...  0.03244928  0.00490918
  0.02386918]"
14,165,"[-0.01272414 -0.00078339 -0.02140464 ...  0.00227303 -0.0007791
  0.0183394 ]"
15,93,"[-0.00248185  0.02635139  0.0039695  ... -0.00519316  0.00581973
  0.00204458]"
16,118,"[-0.03427888  0.02535661 -0.01574285 ...  0.01383185 -0.00021171
  0.00600552]"
17,491,"[ 0.01000571 -0.00323087 -0.00496719 ...  0.00166598  0.00246909
  0.01476256]"
18,312,"[ 0.03762401 -0.01232266 -0.01843752 ...  0.02515475  0.00909415
  0.04421981]"
19,230,"[-0.00933691  0.01178367 -0.02296244 ...  0.0192218   0.00076555
  0.03797484]"
20,108,"[ 0.01146567  0.01675328 -0.00720796 ...  0.00528211 -0.00034482
  0.00684858]"
21,132,"[ 0.01421331 -0.00316617 -0.01581531 ...  0.01191297  0.001761
  0.00841755]"
22,146,"[ 0.00405727  0.01236815 -0.0057275  ...  0.01858438  0.00278506
 -0.0075604 ]"
23,133,"[-0.01891351 -0.02397975 -0.01463195 ...  0.00225847  0.01496605
  0.02289778]"
24,39,"[ 0.00817301  0.01305445  0.00021339 ... -0.00013905  0.00907241
 -0.0098616 ]"
25,150,"[ 0.00158448  0.01036155 -0.02334195 ...  0.02439476 -0.01145016
  0.00326672]"
26,470,"[ 0.01960753  0.00249641 -0.02772075 ...  0.02032905  0.00480535
  0.01998081]"
27,385,"[ 1.2521108e-05  2.1884704e-02 -1.2451576e-03 ...  1.6028706e-02
  2.4894525e-03 -3.0780169e-03]"
28,264,"[ 0.00058542 -0.00049246 -0.02312707 ...  0.01207045  0.01589212
  0.00332404]"
29,421,"[ 0.02437238  0.01889902 -0.01851001 ...  0.02271768  0.00199077
  0.02211364]"
