Index,True Label,Embedding
0,48,[ 8.002077   2.857736  -0.8960551 ...  4.30543    7.0629606 -3.2879736]
1,65,[ 9.257687   1.6566525 -3.2385254 ...  4.80039    3.6024623 -3.467063 ]
2,61,[ 7.8704824  3.10599   -1.8600237 ...  3.637733   5.455514  -3.974739 ]
3,147,[ 1.4459764  5.409442  -2.9916284 ...  1.8715714  4.722224  -3.2841   ]
4,24,"[ 3.1023371   6.792137   -5.905227   ...  2.3988774  -0.51515853
 -3.7496936 ]"
5,70,"[-0.5894985   4.7517962  -5.3084307  ... -0.66620797 -0.91423404
 -4.4681935 ]"
6,88,[ 5.5194955  1.4072496 -6.305651  ...  5.1397576  4.02954   -3.2828403]
7,176,"[ 8.91915    -2.0467362  -5.7006183  ...  4.996621    6.0312734
 -0.96883184]"
8,174,[ 6.329055   2.7957222 -1.8173592 ...  7.695277   0.7062335 -3.2750387]
9,6,[ 8.904378   0.5449263 -1.4691552 ...  6.0215197  7.1414022 -1.3286046]
10,69,[ 8.957768  -2.260303  -5.2504535 ...  5.0477986  4.0730324 -1.3881757]
11,90,[ 1.4954106  6.8770742 -5.879106  ...  5.4423842  4.574499  -3.7932649]
12,89,"[ 2.6772203   6.981625   -4.8535843  ... -0.25186044 -1.137408
 -4.5747533 ]"
13,186,"[ 0.06110813  2.0973368  -8.166133   ...  0.43072128  0.7393161
 -5.729499  ]"
14,119,[-0.9788556  5.1719637 -2.9096324 ...  4.5682244  3.9163885 -4.712407 ]
15,26,"[ 3.3060102  -0.31965828 -1.0423523  ...  4.6201596   4.0130005
 -1.7553868 ]"
16,57,[ 6.165263   1.9263155 -3.5005088 ...  4.103292   3.5256553 -3.034853 ]
17,140,[ 4.1094456  6.5938797 -6.76401   ...  7.827844   0.5088092 -2.8293927]
18,161,[ 8.012418  -1.6632975 -5.6169767 ...  2.8932037  4.37878   -1.2916764]
19,113,"[ 2.9148695  -0.26832393 -1.1539704  ...  4.104625    3.9826548
 -1.8732288 ]"
20,125,[ 6.2554836  1.2169143 -5.379916  ...  2.5344238  2.7879622 -3.4002652]
21,162,[ 6.696436   4.0427847  0.9000976 ...  3.4522269  3.2132483 -3.4213839]
22,54,[ 4.053132   5.028769  -2.499612  ...  5.4707313  2.9110718 -4.5397215]
23,163,"[-0.11600814 -1.4390237  -5.429545   ...  2.2451468   2.9175553
 -3.930069  ]"
24,121,"[-0.36894384  2.4261627  -5.8515573  ...  2.0328581  -0.43759567
 -3.642343  ]"
25,149,"[ 3.491875    4.1818166  -1.7109264  ...  4.448426    0.90198815
 -5.0606422 ]"
26,108,"[-0.67875487  1.696029   -6.1341434  ...  2.375025   -0.7909366
 -3.9669976 ]"
27,0,[ 1.8986458  2.8710263 -2.7309988 ...  4.0226555  4.9796166 -4.196684 ]
28,133,"[-0.9346571   4.4165277  -5.0688696  ... -0.16293716 -1.9612286
 -4.476137  ]"
29,102,"[ 7.625552    0.02998383 -4.2425504  ...  5.1777654   5.607781
 -3.717236  ]"
30,96,[ 6.337927   1.3297905 -2.9648917 ...  3.806622   2.8591561 -2.4908714]
31,142,"[ 1.8872036   5.548022   -4.2617865  ...  0.32373595 -2.5485454
 -4.1563234 ]"
0,144,"[ 0.3123518  -0.42946336 -6.4605064  ...  5.528289   -0.6817095
 -2.1280885 ]"
1,83,"[ 5.785976    0.07805076 -6.271087   ...  2.126254    3.6737826
 -1.4824095 ]"
2,12,[ 6.278202   0.9549567 -5.8584313 ...  2.1424696  2.7363322 -3.1440442]
3,145,[ 1.1333933  4.9875555 -3.705765  ...  3.7521048  2.9683142 -5.042894 ]
