Index,True Label,Embedding
0,92,"[ 0.00493355 -0.03338234 -0.01030639 ... -0.05188995 -0.00064974
  0.03851123]"
1,17,"[ 0.03530126 -0.02219196  0.01507753 ... -0.01874343 -0.03619376
  0.03297389]"
2,56,"[-0.02909785  0.01709553 -0.00565598 ... -0.00718915 -0.01064299
 -0.01267825]"
3,431,"[-0.02061857 -0.00157028  0.03035985 ...  0.01312918  0.01073468
  0.00347918]"
4,136,"[ 0.01671022 -0.00914087 -0.03005443 ...  0.01388559 -0.02040136
  0.01779629]"
5,366,"[ 0.00629018 -0.01854117 -0.00452483 ... -0.02953992 -0.02403251
 -0.00512913]"
6,104,"[-0.03212789 -0.01726594 -0.00453482 ... -0.01148976 -0.01875731
  0.00842656]"
7,288,"[ 0.02959366  0.00134161  0.00527361 ... -0.00264351  0.00293739
 -0.00121123]"
8,402,"[ 0.02175516  0.00703352 -0.02073401 ...  0.00199901 -0.00820487
  0.001229  ]"
9,259,"[ 0.0433822  -0.00407946 -0.03961967 ... -0.03367534 -0.00271521
 -0.00144593]"
10,222,"[-9.4749220e-03 -9.9734180e-03  2.0963675e-04 ...  3.9084289e-02
 -2.8793737e-02 -8.2751154e-05]"
11,272,"[ 0.00579516 -0.03822769 -0.02086254 ... -0.01497732 -0.04778794
  0.01436602]"
12,15,"[-0.02063673 -0.02258034  0.00963564 ...  0.0032321   0.02723746
  0.05609641]"
13,294,"[-0.00527268 -0.00639052 -0.02144388 ...  0.04573623 -0.00658626
 -0.02900599]"
14,408,"[ 0.00679866  0.0274971   0.00200832 ...  0.02444162 -0.0319051
 -0.04293719]"
15,10,"[ 1.9120408e-02  3.5090122e-02 -3.4392197e-02 ... -1.7414305e-02
  9.9942787e-05 -1.2855054e-02]"
16,362,"[-0.05358825  0.06784239 -0.03063064 ...  0.01901775 -0.00128607
  0.00181246]"
17,436,"[-0.02787693 -0.01261464 -0.0010864  ... -0.02008416  0.01208848
 -0.0228473 ]"
18,325,"[ 0.06135988 -0.0041446   0.0064403  ... -0.0331907  -0.01278413
  0.02735677]"
19,83,"[ 0.01453834 -0.01097207 -0.01335797 ... -0.01199805 -0.01276942
  0.01391401]"
20,44,"[-0.01740203  0.00169426 -0.02440597 ...  0.02358804 -0.02807757
  0.03977189]"
21,492,"[-0.00300464 -0.00379568 -0.01041108 ... -0.01855386 -0.00476847
  0.00068256]"
22,107,"[ 0.01993285  0.02332259  0.02813177 ... -0.00499556 -0.00799427
 -0.00344761]"
23,288,"[-0.01181545  0.00628595  0.00371699 ...  0.01736496  0.0309583
 -0.02375871]"
24,251,"[ 0.02297643 -0.01882537  0.00978525 ... -0.01116831  0.00888846
 -0.0067243 ]"
