Index,True Label,Embedding
0,11,"[-0.00221108  0.00598319 -0.00520924 ...  0.02560592  0.00383859
 -0.00073048]"
1,55,"[-0.02508652 -0.00627657  0.00668597 ...  0.00709044  0.01081355
  0.04491068]"
2,6,[0.02197219 0.01613887 0.0005345  ... 0.02042349 0.02096866 0.02131215]
3,227,"[ 0.00712772  0.0036825  -0.03826767 ...  0.00268971  0.01421145
  0.01109799]"
4,204,"[ 0.01113912  0.0111476  -0.01312595 ...  0.02591265 -0.0082829
  0.02297428]"
5,164,"[-0.00397233  0.01476745 -0.00546385 ...  0.02544246  0.02045005
  0.00062707]"
6,267,"[ 0.01145512  0.01134276 -0.0146197  ...  0.00944784  0.02122169
  0.01486677]"
7,338,"[-0.01677205  0.03194604  0.00296211 ...  0.03188602  0.00101851
 -0.00184035]"
8,50,[0.00558642 0.00981786 0.01047227 ... 0.02594162 0.01178307 0.014777  ]
9,237,"[ 0.00105005 -0.00350151 -0.02407865 ...  0.0437654   0.02606693
  0.02231937]"
10,4,"[ 0.03270003 -0.00649116 -0.01728215 ...  0.02125997  0.02671701
  0.01760148]"
11,250,"[-0.00459555  0.00757921 -0.01544397 ...  0.01433088  0.01903669
  0.01639531]"
12,157,"[-0.01919519 -0.01579352  0.01431788 ...  0.00665041  0.01682402
  0.04906592]"
13,339,"[-0.01160021  0.02311553 -0.0187247  ...  0.01046853  0.01106056
 -0.00711934]"
14,209,"[ 0.00391192  0.00614917 -0.01907014 ...  0.01433718  0.00431833
  0.01382795]"
15,310,"[ 0.00293188  0.01536999 -0.01212098 ...  0.01924729  0.00539306
  0.01742932]"
16,71,"[-0.02192741  0.01788322 -0.01958867 ...  0.00499284  0.00164926
 -0.00529921]"
17,496,"[-0.03212191  0.01774181 -0.01767131 ...  0.04979114  0.08905401
  0.00647618]"
18,213,"[-0.00601245  0.008744   -0.0367884  ...  0.04494428 -0.01013883
 -0.01371185]"
19,427,"[ 0.0355449  -0.0038717  -0.01309761 ...  0.01738544  0.00789311
  0.03371991]"
20,128,"[ 0.01218521  0.02539997 -0.01192024 ...  0.01436143  0.00272369
  0.02075542]"
21,285,"[-0.0051405   0.0198959   0.00240111 ...  0.0466147   0.02496247
  0.02238289]"
22,483,"[ 0.01356938  0.00503027 -0.01008662 ...  0.02826025  0.00945357
  0.0119267 ]"
23,356,"[ 0.00496467  0.00084289 -0.01777815 ...  0.02433499  0.00691213
  0.02836221]"
24,420,"[ 0.00520262  0.01800237 -0.01671846 ...  0.039159    0.02939817
 -0.00048473]"
25,296,"[-0.02162603  0.00723327 -0.01163975 ...  0.02001965 -0.0182284
  0.01659092]"
26,372,"[-0.00255341 -0.00368632  0.01387226 ...  0.01929529  0.00426971
  0.01072144]"
27,152,"[ 0.00368576 -0.01375643 -0.02552677 ...  0.01042882  0.00201777
  0.03479878]"
28,463,"[ 0.00714585 -0.00525461 -0.03034994 ...  0.05021036  0.01730011
  0.00473699]"
29,285,"[-0.03312932  0.00632264  0.01853484 ...  0.03247056 -0.00765517
 -0.00782348]"
30,407,"[-0.00599537  0.00736116 -0.01328023 ...  0.01794186  0.00027246
  0.00197307]"
31,67,"[-0.0022858  -0.00123316 -0.03089754 ...  0.02076867 -0.00772217
  0.02850665]"
0,190,"[-0.01380592 -0.00152677  0.00564781 ... -0.0104682  -0.00551782
  0.00674633]"
1,341,"[-0.01491361 -0.00717931 -0.03527381 ...  0.01165836  0.0235552
  0.01254822]"
2,372,"[-0.02489799 -0.01480924 -0.01033229 ...  0.01459348  0.02180467
  0.05188116]"
3,173,"[ 0.00160119 -0.00138334 -0.00821245 ...  0.02048629  0.00796414
  0.01556202]"
4,111,"[-0.02142278  0.00158521 -0.01726495 ...  0.00967442  0.00885852
  0.00089894]"
5,45,"[-0.00803956  0.01665412  0.00742953 ...  0.01773524  0.00987697
  0.03097605]"
6,197,"[ 0.00434623  0.00877453  0.0018569  ...  0.00735419 -0.00278433
  0.00512767]"
7,471,"[-0.01071996 -0.00234914 -0.00127142 ...  0.02243632  0.01872944
  0.01986872]"
8,294,"[ 0.00739415  0.00846362 -0.00912855 ...  0.00679118 -0.00065519
  0.02246267]"
9,413,"[-0.00994453 -0.00625787 -0.01006667 ...  0.01725663  0.00536105
  0.02708532]"
10,259,"[-0.01056278 -0.00616591 -0.01965289 ... -0.00789428 -0.00764964
  0.0178956 ]"
11,373,"[ 0.01794215 -0.01487038 -0.00788429 ...  0.04381936 -0.01244515
  0.05509333]"
12,254,"[-0.01275444  0.0049453   0.0030066  ... -0.00058635 -0.00505385
  0.00134304]"
13,91,"[-0.00877265  0.01341915 -0.01421146 ...  0.00623694  0.0003026
  0.01966016]"
14,334,"[ 0.0079076  -0.00721785 -0.01175317 ...  0.0112333  -0.01034588
  0.0369013 ]"
15,129,"[ 0.00768935  0.01841933  0.00138798 ...  0.00629219 -0.0074233
 -0.00202885]"
16,408,"[-0.00870413 -0.00313137 -0.01457429 ...  0.0079034  -0.0017326
  0.03043042]"
17,356,[0.02434307 0.00342168 0.00052367 ... 0.0180459  0.02045664 0.02796613]
18,345,"[ 0.02687697  0.00882808 -0.00777675 ...  0.01883761  0.01194032
  0.03222726]"
19,343,"[ 0.01044927  0.00956554 -0.01551779 ...  0.00602464  0.00404755
  0.00965591]"
20,291,"[ 0.00081711  0.00280455 -0.02925829 ...  0.00899037  0.03731588
  0.01458959]"
21,386,"[-0.00575884  0.01289288 -0.03047822 ...  0.0121908   0.0212847
  0.03375183]"
22,295,"[-1.3729528e-02  1.5841210e-02  8.5599022e-05 ...  7.3969983e-03
 -1.4774681e-02  1.9949101e-02]"
23,163,[0.01406916 0.00200235 0.00026968 ... 0.01971467 0.00710939 0.04314057]
24,160,"[-0.02140516  0.03295479  0.0116881  ... -0.00332434  0.00226781
 -0.00858738]"
25,162,"[-0.02059089  0.02095138 -0.00523109 ...  0.00956485  0.01756055
 -0.00334645]"
26,428,"[-0.00050172  0.03852816  0.00010159 ...  0.0249866   0.01243998
  0.01022941]"
27,142,"[-0.04161181  0.0218796  -0.02193892 ... -0.00554497 -0.00497791
  0.02270393]"
28,131,"[ 0.03761299  0.00313131 -0.00393843 ...  0.00547235  0.00622699
  0.0297513 ]"
29,64,"[ 0.01579085  0.00147273 -0.01302179 ...  0.00913502  0.02658435
  0.0066626 ]"
30,188,"[ 0.00782052  0.01305095 -0.00335115 ...  0.01583966  0.01083122
  0.01503222]"
31,480,"[-0.01413504  0.01538229  0.0030815  ...  0.0168319  -0.00700019
  0.02133007]"
0,6,"[ 0.01000883  0.00543262 -0.00622627 ...  0.01349734  0.01029673
  0.01787069]"
1,409,"[-0.00467305  0.04667053 -0.01265217 ...  0.0182261  -0.00333356
  0.02655648]"
2,492,"[-0.02176847  0.01236646 -0.0311625  ...  0.00605195 -0.00125214
  0.01340931]"
3,21,"[ 0.00638058 -0.00404368 -0.00511115 ...  0.00859715  0.01226184
  0.01139202]"
4,472,"[-0.02904673 -0.00642822 -0.00201544 ...  0.03849205  0.02908753
  0.04360482]"
5,470,"[-0.00344907  0.01678744 -0.00936667 ...  0.0048649   0.00037289
  0.01138744]"
6,357,"[ 0.0324713  -0.0159455  -0.01741361 ...  0.04161627  0.02636484
  0.0010977 ]"
7,217,"[ 0.02636878 -0.00921398 -0.0155078  ...  0.00946745  0.02593045
  0.03829882]"
8,324,"[-0.00637161  0.01044745 -0.01692392 ...  0.00966861  0.00355133
  0.01615039]"
9,324,"[-0.00739355  0.00261122 -0.0313259  ...  0.00943772 -0.01116253
  0.018699  ]"
10,69,"[-0.00182963  0.01829781 -0.01593645 ...  0.02115645 -0.00348473
 -0.00677405]"
11,73,"[-0.00819691  0.00755391 -0.01173485 ...  0.01786865  0.02703246
  0.05673176]"
12,161,"[ 0.00468985  0.0363528  -0.02427477 ...  0.00244319 -0.05024207
  0.0081701 ]"
13,390,"[-0.01217638  0.00075324 -0.01886333 ...  0.01822851 -0.00179691
  0.02060201]"
14,345,"[ 0.02123297  0.01570357 -0.00133375 ...  0.01162324 -0.00272569
  0.01819659]"
15,132,"[-0.00382008  0.01011359 -0.02074758 ...  0.00507645  0.0100369
  0.0141153 ]"
16,102,"[ 0.01426904 -0.02947977 -0.03151382 ...  0.00225852  0.00199533
 -0.00603413]"
17,68,"[ 0.00330869  0.02405845 -0.01167561 ...  0.01697339 -0.00057927
 -0.00463805]"
18,9,"[ 0.00411893  0.00446962 -0.00974421 ...  0.01707467  0.00539668
  0.0191667 ]"
19,47,"[ 0.00259478  0.0089228  -0.01178382 ...  0.0280393   0.0146338
  0.02212868]"
20,270,"[-0.00538828 -0.01295743  0.02593258 ... -0.02478662  0.0060817
  0.00107535]"
21,257,"[ 0.00735068 -0.00400556 -0.01040903 ...  0.01963769  0.01952981
  0.02708104]"
22,120,"[-0.02426151  0.0014317  -0.01493881 ...  0.03312812  0.00115969
  0.02888995]"
23,31,"[-0.02993638  0.02625929  0.00648978 ...  0.01662641  0.00160055
  0.01194495]"
24,115,"[ 0.00886408  0.00046793 -0.0104296  ...  0.06401901  0.01032053
  0.05002011]"
25,24,"[-0.00876094  0.01545529 -0.02616402 ...  0.00158474 -0.00440994
 -0.00505612]"
26,121,"[-0.0208449   0.01981809 -0.01049261 ...  0.00616886  0.00415154
 -0.00051649]"
27,267,"[ 0.00168253  0.0045201   0.00233959 ... -0.00199086 -0.01130848
  0.02967351]"
28,310,"[-0.00077863  0.00572738 -0.01806897 ...  0.0033448  -0.01065704
  0.04224899]"
29,339,"[-0.01427175  0.00571097  0.00170128 ...  0.02860349  0.03688105
  0.01465392]"
30,104,"[ 0.01644513  0.00287004 -0.02407303 ...  0.01875792  0.02489826
  0.01259946]"
31,488,"[-0.00160203  0.01483078 -0.01306039 ...  0.02099335  0.00673987
  0.00989894]"
0,211,"[-0.01746769  0.00195396 -0.02703186 ... -0.00837945  0.02049636
  0.02739491]"
1,357,"[ 0.01167417 -0.0181718  -0.01471292 ...  0.07462755  0.00479477
  0.04584899]"
2,15,"[-3.7121313e-04 -4.7174627e-03  5.7480531e-05 ...  1.6923390e-02
  1.7803505e-02  4.3871514e-02]"
3,400,"[-0.01139541  0.01012193 -0.0120713  ...  0.01172951 -0.02053264
  0.01492211]"
4,385,"[-0.01929001 -0.00028123 -0.00887788 ...  0.00986909  0.00745145
  0.04645376]"
5,313,"[ 0.02395288 -0.00012831 -0.03333126 ...  0.01514179  0.00604738
  0.02318896]"
6,287,"[-0.00303558  0.00255822 -0.01084391 ...  0.01936349  0.02340737
  0.01225039]"
7,216,"[-0.00782688  0.00494979 -0.01103373 ...  0.01876785  0.00721065
  0.02443213]"
8,14,"[ 0.00992693  0.00358557 -0.02510559 ...  0.02007478  0.00165442
  0.0186417 ]"
9,309,"[-0.01944562  0.01902792 -0.01056636 ...  0.01590383 -0.00171168
  0.02754943]"
10,478,"[-0.03256671  0.02236525  0.00411265 ...  0.0155143  -0.01230422
  0.00459598]"
11,361,"[ 0.00462501  0.0108669  -0.00685545 ...  0.00160256  0.01831636
  0.01690831]"
12,280,"[-0.01292947 -0.00022836  0.00070307 ...  0.00980668 -0.00122333
  0.01995661]"
13,232,"[ 0.0336855  -0.01111038 -0.01608715 ...  0.03728209  0.0130487
  0.04661126]"
14,46,"[ 1.8848688e-03 -2.4601992e-02  4.0944899e-05 ...  1.6493804e-03
 -1.9839532e-03  2.8650604e-02]"
15,354,"[-0.00419313  0.01367181 -0.00065612 ... -0.00419733 -0.00208651
 -0.01096238]"
16,229,"[-0.00040418  0.01869041 -0.04298027 ...  0.02007516 -0.01315553
  0.0228372 ]"
17,145,"[-0.00835345  0.01352259 -0.00659939 ...  0.02592061  0.01865723
  0.03464892]"
