Index,True Label,Embedding
0,92,[0.01118501 0.02620847 0.02594195 ... 0.10638709 0.01080057 0.01761863]
1,17,"[-0.02579515 -0.06183206  0.05779228 ...  0.1431563   0.06708243
 -0.00725018]"
2,56,"[ 0.13804062  0.0053659  -0.00429373 ... -0.02895068  0.00322743
  0.02033437]"
3,431,"[ 0.11221119 -0.02960356 -0.0699881  ...  0.14499712 -0.14446357
  0.1407073 ]"
4,136,"[ 0.0799841  -0.00781172  0.01387669 ...  0.03318727 -0.03914616
 -0.0927011 ]"
5,366,"[-0.1083178  -0.02364088 -0.09263844 ...  0.06504621  0.0151895
  0.01671767]"
6,104,"[-0.11781898  0.0110583  -0.05391652 ...  0.06212434  0.14712568
 -0.01935025]"
7,288,"[-0.12746957 -0.2025801   0.07843117 ...  0.17642914  0.05358794
 -0.00972752]"
8,402,"[ 0.0441847  -0.03021302  0.01840481 ...  0.0360775  -0.0267997
 -0.11196902]"
9,259,"[5.4005567e-02 2.9357187e-02 4.5070808e-02 ... 1.2577702e-01 5.9298288e-02
 2.7208589e-06]"
10,222,"[ 0.15279295 -0.00237641 -0.09388432 ...  0.3483493  -0.01787884
  0.025849  ]"
11,272,"[ 0.08699824  0.0422039   0.09573266 ...  0.16626374  0.08066221
 -0.0946452 ]"
12,15,"[ 0.03328735  0.10780085  0.22206558 ...  0.08623298  0.14990549
 -0.05671367]"
13,294,"[-0.12462036 -0.04077723 -0.02577139 ...  0.09316736  0.19432156
 -0.1359786 ]"
14,408,"[ 0.04339108  0.09017845 -0.00350037 ...  0.03796031  0.00726082
 -0.08530143]"
15,10,"[ 0.0068469   0.03732134 -0.04340163 ...  0.02984724 -0.04430339
 -0.08333176]"
16,362,"[-0.02346081 -0.03237103 -0.07626694 ... -0.01575981  0.00256679
  0.03677318]"
17,436,"[ 0.04877009 -0.12919416 -0.06104908 ...  0.05352307  0.11050332
  0.13430764]"
18,325,"[-0.04393329 -0.07129245 -0.03431536 ...  0.01943228 -0.08072628
 -0.00398171]"
19,83,"[-0.03391512  0.01745583  0.07169326 ...  0.08614817  0.15629837
 -0.07171264]"
20,44,"[-0.07880642  0.11283501  0.00063689 ...  0.03063372 -0.00164548
 -0.07945543]"
21,492,"[-0.02845697 -0.0706262  -0.01633456 ... -0.02275868 -0.05762558
  0.04195031]"
22,107,"[-0.06523628 -0.00601721 -0.11246704 ...  0.07406674  0.17532639
  0.10053722]"
23,288,"[-0.01377343  0.02565911 -0.11263227 ...  0.03559423  0.0434491
 -0.10257743]"
24,251,"[-0.09502878 -0.06605793  0.04655113 ...  0.11097018  0.06690121
  0.08696874]"
25,116,"[ 0.06624736 -0.04874803  0.0115491  ...  0.0950564   0.13322023
 -0.00346618]"
26,282,"[-0.10681701 -0.01695745 -0.01613986 ...  0.06054804  0.02567174
 -0.00055167]"
27,258,"[ 0.08236623  0.00463141 -0.01513405 ...  0.22128476  0.06241535
 -0.03210583]"
28,38,"[ 0.0216809  -0.11532258 -0.06211909 ...  0.05379936  0.24300773
 -0.09058481]"
29,289,"[ 0.03662406 -0.02510848 -0.06591484 ...  0.05404215  0.07963966
  0.03651223]"
30,400,"[ 0.04218548 -0.13568264  0.01427929 ...  0.00073283  0.06628368
 -0.02540769]"
31,291,"[-0.11336122  0.11823582 -0.02865179 ...  0.01871381 -0.09730802
  0.0355088 ]"
0,275,"[-0.02806758 -0.05193236 -0.01062393 ...  0.00568204 -0.15061463
  0.06729009]"
1,347,"[ 0.04907398 -0.09515975 -0.03380963 ...  0.17104696 -0.03990751
 -0.10602761]"
2,308,"[ 0.03006896 -0.0549119  -0.07335219 ...  0.15691149  0.06429087
 -0.04813294]"
3,456,"[-0.0653092  -0.10239594 -0.17400488 ... -0.12334225 -0.01782702
 -0.03087707]"
4,480,"[-0.01837441 -0.05309396 -0.16197696 ...  0.14056052  0.04136821
  0.12860803]"
5,154,"[-0.12952627 -0.11417732 -0.0657919  ...  0.12490582 -0.0836641
  0.04795677]"
6,470,"[ 0.06607655 -0.01096925 -0.0173407  ...  0.22651573  0.21356921
 -0.06826169]"
7,67,"[-0.11811759  0.00649762  0.07756873 ... -0.01194697 -0.01414757
  0.06546136]"
8,314,"[ 0.10958921  0.03392653 -0.06879266 ...  0.07190428  0.06100464
  0.09960607]"
9,458,"[-0.14321446 -0.04615858  0.09846892 ... -0.00464484  0.08845466
 -0.05475833]"
10,232,"[-0.05125739  0.03724512 -0.0047229  ...  0.08469786 -0.04247193
 -0.03672769]"
11,113,[0.24170446 0.11187353 0.01925019 ... 0.05367617 0.05566553 0.03866524]
12,388,"[-0.01672226  0.00235461 -0.02734864 ...  0.10128574  0.2374667
  0.23675834]"
13,51,"[-0.07471273 -0.00455667 -0.0789808  ...  0.05632344  0.00522346
 -0.02549904]"
14,367,"[ 1.6034516e-02  5.8132999e-02  2.3466530e-03 ...  1.8082163e-01
 -8.7717082e-05 -4.5872618e-02]"
