Index,True Label,Embedding
0,86,"[ 0.11383017  0.00200688 -0.00687438 ...  0.00779885  0.01731726
 -0.00675316]"
1,166,"[ 0.04850714  0.01069505 -0.01333489 ...  0.00125397 -0.00153873
 -0.00059645]"
2,207,"[ 0.08683525  0.00272133  0.00371957 ... -0.0071488  -0.00065424
 -0.0164835 ]"
3,13,"[ 0.10854956  0.00208538 -0.0052946  ...  0.01070426 -0.00803735
 -0.01461635]"
4,77,"[ 0.09736446 -0.00071528 -0.01080955 ...  0.02158512 -0.00582891
 -0.02616162]"
5,79,"[ 0.02118403  0.01019767 -0.00173091 ...  0.01063673 -0.00733474
 -0.02566541]"
6,139,"[ 0.1222439   0.00528771 -0.01173499 ...  0.01467993  0.01249298
 -0.00564979]"
7,58,"[ 0.09355036 -0.0007418  -0.00850852 ...  0.0191751  -0.00231171
 -0.00055118]"
8,155,"[ 0.05528875  0.00103187 -0.00266117 ...  0.02153603  0.0019912
 -0.01792742]"
9,19,"[ 0.07402951  0.01795084  0.0115699  ... -0.01361387 -0.00583121
 -0.01920862]"
10,199,"[ 0.08134084  0.00278931 -0.01546054 ...  0.0129095   0.00655171
 -0.01436601]"
11,178,"[ 0.08529976  0.00939592  0.00106962 ... -0.00699799  0.00135379
 -0.01718442]"
12,4,"[ 0.09911695  0.01733696 -0.00765793 ...  0.02143515 -0.0009084
 -0.03019344]"
13,124,"[ 0.09992444  0.01098822 -0.01889554 ...  0.00998897  0.01604967
 -0.0244317 ]"
14,31,"[ 0.02306446  0.00331678 -0.00056396 ...  0.01020286  0.0099217
 -0.00772226]"
15,196,"[ 0.09010543  0.01461177 -0.00890319 ...  0.02166899  0.00357154
 -0.02615306]"
16,193,"[ 0.03743276 -0.00694384  0.00391397 ...  0.01507579  0.01189617
 -0.02111718]"
17,2,"[ 0.10764722 -0.00054283 -0.00886863 ...  0.00531551 -0.00377557
 -0.01066527]"
18,91,"[ 0.04952973  0.00241495 -0.01656555 ...  0.01240014  0.00491485
 -0.00275491]"
19,136,"[ 0.10623478  0.01189991 -0.01720003 ...  0.01438869  0.00745521
 -0.02768229]"
20,123,"[ 0.12345411 -0.00612391 -0.01128449 ... -0.00829428  0.00980046
 -0.00849391]"
21,56,"[ 0.07399283  0.00536697 -0.00986163 ...  0.00784311  0.00032431
 -0.00969221]"
22,63,"[ 0.10275848  0.00625525 -0.00847533 ...  0.00890588 -0.00871457
 -0.02262981]"
23,137,"[ 0.13302206  0.0106533  -0.02026676 ...  0.01712608  0.00912408
 -0.02704994]"
24,210,"[ 0.10619114  0.01699848 -0.02116988 ...  0.01445293  0.01681302
 -0.03104568]"
25,189,"[ 0.12610225  0.00791368 -0.00864369 ...  0.00638159 -0.00980245
 -0.02262489]"
26,206,"[ 0.08953113  0.00410567 -0.0126872  ...  0.01696577 -0.01024374
 -0.02392891]"
27,42,"[ 0.08550433 -0.00089236  0.00970464 ...  0.00807397  0.00351197
 -0.02803734]"
28,32,"[ 0.0885931   0.0031092  -0.00730547 ...  0.0083194  -0.01181659
 -0.01700615]"
29,128,"[ 0.08689484 -0.00194637 -0.00607361 ...  0.00495879 -0.00446056
 -0.00619833]"
30,53,"[ 0.06042604 -0.00308942  0.00641526 ...  0.01771663  0.0152754
 -0.01598918]"
31,158,"[ 0.00181258 -0.00852374 -0.00243627 ...  0.0180023   0.01771939
 -0.01749937]"
0,1,"[ 0.08537545  0.00037819 -0.01528732 ...  0.03523238 -0.01432257
 -0.02021868]"
1,94,"[ 0.07865401 -0.00326969 -0.00669094 ...  0.00984119 -0.01248441
 -0.0221886 ]"
2,7,"[ 0.03417554  0.00645961 -0.00139237 ...  0.01790645  0.00076379
 -0.02009741]"
3,28,"[ 0.11177243  0.00432805  0.00728632 ...  0.00658474  0.01407352
 -0.01311573]"
