Index,True Label,Embedding
0,92,"[ 0.00149264  0.00306407 -0.02559735 ...  0.02888212  0.00078196
  0.02478923]"
1,17,"[-0.01279946 -0.01625501 -0.02337997 ...  0.00784708  0.00742036
  0.02060127]"
2,56,"[ 0.00228609  0.01010611 -0.05631741 ...  0.00309217  0.01377684
  0.00292283]"
3,431,"[ 0.01685251 -0.01146031 -0.00591762 ...  0.00556265  0.05308279
  0.02022449]"
4,136,"[-0.00927577  0.00661305 -0.0023872  ...  0.0134166   0.00082866
 -0.00276904]"
5,366,"[ 0.02032209  0.00727775 -0.01687583 ...  0.01713306  0.02235475
  0.03108089]"
6,104,"[ 0.00847602  0.00268785 -0.01695803 ...  0.01361487 -0.00600676
  0.00925802]"
7,288,"[ 0.03659673  0.01705382 -0.01142791 ...  0.02171515 -0.00075281
  0.02694215]"
8,402,"[-0.00970545  0.002672   -0.00405727 ...  0.02335603  0.00950071
  0.01505692]"
9,259,"[-0.00028216  0.00559888 -0.01209624 ...  0.01225007  0.00140916
  0.01958975]"
10,222,"[-0.01042132 -0.00112546 -0.01924494 ...  0.01550329 -0.00039236
  0.01479466]"
11,272,"[-0.02566868 -0.01473603 -0.04309067 ...  0.01290753  0.01246926
  0.01554897]"
12,15,"[-0.01267279 -0.00371996  0.0013954  ...  0.02047503  0.00672493
  0.0072099 ]"
13,294,"[ 0.00743709 -0.00519985 -0.02162363 ...  0.0019116   0.00723996
  0.00940944]"
14,408,[0.01586663 0.00753146 0.00320882 ... 0.00710964 0.01067622 0.04317627]
15,10,[0.02353795 0.0236984  0.0133032  ... 0.05526025 0.00070261 0.0377652 ]
16,362,"[-0.01240379 -0.00573782 -0.00853207 ...  0.00511099  0.00715867
  0.02883412]"
17,436,"[ 0.02715456 -0.00628336 -0.01812026 ...  0.02087942  0.02201585
  0.03591956]"
18,325,"[-0.01048147  0.00461543 -0.01317075 ...  0.00012145  0.00590425
  0.0259143 ]"
19,83,"[ 0.00731351  0.02761199 -0.01642087 ...  0.03752738  0.00800495
  0.0124964 ]"
20,44,"[-0.01219608  0.01568882 -0.01605605 ...  0.01626555 -0.0005596
 -0.00428641]"
21,492,"[ 0.02236641  0.00616325  0.0070438  ...  0.02589682 -0.0048629
  0.01014076]"
22,107,"[ 0.01405038  0.00943208 -0.0202667  ...  0.03337335 -0.00427635
  0.02537591]"
23,288,"[ 0.02526623  0.00478219 -0.02564934 ...  0.01825223  0.00030288
  0.02742087]"
24,251,"[-0.00645847 -0.00296653  0.0011078  ... -0.00711029  0.01455534
  0.04359009]"
25,116,"[-0.00631559  0.01522345  0.00301132 ...  0.01658506  0.00056123
  0.00012676]"
26,282,"[-0.00121392  0.00993592 -0.01302001 ...  0.00591274  0.00896855
  0.01783388]"
27,258,"[ 0.00909501  0.00906898 -0.0213769  ... -0.01384993  0.02618926
  0.00340284]"
28,38,"[-0.01585972  0.00436675 -0.03460184 ...  0.01976765 -0.0055432
 -0.0087907 ]"
29,289,"[-0.00399004  0.01438021  0.00505254 ... -0.00276378  0.00059503
 -0.01301735]"
30,400,"[-0.01691426 -0.00069521 -0.00922108 ...  0.02556716  0.0247179
  0.03594149]"
31,291,"[ 0.01150257  0.01378434 -0.01075291 ...  0.0175257   0.00351696
  0.0072869 ]"
0,275,"[ 0.00223028 -0.00463657 -0.02976817 ...  0.0228772  -0.00516526
  0.01040259]"
1,347,"[ 0.00438801 -0.0042092  -0.02597643 ...  0.04812477  0.00918524
  0.01676283]"
2,308,"[-0.01213587 -0.00851074 -0.00398071 ...  0.00601873  0.013321
  0.012301  ]"
3,456,"[ 0.01573789 -0.00315696  0.00681907 ...  0.02757972 -0.01220533
  0.0253897 ]"
4,480,"[-0.00287042 -0.01617288 -0.00723118 ...  0.03019551  0.01931464
  0.03047416]"
5,154,"[ 0.0177062   0.01156863 -0.01896386 ...  0.00871303  0.02236694
 -0.00357178]"
6,470,"[ 0.01265278  0.01236288 -0.03415252 ...  0.01511872  0.01088846
  0.01544363]"
7,67,"[ 0.01818446 -0.00801625 -0.00740908 ...  0.01718666  0.0150033
  0.03043217]"
8,314,"[ 0.04302433  0.00308411 -0.00723635 ...  0.0280502  -0.00558026
  0.02900895]"
9,458,"[ 0.00164401 -0.01458834 -0.00789521 ... -0.01864078  0.00133971
  0.01673605]"
10,232,"[ 0.02361369  0.00732059 -0.00909694 ...  0.01147374  0.00386692
  0.01692007]"
11,113,"[-0.00724256 -0.00082567 -0.02249626 ...  0.00242044  0.03177399
  0.0113316 ]"
12,388,"[ 0.00890304  0.0090902  -0.00693325 ...  0.03453432  0.00139125
  0.02121476]"
13,51,"[-0.00233966 -0.00682014 -0.00116314 ...  0.01943851  0.01745865
  0.02386878]"
14,367,"[ 0.01393239  0.02203078  0.00086481 ...  0.02694932 -0.01730778
  0.0091096 ]"
15,372,"[-0.02210136 -0.00624046 -0.02064782 ...  0.02927575  0.01165819
  0.04060966]"
16,87,"[-0.0025185   0.00597458 -0.0086539  ...  0.02468825  0.02118317
  0.01548809]"
17,458,"[-8.3384831e-03  8.7576453e-05 -1.7060105e-02 ...  5.5823773e-03
  1.5970054e-03  1.4779470e-02]"
18,421,"[-0.02411412  0.01538002  0.00168701 ...  0.02494792  0.00367973
  0.00914351]"
19,283,"[-0.02095467  0.00370123 -0.01104881 ...  0.04230529  0.01165782
  0.05508206]"
20,46,"[ 0.00064573 -0.00131991  0.00045157 ...  0.01165061  0.00743992
  0.01363895]"
21,340,"[-0.01377757 -0.00217555 -0.0063808  ...  0.0287782   0.01443512
  0.03560665]"
22,275,"[ 0.01503489  0.00477142 -0.02837881 ...  0.01861234  0.02049286
  0.00437992]"
23,46,"[ 0.02863584  0.00791842 -0.01996621 ...  0.01946139 -0.00466888
  0.01338507]"
24,14,"[-0.00030336  0.01408857 -0.03883367 ... -0.0020985   0.01321064
  0.00073716]"
25,290,"[ 0.01633693  0.02052792 -0.0225509  ...  0.01960844  0.00057115
  0.01271313]"
26,12,"[-0.00389531 -0.02758052  0.00044182 ...  0.01197031 -0.00646097
  0.01994436]"
27,111,"[-0.00868435 -0.00309577 -0.00735784 ...  0.01764305  0.00638511
  0.01099689]"
28,60,"[-0.00106782  0.00577829 -0.02995829 ...  0.00684054  0.02365105
  0.03971478]"
29,369,"[-0.00119116  0.01457132 -0.00026516 ...  0.0222297  -0.01145918
  0.00123187]"
30,307,"[-0.00861408  0.01118506 -0.02236298 ...  0.01372686  0.00792039
 -0.00068574]"
31,317,"[-0.0143462   0.01110545 -0.00439642 ...  0.02159706  0.02404391
  0.03097079]"
0,313,"[-0.02446882 -0.00557283 -0.02856657 ...  0.00731125  0.05253151
  0.00369419]"
1,167,"[-0.01406055 -0.00208168 -0.01173661 ...  0.00653568  0.03971706
  0.01674481]"
2,3,"[ 0.01516205  0.01916998 -0.01069818 ...  0.03202853  0.00932553
  0.0091722 ]"
3,182,"[-0.0087674   0.01969168 -0.01441187 ...  0.00608713  0.01180988
 -0.00190178]"
4,256,"[ 0.00988985  0.00876554 -0.02608857 ...  0.01883149  0.00180373
  0.02178159]"
5,342,"[ 0.00548267  0.02666476 -0.00822735 ...  0.00287574 -0.00949129
  0.00546954]"
6,376,"[-0.01371588 -0.00946605 -0.01462118 ...  0.01933122  0.01390873
  0.01935693]"
7,195,"[ 0.00014641 -0.00056336 -0.01253742 ...  0.03146428  0.0132874
  0.0179617 ]"
8,250,"[-0.00800925  0.01944674 -0.02773975 ...  0.04490512  0.02066622
  0.04220017]"
9,30,"[-0.01924641  0.01999242 -0.00301623 ...  0.0242739   0.00681495
  0.03969804]"
10,330,"[-0.01471233  0.01440964 -0.03733098 ...  0.00747793 -0.00600689
  0.01564492]"
11,254,"[-0.02393877  0.00391933  0.00170111 ...  0.00190357  0.01635383
  0.01755177]"
12,249,"[ 0.01215401 -0.0063614  -0.01250385 ...  0.02650332  0.00174645
  0.03739794]"
13,60,"[ 0.00995765  0.01814982 -0.00548419 ...  0.03072418 -0.00327637
  0.07208332]"
14,467,"[-0.01350352  0.01099583 -0.02250589 ...  0.01189942  0.0752288
  0.04274308]"
15,348,"[ 0.00699734 -0.00529728 -0.01712447 ...  0.0039598   0.0051175
  0.00487762]"
16,142,"[ 0.01689913 -0.00669905 -0.02694885 ...  0.0064921  -0.01646805
 -0.00668298]"
17,461,"[-0.0356562   0.03971236 -0.02521918 ...  0.01822585  0.05146573
  0.03509426]"
18,329,"[ 0.01018602  0.00612352 -0.03068115 ...  0.01416938  0.01418459
  0.01133218]"
19,277,"[-0.01160407  0.02847074  0.00712411 ...  0.01308151  0.00564048
  0.00262019]"
20,372,"[-0.01382328 -0.00183814 -0.0209739  ...  0.03227041 -0.00017925
  0.04054381]"
21,145,"[-0.01321768  0.01593086 -0.00715434 ...  0.00553734  0.0170853
  0.03178432]"
22,425,"[-0.01867333  0.02888297 -0.00722494 ...  0.04720384 -0.00098003
  0.02213035]"
23,488,"[ 0.013354    0.00512981 -0.00974942 ...  0.00684974  0.00815937
 -0.00513641]"
24,125,"[-0.00439205  0.02055349 -0.01011077 ...  0.0263551   0.00282086
  0.00260828]"
25,410,"[-0.00590127  0.01323484  0.00145624 ...  0.01392766  0.00218021
  0.02369794]"
26,424,"[-0.02554134  0.00953315  0.03742245 ...  0.0019787   0.00164989
  0.03946506]"
27,295,"[-0.0057292   0.01016832 -0.00673377 ...  0.01644104  0.0108731
 -0.00056547]"
28,122,"[ 0.00168055  0.00258262 -0.02032513 ...  0.0472394   0.01883548
  0.0025033 ]"
29,129,"[-0.01344243 -0.00751444  0.00348175 ...  0.00069827  0.01590666
  0.02310053]"
30,407,"[-0.00489718  0.00112632 -0.01932662 ... -0.0056131   0.00661054
  0.01995035]"
31,155,"[-0.00150828  0.00589238 -0.00248508 ...  0.01125413 -0.00332468
  0.00633259]"
0,138,"[-0.00305481 -0.0059258  -0.00294377 ...  0.0271561   0.00385361
  0.0172733 ]"
1,345,"[ 0.02777045  0.00618406 -0.01628542 ...  0.00789953  0.00636594
  0.02020736]"
2,77,"[-0.00660607  0.01674887 -0.00484289 ...  0.03691055 -0.02549209
  0.05747089]"
3,431,"[ 0.02503859  0.01493706 -0.02758413 ...  0.04053221 -0.01021842
  0.01480018]"
4,409,"[ 0.00041852  0.00502683 -0.01315498 ...  0.0257435   0.01599602
  0.01383596]"
5,0,"[-0.01121243  0.00529179 -0.00782039 ...  0.01172805 -0.00111608
 -0.00197954]"
6,291,"[ 0.003448    0.02083717 -0.02815332 ...  0.00774832  0.00664573
  0.00454473]"
7,140,"[ 0.01877915 -0.00104484 -0.04308434 ...  0.03259114  0.02044559
  0.01520613]"
8,52,"[ 0.04760295  0.00615224 -0.01915688 ...  0.05402999  0.00064771
  0.00316699]"
9,61,"[-0.00326474  0.01506112  0.002138   ...  0.01433211 -0.00228785
 -0.00137686]"
10,340,"[-0.02718882  0.00376896  0.02875228 ...  0.00982079  0.01308841
  0.00698041]"
11,422,"[-0.00264573  0.00277209  0.00093782 ...  0.00700879  0.01818245
  0.0291061 ]"
12,10,"[ 0.02391382  0.01020439 -0.01082397 ...  0.01478138  0.00341254
  0.04011468]"
13,10,"[ 0.04682553  0.00115269  0.01392084 ...  0.02780848 -0.00669148
  0.04265124]"
14,81,"[-0.01190698 -0.00893624  0.0050971  ... -0.00868661  0.00786105
  0.00769769]"
15,465,"[-0.00867408 -0.00053742 -0.01343962 ...  0.01039642  0.01423354
  0.02001396]"
16,409,"[ 0.0228127  -0.00575033 -0.02552516 ...  0.0077118   0.02430033
  0.02470087]"
17,243,"[ 0.00172882  0.01317913 -0.02360561 ... -0.01209871 -0.00943104
  0.0256863 ]"
18,442,"[-0.00849387  0.01988576 -0.01079395 ...  0.02833183 -0.00402844
  0.01545397]"
19,65,"[-0.01864253 -0.00208854 -0.01226757 ...  0.00771559 -0.0180824
  0.00563653]"
20,349,"[ 0.01547717  0.02118177 -0.03277569 ...  0.04052565 -0.00383107
 -0.01022263]"
21,117,"[-0.00594617 -0.01474176 -0.03473381 ...  0.03512995  0.01656097
  0.05730299]"
22,445,"[ 0.0064995  -0.01556676 -0.00876579 ...  0.00723736  0.00667447
  0.04136803]"
23,342,"[-0.01669658 -0.00577755 -0.00866972 ...  0.0029626   0.0274489
 -0.00639945]"
24,32,"[-0.01293493 -0.00154402 -0.01191725 ...  0.0274887  -0.00556074
  0.0133355 ]"
25,17,"[-0.0119367   0.00296205 -0.01041093 ... -0.0040707   0.01959452
  0.00280808]"
26,19,"[-0.00266354 -0.00774708 -0.0128303  ...  0.00859177  0.0047181
  0.02355   ]"
27,321,"[-0.02191961 -0.00648568 -0.01958364 ...  0.02751637  0.02667668
  0.02419544]"
28,496,"[-0.00116826 -0.00498507 -0.01370714 ...  0.00087239  0.00737189
  0.00734406]"
29,79,"[-0.01536323  0.03504634 -0.00962499 ...  0.01047912 -0.0169431
 -0.00589226]"
30,432,"[ 0.00428444 -0.01110021 -0.0083202  ...  0.01164691 -0.00279186
  0.00045014]"
31,126,"[-0.02292931  0.01056513  0.00630976 ...  0.00385806  0.00430607
  0.00506329]"
0,73,"[-0.01622989  0.00487092 -0.01959703 ...  0.01165814  0.01825066
  0.03444554]"
1,182,"[ 0.00653499 -0.00161916 -0.02257095 ...  0.03046431  0.0025892
  0.04960403]"
2,177,"[ 0.0380446   0.0024981  -0.02459765 ...  0.00764336  0.01264626
  0.00721955]"
3,383,"[-0.02820867 -0.00040998  0.01799037 ...  0.00483688  0.01267731
  0.02589732]"
4,162,"[ 0.00641698  0.02040916 -0.01053939 ...  0.01463216  0.00439627
  0.03316798]"
5,150,"[ 0.01154593  0.01761693  0.00697398 ... -0.00175307 -0.00270541
  0.01534828]"
6,304,"[-0.01404897  0.01111789 -0.00371687 ...  0.0170927   0.02787663
  0.03247784]"
7,99,"[ 0.01442811  0.00081087 -0.01252414 ...  0.02503098  0.00204878
  0.00882959]"
8,377,"[ 0.01669634  0.00104233 -0.01772251 ...  0.0123456   0.01734829
  0.01329823]"
9,177,"[ 0.00781613 -0.00544379 -0.01593236 ...  0.01372511  0.00399378
  0.03858845]"
10,311,"[-0.00102915 -0.00593395 -0.00815145 ...  0.01628811  0.00843453
  0.01921235]"
11,423,"[ 0.01212795 -0.009597   -0.02628902 ...  0.01453312  0.01523533
  0.06959037]"
12,332,"[-2.0295011e-02 -7.1468833e-03 -1.2239459e-02 ... -6.9420203e-03
 -1.7780691e-02  9.3092211e-05]"
13,282,"[-0.00092092  0.00120171 -0.0194457  ...  0.0223977  -0.00440498
  0.01102781]"
14,211,"[-2.1965707e-02  9.0681948e-05 -1.2022543e-02 ...  1.5841221e-02
  2.7375709e-02  3.2137930e-02]"
15,328,"[ 0.00111019 -0.00957794 -0.01192368 ...  0.01143449  0.00164284
  0.04128519]"
16,130,"[ 0.01091411  0.00644531 -0.01022364 ...  0.02663257 -0.00600305
  0.02488481]"
17,253,"[ 0.0190623   0.0148179  -0.00320516 ...  0.02401123 -0.00521468
  0.03339079]"
18,309,"[ 0.00693251  0.02166482 -0.01833372 ...  0.02547939  0.00109594
  0.00596833]"
19,165,"[ 0.01023974  0.00175449 -0.02894075 ...  0.00765826  0.01043296
  0.00505072]"
20,366,"[ 0.02448229  0.00138188 -0.00434472 ...  0.00153278  0.01120146
 -0.01056989]"
21,175,"[ 0.01104466  0.00947359 -0.02269982 ...  0.00437542 -0.00866374
  0.01547787]"
22,350,"[-0.04073988 -0.0071605  -0.00460466 ... -0.00519866  0.0047746
  0.01796829]"
23,268,"[ 0.01386111  0.00780544 -0.00802045 ...  0.01577459  0.01965271
  0.02979097]"
24,264,"[-0.00813989  0.01103836 -0.00162222 ...  0.00161984  0.00685741
  0.00477181]"
25,190,"[ 0.00242847 -0.00596441 -0.00370828 ...  0.00125865  0.01057435
  0.0175815 ]"
26,39,"[-0.00537981  0.00936367 -0.00520755 ... -0.00337348  0.00102023
  0.0015795 ]"
27,354,"[ 0.00886597  0.02352619  0.00149609 ... -0.00499958 -0.00120648
 -0.00842318]"
28,485,"[-0.0077318   0.02143249 -0.01575381 ...  0.0363941  -0.00026909
  0.01472522]"
29,420,"[ 0.0133154  -0.01583906 -0.01970065 ...  0.021795   -0.02220518
  0.0085248 ]"
30,117,"[-0.01757161  0.00774348 -0.02495131 ...  0.02465359  0.03698907
  0.04403176]"
31,376,"[-0.01292759  0.02696629  0.00097997 ...  0.02806447  0.0033184
  0.0129874 ]"
0,284,"[-0.00320866  0.00186131  0.01046242 ...  0.00451973  0.00958547
  0.01747886]"
1,64,"[ 0.00456159 -0.00192323 -0.01258399 ... -0.00312616  0.00868285
 -0.00085959]"
2,135,"[-0.00080615  0.0201713  -0.00879318 ... -0.00120712  0.00981972
  0.01501757]"
3,121,"[-0.00057539 -0.00967768 -0.00303039 ...  0.01088    -0.00301474
  0.05812093]"
4,105,"[-0.00784375  0.01177008 -0.0253228  ...  0.06208133 -0.00785413
  0.03076287]"
5,48,"[-0.0037141   0.01649861 -0.01653807 ...  0.03172872 -0.00867273
  0.03016376]"
6,193,"[-0.00339842  0.04506891 -0.0230904  ...  0.0306654  -0.00442083
  0.02467125]"
7,63,"[ 0.02552061  0.02549039 -0.02195717 ...  0.03122861  0.02546369
  0.00770832]"
8,54,"[-0.01298517  0.00640081 -0.00814298 ...  0.00259509  0.00612748
 -0.00281258]"
9,122,"[-0.00733784  0.018255   -0.01516785 ...  0.04450501  0.0477945
  0.03624547]"
10,59,"[ 0.01317303 -0.00535756 -0.01535366 ...  0.0370839   0.00239445
  0.03665306]"
11,91,"[-0.02764536 -0.00366033 -0.01786467 ...  0.01827829  0.0170525
  0.01615195]"
12,72,"[ 0.01211136  0.00569238 -0.0507613  ...  0.05619152 -0.00308539
  0.01975899]"
13,149,"[-0.00082523 -0.00150038 -0.05021972 ...  0.04693907 -0.01135264
  0.01756404]"
14,356,"[ 0.04290562  0.00147098 -0.01111872 ...  0.01974709  0.01802488
  0.0102372 ]"
15,91,"[-0.00623606  0.00129355  0.01278933 ... -0.00721275  0.01044219
  0.00773856]"
16,374,"[ 0.02862248  0.0203073  -0.00668348 ...  0.0188265  -0.00047026
  0.0091291 ]"
17,468,"[ 0.01795753 -0.01273905 -0.02890648 ...  0.0202486   0.02523943
  0.03366825]"
18,272,"[-0.00293567  0.00560257 -0.02564406 ... -0.00596485  0.02964601
  0.02408885]"
19,142,"[ 6.8131285e-03 -8.0424901e-03 -3.7279151e-02 ...  6.8006497e-03
  2.7403340e-03 -3.2850541e-05]"
20,75,"[ 0.00511338  0.00252092 -0.01368674 ...  0.00342045  0.00557883
 -0.01208668]"
21,5,"[-0.00420806  0.00238669 -0.00754048 ...  0.02071907  0.0198461
  0.01138276]"
22,91,"[-0.02042996 -0.01111619 -0.00753987 ... -0.00029124  0.01158816
  0.01583368]"
23,162,"[-0.00485295 -0.00719797 -0.02564703 ...  0.01587513  0.00335931
 -0.0100592 ]"
24,326,"[ 0.01676968  0.00354708 -0.0219458  ...  0.02420431 -0.0077262
  0.00650849]"
25,131,"[-0.00418095 -0.00418815 -0.0022498  ... -0.00505268  0.00301922
  0.01187387]"
26,310,"[-0.01630642  0.00561735 -0.00118347 ...  0.00754736  0.00957475
 -0.00078361]"
27,291,"[-0.0116042   0.02519765 -0.02794692 ...  0.03276281  0.01821045
  0.03443565]"
28,347,"[-0.04032854 -0.00511956 -0.02525853 ...  0.02490921  0.02330897
  0.01479773]"
29,209,"[ 0.01181028  0.00139036 -0.00302295 ...  0.00269466  0.01991313
  0.0544168 ]"
30,268,"[ 0.01168299 -0.0120784  -0.00073975 ...  0.00889487  0.02830118
  0.02529335]"
31,138,"[-0.0100809  -0.00452304 -0.01283747 ...  0.0095282   0.02166579
  0.04087015]"
0,394,"[-0.00329248  0.00527775 -0.01810465 ...  0.0176657   0.00180388
  0.03238516]"
1,157,"[-0.03416285  0.02231334 -0.00442869 ...  0.01747463 -0.00349576
  0.01273632]"
2,150,"[ 0.01833919  0.01128755  0.00562497 ...  0.02575808  0.00180859
 -0.00134127]"
3,380,"[-0.02001202  0.01166324 -0.00100355 ...  0.01834153  0.00679474
  0.00805263]"
4,122,"[ 0.01998329 -0.01506588 -0.03024304 ...  0.02920351 -0.00266448
  0.04436675]"
5,157,"[-0.00022141  0.01907997 -0.01822264 ...  0.02185683  0.03682293
  0.02734513]"
6,324,"[ 0.00243493  0.01666361 -0.00431555 ...  0.04724012  0.01065195
  0.0485694 ]"
