Index,True Label,Embedding
0,360,"[ 0.09177988  0.00681926 -0.0490411  ...  0.12763688 -0.02160775
 -0.07193742]"
1,433,"[-0.02676281 -0.00131363  0.02550597 ...  0.00546685  0.05306153
  0.01817835]"
2,5,"[ 0.06817351 -0.00492032 -0.07953553 ...  0.19220033  0.06831809
  0.0486734 ]"
3,51,"[-0.04068301 -0.17194036  0.05148793 ...  0.10666058  0.00260053
  0.12908684]"
4,245,"[-0.04033048  0.16360193 -0.05388997 ...  0.00052324  0.00826823
 -0.03326916]"
5,389,"[-0.00787747 -0.06870356  0.09790891 ...  0.04824822 -0.06620785
 -0.01974041]"
6,85,"[-0.03002579  0.02399748  0.03585872 ... -0.0740315   0.29661834
  0.03181745]"
7,274,"[ 0.03513625  0.11807887  0.03089957 ...  0.09003047 -0.01955901
  0.22310397]"
8,78,"[-0.01954883 -0.03058369 -0.05522166 ...  0.08812945  0.06852967
 -0.07194331]"
9,244,"[ 0.04994748 -0.02516626 -0.07787549 ...  0.09819943 -0.04186049
 -0.01154526]"
10,188,"[ 0.01690182  0.10390978 -0.00768508 ... -0.04574345  0.01202899
  0.01070131]"
11,77,"[-0.03264551  0.03228501 -0.05758724 ...  0.13941596 -0.06896521
 -0.11919799]"
12,279,"[ 0.08329944  0.09317596 -0.0409207  ...  0.14493114 -0.00736433
  0.00278764]"
13,310,"[ 0.00760492 -0.06339123 -0.00600882 ...  0.11668836 -0.02544693
 -0.07612374]"
14,450,"[-0.10463741  0.0141258   0.09337121 ...  0.05787004  0.03106532
  0.00809886]"
15,319,"[ 0.08205698  0.05245557 -0.01777217 ...  0.10491533  0.36303067
 -0.10603873]"
16,134,"[-0.01040467  0.0384198  -0.11931927 ... -0.06131315  0.09383094
 -0.0575113 ]"
17,175,"[-0.13647948 -0.01196838 -0.1283904  ... -0.03391869 -0.00542364
 -0.06084968]"
18,210,"[-0.03561313  0.02098471 -0.01601785 ...  0.07860468  0.00386465
 -0.03515895]"
19,206,"[ 0.11093358 -0.05381251 -0.03846641 ... -0.07839161  0.10103962
 -0.06241713]"
20,98,"[-0.07371584 -0.07871793  0.04432626 ...  0.20314531  0.0565317
  0.0362127 ]"
21,226,"[ 0.00243444  0.02439772 -0.1445411  ...  0.05179652 -0.06828693
 -0.07554433]"
22,199,"[-0.0651842  -0.00571312 -0.01232448 ...  0.1173974  -0.04555046
 -0.04062166]"
23,460,"[-0.04099522  0.05703736 -0.03910693 ...  0.04612095  0.08279082
 -0.01584252]"
24,388,"[-0.06553191 -0.07749224  0.10207859 ...  0.13067693 -0.02177252
 -0.03902138]"
25,157,"[-0.09583025 -0.04878005 -0.00036502 ... -0.05311946  0.06443334
 -0.0685242 ]"
26,451,"[ 0.10177671 -0.10165996 -0.07552865 ...  0.29030114  0.02604353
 -0.08719371]"
27,341,"[ 0.02773792 -0.04996202 -0.09578715 ...  0.13843656  0.00639182
  0.07136392]"
28,111,"[-0.1986007   0.03845239  0.10057564 ...  0.20077239  0.15964383
 -0.11147354]"
29,394,"[-0.09590449 -0.0880678  -0.04442843 ...  0.01260179  0.10080568
 -0.0153437 ]"
30,181,"[-0.11616898 -0.06793842 -0.16181442 ...  0.02431958  0.23467298
  0.05509256]"
31,132,"[-0.05404181 -0.04680833 -0.02797582 ...  0.1140473  -0.05350525
  0.02052041]"
0,51,"[ 0.18848705  0.04820689  0.12797716 ...  0.13665913  0.02030847
 -0.10547565]"
1,6,"[ 0.00641672 -0.04882886  0.15349092 ...  0.07283531  0.15793544
 -0.1837764 ]"
2,253,"[ 0.00019888  0.09099669 -0.08261243 ...  0.07778249 -0.0724102
 -0.02471743]"
3,72,"[-0.05349505  0.01004324 -0.02616221 ...  0.19657303  0.09596453
 -0.05859784]"
4,279,"[-0.06160907  0.05739777 -0.04625638 ...  0.01612686  0.02885863
  0.02561859]"
5,311,"[-0.14497815 -0.0825678   0.02015049 ...  0.15253492 -0.01142721
 -0.07419408]"
6,469,"[ 0.01797839  0.00234633 -0.00922755 ...  0.03549724 -0.09560157
  0.02985811]"
7,134,"[-0.12004373  0.0260804   0.04234953 ...  0.12548156  0.00109822
 -0.08609913]"
8,240,"[ 0.06739596 -0.08930732 -0.09352757 ... -0.01066441  0.1555005
  0.04175827]"
9,180,"[ 0.04546591  0.01365098 -0.03873457 ...  0.08453843  0.06707052
 -0.09783394]"
10,67,"[-0.04955311  0.04853791  0.02958786 ...  0.07095461  0.09627977
 -0.05401075]"
11,257,"[-0.11058573 -0.09306531 -0.0446642  ...  0.18862018  0.00981905
 -0.00897364]"
12,426,"[-0.06630497  0.05180916  0.0416513  ... -0.04176139  0.01583956
 -0.09512326]"
13,372,"[-0.12133998 -0.07178727  0.02901228 ... -0.00257158 -0.05282933
  0.14532901]"
14,55,"[-0.02965332 -0.00728539 -0.0143871  ...  0.17181672  0.09140326
 -0.04182713]"
15,355,"[-0.01114569  0.06895756  0.10801435 ...  0.01524724  0.0820252
 -0.01810198]"
16,305,"[-0.16639914 -0.00679397 -0.02490688 ...  0.1219547   0.10273767
  0.06862504]"
17,219,"[-0.02155793  0.00654235 -0.08298239 ...  0.12489109 -0.02717267
 -0.03555124]"
18,9,"[-0.00247783 -0.00867917 -0.04350739 ...  0.10785336  0.108678
 -0.02650858]"
19,393,"[-0.08180805 -0.05147597 -0.03189819 ...  0.03495023  0.16605897
 -0.00574833]"
20,216,"[-0.11649635 -0.04974785 -0.03342729 ...  0.1301454   0.09218531
 -0.01001287]"
