Index,True Label,Embedding
0,360,"[-0.03095505 -0.02816538 -0.02972373 ...  0.01679667  0.0260393
 -0.01996421]"
1,433,"[-0.01147653  0.00255692  0.00874565 ...  0.00629462  0.02061079
 -0.00712115]"
2,5,"[-0.00772371  0.00375815 -0.02440366 ...  0.01511948  0.01785932
  0.0559451 ]"
3,51,"[-0.00615002  0.01051892 -0.02180396 ...  0.01627817  0.00984505
  0.01564391]"
4,245,"[-0.01435579  0.02973982 -0.01175603 ... -0.00173725  0.00015996
  0.00437047]"
5,389,"[ 0.01088312  0.01905292 -0.00581477 ...  0.02211321 -0.01300415
 -0.02143125]"
6,85,"[-0.02998324 -0.00284211  0.00777257 ...  0.02997269  0.05934205
 -0.00813037]"
7,274,"[-0.0202806   0.00703524 -0.03009343 ...  0.01104217  0.03868484
 -0.00120535]"
8,78,"[ 0.0059465  -0.01517496 -0.0233848  ...  0.01000962  0.02063842
  0.02796646]"
9,244,"[ 0.0003763  -0.00520949 -0.02666378 ...  0.00645657  0.01345432
 -0.00221751]"
10,188,"[ 0.00450643 -0.00152951 -0.02230747 ... -0.00307922  0.00965992
  0.02365617]"
11,77,"[-0.01426982 -0.00158137 -0.03332934 ...  0.02299744 -0.02281698
  0.03099634]"
12,279,"[ 0.00898183 -0.00094987 -0.02306077 ...  0.01354381  0.00810095
  0.01136816]"
13,310,"[-0.02520233  0.01199517 -0.01302979 ...  0.03745836  0.00471991
  0.00997726]"
14,450,"[ 0.02219408  0.00662735 -0.03151067 ...  0.02353783  0.01347931
  0.00836072]"
15,319,"[ 0.00687438  0.00824502 -0.01171272 ...  0.02373561  0.01051369
  0.02648404]"
16,134,"[ 0.00693638 -0.00694847 -0.00074444 ...  0.00656018  0.0066849
  0.02567869]"
17,175,"[-0.02570698  0.03364491 -0.01357763 ...  0.01093629 -0.00771594
 -0.00444849]"
18,210,"[ 0.0019799   0.0133161  -0.00800787 ...  0.0301487  -0.00193128
  0.0637034 ]"
19,206,"[ 0.00084554  0.01953787 -0.00702831 ...  0.01678264  0.00090708
  0.03740572]"
20,98,"[ 0.00080753  0.02397753 -0.02053966 ...  0.01419465 -0.01094206
  0.03306808]"
21,226,"[-0.01729104 -0.00437194 -0.01511205 ... -0.00310918 -0.00313075
  0.02715432]"
22,199,"[ 0.01751153  0.02684224 -0.0173601  ...  0.0155868  -0.01429869
  0.01186527]"
23,460,"[ 0.00964998  0.01396915 -0.01608352 ...  0.01557295  0.0024219
  0.00629892]"
24,388,"[-0.01184536  0.03087316 -0.01230789 ...  0.00097227  0.00123747
  0.01281261]"
25,157,"[-0.0186045   0.02092948  0.02717295 ...  0.021136   -0.00212624
  0.06208956]"
26,451,"[-0.00543227  0.02483778 -0.01511198 ...  0.05075725  0.00996224
  0.01678089]"
27,341,"[-0.00595526  0.01602486 -0.01077265 ...  0.01960769  0.01663742
  0.01993122]"
28,111,"[ 0.00270505  0.00185094 -0.01476471 ...  0.00204456  0.01797237
  0.00760338]"
29,394,"[ 0.00679494  0.00395649 -0.02943845 ...  0.03505177 -0.00479274
  0.02543   ]"
30,181,"[ 0.01639021 -0.00318527  0.00093838 ...  0.03284952  0.01523073
  0.03980345]"
31,132,"[ 0.02227662 -0.00947537 -0.00313762 ...  0.00024493  0.02026955
  0.03452838]"
0,51,"[-0.00079978  0.00371267 -0.02007783 ...  0.01645576  0.01023388
  0.02582226]"
1,6,"[-0.01914306  0.01854499 -0.00507085 ...  0.02364281 -0.0068106
  0.00113687]"
2,253,"[ 0.00012078  0.01242826 -0.01635277 ...  0.02584362  0.0171561
  0.02301971]"
3,72,"[-0.02731748  0.00402464 -0.04745914 ...  0.01266947  0.01259754
  0.01457431]"
4,279,"[ 0.00818211 -0.0010419  -0.00743938 ...  0.0083938   0.01373829
  0.01396879]"
5,311,"[-0.03050285  0.00177983 -0.01413091 ...  0.01298336 -0.01352877
  0.00075184]"
6,469,"[-0.01859681  0.00571961  0.02514129 ...  0.01303815 -0.02435753
  0.01339036]"
7,134,"[-0.01242896  0.00895871 -0.00648874 ...  0.00277621  0.01399251
 -0.00746731]"
8,240,"[ 0.02014186 -0.00233998 -0.01779536 ...  0.00634926  0.00600576
  0.02683317]"
9,180,"[-0.00500575  0.0145543  -0.01973779 ...  0.01441493  0.03934987
  0.00349024]"
10,67,"[-0.00691759 -0.007165    0.00125744 ...  0.00673592  0.00990984
  0.00785447]"
11,257,"[ 0.01758367 -0.00567302 -0.02450947 ...  0.01522428  0.00909799
  0.00190703]"
12,426,"[ 0.01055147  0.00015627 -0.01056984 ...  0.00866929  0.01428461
  0.00421361]"
13,372,"[-0.00396973  0.00812329 -0.00762045 ...  0.00568496  0.00170053
  0.02825489]"
14,55,"[-0.00844154  0.00856226 -0.01214116 ... -0.00129322  0.04231021
  0.04399746]"
15,355,"[-0.01521164  0.0117334  -0.02256322 ...  0.01517834  0.01037789
  0.00046819]"
16,305,"[ 1.3666578e-02 -1.5246216e-05 -6.1295405e-03 ...  4.3358617e-03
  1.1264224e-02  1.7187398e-02]"
17,219,"[ 2.2506876e-02  1.1111526e-02  8.5735437e-04 ...  9.6954629e-03
 -9.6015399e-05  1.2280087e-02]"
18,9,"[ 0.00033843  0.03494983 -0.01005678 ...  0.0218754   0.03092153
 -0.00090676]"
19,393,"[-0.00676674  0.02204517 -0.02398789 ...  0.02829048  0.01026801
  0.02139501]"
20,216,"[-2.82036094e-03 -1.06034800e-04  5.49019547e-04 ... -1.07637495e-02
  1.84718519e-02 -5.78770414e-06]"
21,34,"[ 0.00085538  0.00046618 -0.02879347 ...  0.01844484  0.02713089
  0.02687117]"
