Index,True Label,Embedding
0,459,"[-0.02497667 -0.0203382   0.01872899 ...  0.01294026 -0.01296773
 -0.00753964]"
1,45,"[-0.0097262  -0.01861931  0.0074112  ... -0.02441402  0.01449595
 -0.02380482]"
2,292,"[ 0.01003032 -0.04666924 -0.01300185 ... -0.01304565 -0.01427157
  0.00905129]"
3,192,[0.0046024  0.01922638 0.04087822 ... 0.00080619 0.00849778 0.02398695]
4,126,"[ 0.01531541  0.01921258  0.00948454 ... -0.00981217  0.01132622
 -0.01962774]"
5,217,"[-0.01051425  0.01303691  0.00483992 ... -0.03423291 -0.02055252
 -0.02839875]"
6,63,"[ 0.02171264 -0.03663707 -0.02651053 ... -0.02846039 -0.0030262
 -0.00453308]"
7,971,"[-0.02462996 -0.02720843 -0.01224852 ... -0.04256047 -0.00322546
 -0.01570803]"
8,128,"[ 0.00148129  0.02054623  0.01437363 ...  0.020198    0.00807547
 -0.0126548 ]"
9,356,"[ 0.02142684  0.0054529  -0.02084919 ... -0.00235707  0.06172081
 -0.00576206]"
10,108,"[-0.01317966 -0.0006578   0.00380679 ...  0.01828118 -0.05282257
 -0.02219194]"
11,371,"[-0.04241006  0.00386077 -0.01568665 ... -0.01767878  0.00259113
  0.00185085]"
12,942,"[ 0.00060591  0.02390987 -0.01258828 ... -0.03170092 -0.01030554
  0.00988634]"
13,316,"[ 0.11456486  0.00816517  0.02567056 ...  0.03070539 -0.03382126
 -0.04241809]"
14,50,"[ 0.00827996  0.03251361 -0.01964216 ... -0.02458198 -0.02592732
 -0.01899108]"
15,4,"[ 0.06184629 -0.04135416  0.01530536 ... -0.01032499  0.00314061
  0.03060773]"
16,951,"[ 0.01122803  0.05580856 -0.04599332 ...  0.0145974   0.04534671
 -0.02982779]"
17,1060,"[-0.01073942  0.06804632 -0.00511101 ... -0.00692129  0.020464
 -0.03029442]"
18,831,"[ 0.00685522  0.01615665 -0.01422698 ... -0.01955733  0.04414561
  0.01190449]"
19,962,"[ 0.00528891  0.01528793  0.04445481 ...  0.0092855  -0.01552719
  0.01046983]"
20,1257,"[ 0.03922446 -0.03256302 -0.01924228 ... -0.02650965 -0.02402076
 -0.00577423]"
21,1804,"[-0.01734189 -0.00238004 -0.02227685 ... -0.01087989 -0.01568769
 -0.00097675]"
