Index,True Label,Embedding
0,1087,"[-0.00250675 -0.04043274 -0.03190422 ... -0.02505898 -0.02417492
 -0.01821459]"
1,852,"[-0.01148888 -0.00172824 -0.01139004 ... -0.00549384 -0.01876718
  0.00066479]"
2,190,"[-0.000394   -0.00979051 -0.02034039 ... -0.00077656  0.00975022
  0.00130198]"
3,132,"[-0.00870651  0.01239389  0.00949621 ... -0.01298091  0.00252961
 -0.0055322 ]"
4,629,"[-0.00377302 -0.03429061  0.00704238 ... -0.02497058 -0.0280008
  0.02125551]"
5,494,"[-0.0152676   0.01984809 -0.01110246 ... -0.00659198  0.01130133
 -0.0052029 ]"
6,58,"[-9.23740305e-03 -2.28495393e-02  3.66799068e-05 ...  1.38061475e-02
  1.22762639e-02  3.49105299e-02]"
7,78,"[-0.00120901 -0.02460386 -0.00434307 ... -0.04041114  0.00929982
  0.00610079]"
8,1382,"[-0.00283371  0.00231339 -0.01001121 ... -0.01782086 -0.00795046
 -0.02223762]"
9,157,"[-0.01914812  0.00651667  0.02874837 ... -0.02131692  0.00290029
  0.01275224]"
10,1478,"[ 0.0342033  -0.00798858 -0.02334068 ...  0.03755874 -0.0310482
  0.02287055]"
11,34,"[-0.02071141  0.02841961  0.00942395 ... -0.01973756  0.02702385
 -0.00057963]"
12,654,"[ 0.04060131  0.01664407 -0.01900532 ...  0.01163007 -0.00754272
  0.03163145]"
13,263,"[ 0.01517046 -0.01071522  0.02238293 ... -0.01909919  0.02960006
  0.01316416]"
14,1364,"[-0.02235156  0.01127761  0.0593606  ... -0.00955214 -0.00751485
 -0.05446772]"
15,599,"[ 0.01426296 -0.01463104  0.02530548 ...  0.01008235  0.01632789
 -0.03512873]"
16,1669,"[-0.00335947  0.01772698  0.02624523 ... -0.01517947 -0.03480888
 -0.00936671]"
17,66,"[-0.00093311  0.04392898  0.0159555  ... -0.03678354  0.00051069
  0.02120069]"
18,58,"[ 0.03470292 -0.01479513 -0.01500641 ...  0.01315908 -0.02178091
  0.01036403]"
19,1466,"[-0.00732748  0.01150284 -0.00512978 ...  0.01288677 -0.02860951
  0.01587169]"
20,9,[0.0293461  0.01339495 0.00495341 ... 0.0233845  0.02024287 0.00714708]
21,117,"[ 0.03899821  0.01950965  0.02104726 ... -0.03861279  0.02204979
 -0.01488197]"
22,132,"[ 0.02865085 -0.00076724  0.04623318 ... -0.01950961  0.0291822
 -0.02066061]"
23,1589,"[-0.01617871 -0.01290234 -0.01067628 ... -0.02015343 -0.01238956
 -0.00934981]"
24,999,"[ 0.00064398 -0.02381656  0.03756191 ...  0.02089853  0.00249537
  0.02174553]"
25,876,"[-0.02385162 -0.01145809 -0.0160215  ...  0.0170976  -0.00718986
 -0.00653157]"
26,35,"[-0.02226504 -0.0068579   0.01346561 ... -0.01760611  0.00274951
  0.00495004]"
27,1140,"[ 0.01174093 -0.03842663  0.0210076  ...  0.0250277  -0.00271902
  0.03860493]"
28,1648,"[-0.00394075  0.01057869 -0.01209839 ...  0.0296494  -0.00171793
  0.02459793]"
29,1800,"[ 0.02637111 -0.01880404 -0.02906346 ... -0.036451    0.00173062
  0.02310982]"
30,578,"[ 0.00584884 -0.01822413 -0.01866525 ... -0.01482959  0.02238576
  0.05402018]"
31,78,"[ 0.00549001 -0.00218312 -0.0123287  ...  0.01537534 -0.02656836
 -0.00266051]"
0,501,"[ 0.01039667  0.02438291 -0.02080922 ... -0.00546531  0.01145839
 -0.02146521]"
1,283,"[ 0.02423738 -0.00798577  0.00594024 ...  0.01827238  0.03756108
  0.00234278]"
2,748,"[-0.02928224  0.00739948 -0.00672647 ... -0.02314214  0.00016697
  0.00024415]"
3,652,"[ 0.02679619  0.01554819  0.00721637 ... -0.00197077  0.00894885
  0.01387385]"
4,358,"[-0.0584971   0.00816174 -0.00609844 ...  0.0265349   0.01226649
  0.0075492 ]"
