Index,True Label,Embedding
0,1664,"[-0.04787004 -0.04198997 -0.06695227 ... -0.00203418 -0.06308672
 -0.00691844]"
1,475,"[-0.01570342  0.03280916 -0.00856669 ...  0.20306323  0.08448756
 -0.06101963]"
2,998,"[ 0.030485    0.11497072 -0.01095013 ...  0.0682597  -0.05287256
 -0.08396675]"
3,319,"[ 0.10995397 -0.11458392 -0.15909877 ...  0.14459057 -0.01625139
  0.02543424]"
4,239,"[-0.09277317  0.04951262  0.05179903 ... -0.00187983  0.03520534
 -0.05336653]"
5,425,"[-0.01425667 -0.08333391  0.02256315 ...  0.06051705  0.14449239
 -0.06140716]"
6,57,"[ 2.7709370e-02 -8.6591043e-02  2.9763114e-02 ...  1.2830247e-01
  2.2048467e-01  1.3990654e-04]"
7,772,"[ 0.0119712  -0.1432501   0.09850369 ...  0.10050222  0.00374091
 -0.03160306]"
8,108,"[-0.03663975  0.00045148 -0.05246189 ...  0.10121159  0.01534199
 -0.11088114]"
9,279,"[-0.06321866 -0.03046627 -0.01561884 ...  0.00103296  0.0047243
 -0.04100365]"
10,366,"[-0.02252396 -0.00753922  0.0434434  ... -0.04779131 -0.04960607
 -0.06550065]"
11,60,"[ 0.19353713  0.03137183 -0.0538951  ...  0.06707209  0.05785758
 -0.04428854]"
12,96,"[ 0.0448503   0.06382114 -0.03043874 ...  0.07828436 -0.00201591
  0.00067647]"
13,1272,"[-0.02569917 -0.11899871  0.08876131 ...  0.05695564  0.04739366
 -0.04881498]"
14,994,"[-0.06068589 -0.02256767  0.03501531 ...  0.06891733 -0.00732844
 -0.02660356]"
15,1777,"[-0.03654795 -0.03027925  0.1071467  ... -0.02412487  0.05172459
 -0.136369  ]"
16,239,"[-0.02381859 -0.01678295 -0.08079939 ...  0.08362476 -0.04209634
 -0.01686008]"
17,346,"[ 0.05986146 -0.02673515 -0.02713313 ...  0.05310631 -0.05945311
 -0.05444085]"
18,152,"[ 0.01290353 -0.01494081 -0.03842181 ... -0.03812264  0.03154756
 -0.03613351]"
19,134,"[-0.02835591 -0.03211885 -0.02916924 ... -0.06393724 -0.02909206
  0.05887062]"
20,306,"[ 0.02418132 -0.0545359  -0.01681392 ...  0.13835621  0.0778399
 -0.09533596]"
