Index,True Label,Embedding
0,1711,"[ 0.00768522 -0.01768634  0.00731865 ... -0.00433515  0.00836296
  0.00318318]"
1,105,"[-0.01019601  0.00513286  0.00556405 ... -0.0047087  -0.00823317
 -0.00033753]"
2,117,"[-0.01001725  0.01995441 -0.00963799 ... -0.01066551  0.00337474
 -0.00272844]"
3,147,"[-0.00905171 -0.03398915 -0.03093808 ...  0.00030146 -0.00374761
 -0.00914083]"
4,881,"[ 0.00615635  0.00201265 -0.0039481  ... -0.01104865 -0.00027132
 -0.01099273]"
5,842,"[ 0.00299835  0.00406002 -0.00355151 ...  0.00727137  0.01539796
  0.01224733]"
6,459,"[-0.02207042 -0.00412484  0.00816527 ... -0.0073123   0.01199509
  0.02962477]"
7,1766,"[ 0.01789571 -0.01086211  0.00936389 ...  0.00540282  0.00613092
 -0.01662302]"
8,355,"[ 0.00365917 -0.01435926  0.00686711 ... -0.00467149  0.05129836
 -0.01260686]"
9,85,"[-0.00170163 -0.00859855  0.00676653 ... -0.00501471 -0.00377447
 -0.00745234]"
10,675,"[-0.00518796  0.02519571 -0.01214242 ... -0.01280145 -0.00579981
 -0.02647287]"
11,36,"[ 0.00034861 -0.02839802  0.00588508 ... -0.00980346  0.03585722
 -0.00454763]"
12,240,"[-0.00661212  0.01151162  0.00478696 ... -0.01495172 -0.00186479
 -0.02458347]"
13,248,"[ 0.00320271 -0.00723284 -0.00778873 ...  0.00973153  0.00360636
 -0.02038581]"
14,460,"[ 0.00103549 -0.0152875   0.00422945 ... -0.01289428 -0.01587515
  0.02086243]"
15,256,"[-0.00692291 -0.0092284  -0.01320561 ... -0.00097406  0.00515839
 -0.00601955]"
16,712,"[-0.01247748  0.0199884  -0.01692807 ...  0.00724927 -0.00672634
 -0.01340345]"
17,591,"[-0.00783104  0.01209398 -0.01134345 ... -0.00331226  0.04512705
  0.01633272]"
18,763,"[-0.01509475 -0.0041745   0.00049493 ... -0.00675633  0.01938331
 -0.00977772]"
19,762,"[-0.00749584 -0.01826764 -0.00603165 ...  0.00790374  0.01263918
 -0.01991362]"
20,128,"[-0.01356993 -0.00461625 -0.005846   ... -0.00435816 -0.01206363
 -0.01542457]"
21,126,"[-0.03243629 -0.00909549  0.01533359 ...  0.03040879  0.0220149
 -0.01757595]"
22,907,"[-0.01617228  0.01010428 -0.00673303 ...  0.01702839  0.01097717
 -0.01350506]"
23,1759,"[-0.02212757 -0.00936315 -0.01016511 ...  0.01391032  0.01907235
 -0.01714845]"
24,89,"[ 0.0029781  -0.00972798 -0.02130656 ... -0.00839722 -0.02063366
 -0.0235208 ]"
25,367,"[-0.0225931   0.00912296 -0.00991724 ...  0.01808321 -0.0078591
 -0.0052478 ]"
26,1747,"[ 0.00256339 -0.01763502 -0.03404916 ... -0.01927323  0.01663838
 -0.02731676]"
27,102,"[-0.01288629 -0.00642856  0.00984167 ... -0.01563618  0.00610441
  0.01180086]"
28,27,"[ 0.01160196  0.01665509 -0.01694795 ... -0.00509933 -0.00577611
 -0.00261341]"
29,473,"[ 0.00711748  0.00645912 -0.00107075 ... -0.00730584  0.03203684
 -0.02988675]"
30,706,"[-0.01203888  0.00018949  0.00525821 ...  0.00602935 -0.01022625
 -0.01895761]"
31,717,"[-0.00460195  0.05400928  0.01683879 ... -0.02576369 -0.00836922
  0.00529363]"
0,583,"[ 0.00228254  0.012645    0.01717875 ...  0.00732888 -0.00253044
 -0.00357606]"
1,853,"[-1.4065318e-02 -1.3495538e-02  1.5743392e-02 ...  6.2305960e-03
  2.2523269e-02 -8.7023247e-05]"
2,27,"[ 0.01983569  0.03302653  0.03065441 ... -0.00133521 -0.01101583
 -0.00866644]"
3,7,"[-0.03588398 -0.00181749  0.0272794  ...  0.02923596 -0.00624194
 -0.03712556]"
4,1700,"[-1.0173151e-02 -7.2256583e-03 -1.9617207e-02 ... -9.1351103e-05
  1.0241573e-02 -1.1945902e-02]"
5,1241,"[-0.01829432 -0.0158219   0.00770692 ...  0.00112735 -0.0044644
 -0.01839514]"
6,771,"[ 0.06947885 -0.00592892 -0.01107793 ... -0.00822922 -0.0161586
 -0.0118804 ]"
7,460,"[ 0.00420837  0.00318351  0.01008207 ...  0.01359168 -0.00763735
 -0.00083558]"
8,277,"[ 0.00847142 -0.03076172  0.03047853 ... -0.04240405  0.01637184
 -0.01180868]"
9,1044,"[-0.02271429  0.03802714 -0.0078771  ... -0.01206069  0.02234072
  0.00107419]"
10,586,"[ 0.08976832 -0.00285877  0.00040696 ... -0.02383158 -0.02026346
 -0.03648912]"
11,113,"[-0.01196533 -0.02284304  0.01817147 ... -0.00451912 -0.00537209
 -0.02144224]"
12,914,"[ 0.04496638 -0.0071169  -0.02402216 ... -0.02240139 -0.00328418
 -0.02437555]"
13,63,"[-0.02648317 -0.02330164  0.00278156 ... -0.02087565 -0.00099316
  0.02363256]"
14,85,"[ 0.00050344  0.00606119 -0.00778384 ... -0.00137333  0.00272393
 -0.02918703]"
15,670,"[-0.00096103 -0.00317302 -0.00061567 ... -0.00529517 -0.01197051
 -0.02385985]"
