Index,True Label,Embedding
0,11,"[ 0.02115992 -0.02887356 -0.00051991 ... -0.00020566 -0.03785879
  0.05860451]"
1,55,"[-0.02274097  0.02284148 -0.03743863 ... -0.00469545 -0.03076619
  0.01338821]"
2,6,"[-0.02704974 -0.02596427 -0.01510843 ... -0.03172168  0.02604183
 -0.00285575]"
3,227,"[ 0.04660397 -0.02658532  0.01869944 ... -0.04330756 -0.00254363
  0.01926027]"
4,204,"[ 0.00471163  0.00482588  0.00398207 ... -0.00708515 -0.00872106
 -0.00059297]"
5,164,"[-0.03042442 -0.01742966 -0.03331289 ... -0.02673406 -0.00409043
  0.00344367]"
6,267,"[-0.06120476  0.00850103 -0.01414071 ... -0.02894997 -0.02248007
  0.03369708]"
7,338,"[ 0.01544746  0.00232736  0.04310668 ... -0.04199477  0.03488386
 -0.01237374]"
8,50,"[-0.00853321 -0.02219192 -0.00800948 ...  0.02888042 -0.03011705
 -0.0057741 ]"
9,237,"[-0.01934329 -0.00345219  0.00060961 ...  0.00855012  0.01184202
 -0.0052284 ]"
10,4,"[ 0.10786684  0.00635189  0.00716485 ...  0.02187343 -0.02236409
  0.01197834]"
11,250,"[-0.05594276  0.00642942 -0.0195998  ...  0.01577007  0.05078593
  0.02872147]"
12,157,"[ 0.01681038  0.01123581 -0.00048303 ...  0.02585599  0.01324874
  0.02304423]"
13,339,"[-0.00988038 -0.02925841  0.02604533 ... -0.01741737  0.00629243
 -0.05283583]"
14,209,"[-2.9532723e-02 -2.7070511e-02 -1.7677575e-02 ...  1.2448473e-02
  5.8661448e-05 -1.1058009e-02]"
15,310,"[-0.01003014  0.01151489 -0.03066861 ... -0.04597007  0.00540823
 -0.01302211]"
16,71,"[ 0.0051804  -0.01812629 -0.01659384 ... -0.04113554 -0.00181564
  0.01164311]"
17,496,"[-0.05141622 -0.00150784  0.0294156  ... -0.01588172 -0.01446261
  0.00350634]"
18,213,"[-0.02914272  0.02116539 -0.01206403 ... -0.0070112  -0.01594615
  0.00966071]"
19,427,"[ 0.01811368 -0.01114989  0.00818676 ... -0.00463452  0.00337116
  0.00412931]"
20,128,"[-0.04623296 -0.01098417 -0.03010336 ...  0.00319681 -0.03203301
 -0.00597333]"
21,285,"[ 0.01989143 -0.01117065  0.00788689 ...  0.01985147 -0.00498929
 -0.05799913]"
22,483,"[-0.03867171  0.00595548 -0.0144424  ...  0.00914151  0.02594417
  0.00020336]"
23,356,"[-0.02648278 -0.03634709 -0.00434089 ...  0.00338022  0.03307951
  0.03634619]"
24,420,"[ 0.0271863   0.00260737  0.01672448 ... -0.0185145   0.00077782
  0.003594  ]"
25,296,"[-0.00663646 -0.03587643 -0.02554294 ...  0.00162068 -0.01535632
  0.00244945]"
26,372,"[ 0.01328055 -0.02392468 -0.01308509 ...  0.00601654 -0.01974689
  0.01149905]"
27,152,"[-0.02257654 -0.05395048 -0.01166785 ... -0.03777873 -0.01207665
  0.02461022]"
28,463,"[-0.02366928 -0.04486262  0.00401134 ... -0.00167086  0.02416311
 -0.02295412]"
29,285,"[-0.00568518 -0.01490537 -0.00528834 ...  0.00165662 -0.01247315
  0.00723212]"
30,407,"[ 0.07487674  0.00477472 -0.01518956 ... -0.02015221 -0.02167747
  0.02573183]"
31,67,"[-0.03635669 -0.00874354 -0.02078394 ... -0.00095216 -0.03442491
 -0.01092271]"
0,190,"[-0.0186491   0.00977511 -0.01692246 ...  0.00102389  0.00781729
  0.02374263]"
1,341,"[-0.01906176  0.00441388 -0.02123488 ...  0.00929287  0.00513182
  0.00031967]"
2,372,"[ 0.03046701 -0.019728   -0.03307858 ...  0.00181859  0.0142012
  0.02145058]"
3,173,"[-0.02884433 -0.03577703 -0.00244718 ... -0.03628242 -0.00747518
  0.02859278]"
4,111,"[ 0.02262114 -0.01932141 -0.01651552 ...  0.01063458 -0.01472699
  0.03020549]"
5,45,"[-0.00750397 -0.01395298  0.02125091 ... -0.02875411  0.00045063
 -0.05864687]"
6,197,"[ 0.04979468 -0.04746238 -0.0379974  ... -0.01704624 -0.03807397
 -0.01993283]"
7,471,"[ 0.01006622 -0.01127494 -0.00234803 ... -0.00805328  0.00174524
 -0.01273777]"
8,294,"[ 0.02772861 -0.01965934 -0.04217814 ...  0.01712382 -0.01496598
 -0.02740424]"
9,413,"[-0.020793    0.01614997  0.00405721 ... -0.04883957 -0.00869605
 -0.01008807]"
10,259,"[ 0.03432782 -0.04130378 -0.00887889 ... -0.02500806 -0.01774947
 -0.00123722]"
11,373,"[-0.01559358 -0.0065916  -0.01271281 ... -0.05253687 -0.04021922
  0.03428355]"
12,254,"[-0.03460453  0.00323654  0.01092896 ... -0.01983307 -0.01397738
  0.0092251 ]"
13,91,"[-0.0159426  -0.00257865  0.02510023 ... -0.00407624 -0.02550717
  0.00452906]"
