Index,True Label,Embedding
0,360,"[ 0.00401107 -0.02219859 -0.01727579 ...  0.07221253  0.01322631
  0.0520139 ]"
1,433,"[ 0.06994275  0.04800293  0.00013273 ...  0.063751   -0.04028064
 -0.00461026]"
2,5,"[-0.02134703  0.00272859  0.02929783 ...  0.02099592 -0.01475809
  0.02643997]"
3,51,"[ 0.04766786  0.02725995 -0.01524666 ...  0.00029493  0.00151029
  0.09684139]"
4,245,"[-0.01620995  0.05610934 -0.05511828 ...  0.01537148  0.01601671
  0.01019693]"
5,389,"[-0.04403341  0.00949705  0.00396284 ... -0.01074783  0.0127936
  0.02734372]"
6,85,"[-0.00230112  0.00612703 -0.01136887 ... -0.0036009   0.05011573
  0.01378654]"
7,274,"[-0.03001984 -0.00147458  0.01110692 ... -0.02136726 -0.01681533
  0.08589906]"
8,78,"[-0.02954631  0.02244177 -0.0159381  ... -0.01549492  0.00755937
  0.04557947]"
9,244,"[-0.01936144 -0.0593621  -0.01219175 ...  0.07199025 -0.00229173
  0.07639527]"
10,188,"[ 0.01813921  0.02080219  0.01504391 ... -0.01183787  0.00184516
  0.02336742]"
11,77,"[ 0.00276709 -0.02529697 -0.01421846 ...  0.00564324 -0.0233274
  0.05762522]"
12,279,"[-0.05783262 -0.00671198  0.03760644 ...  0.01718037 -0.08416233
  0.09284854]"
13,310,"[-0.03133035  0.04170579 -0.01710533 ... -0.04721128 -0.00849967
  0.02171558]"
14,450,"[ 0.01562056 -0.03886129  0.0225453  ...  0.00969044 -0.00516568
  0.05797564]"
15,319,"[ 0.03853107  0.01002039  0.04577109 ... -0.07300593  0.01110556
  0.04326779]"
16,134,"[ 0.06344602 -0.02856092  0.02093662 ... -0.04380331 -0.00677701
  0.03138812]"
17,175,"[ 0.00533622 -0.01176008 -0.02081364 ... -0.03858662 -0.00594737
  0.01242621]"
18,210,"[ 0.01796152 -0.06065698 -0.04655818 ...  0.04390372  0.01794503
  0.03099859]"
19,206,"[-0.01274677  0.02809877 -0.00396521 ... -0.01579296 -0.00018329
  0.03374213]"
20,98,"[ 0.04252182 -0.0564109   0.00406515 ... -0.02474492  0.09472168
  0.01425252]"
21,226,"[ 0.00792059 -0.03333811 -0.01544103 ... -0.05547881  0.00286297
  0.04882488]"
22,199,"[-0.03292279 -0.02151845 -0.03608466 ...  0.04407696 -0.02741401
 -0.00393455]"
23,460,"[ 0.00664948  0.00317834 -0.05210735 ... -0.05410899 -0.02333622
  0.04578629]"
24,388,"[-0.03591077 -0.04009695  0.0158061  ... -0.05878854  0.00189123
  0.02322213]"
25,157,"[ 0.11083947  0.03427209 -0.04372275 ... -0.01032077  0.01859277
  0.07126028]"
26,451,"[-0.04858268  0.02143998  0.00570718 ...  0.00696465 -0.06315912
 -0.02765151]"
27,341,"[-0.03772235 -0.00311019  0.01064561 ...  0.0063668  -0.02898442
 -0.01612788]"
28,111,"[-0.05382139  0.02345924  0.00303093 ... -0.03441738  0.04150174
 -0.01882536]"
29,394,"[ 0.01296054  0.00576688 -0.0270439  ... -0.01241493  0.00274219
  0.00695533]"
30,181,"[ 0.01985971 -0.00850582  0.02058163 ... -0.01580393  0.0810065
  0.07946372]"
31,132,"[ 0.00421883  0.02199942 -0.03595925 ... -0.02416876  0.07724082
  0.04935763]"
0,51,"[ 0.01276706  0.01049748  0.02995013 ... -0.00616305  0.00408892
  0.03488375]"
1,6,"[-0.04096266  0.0093563  -0.00953785 ... -0.03004383 -0.02973387
  0.0302283 ]"
2,253,"[-0.02034647  0.016631    0.00075405 ... -0.03528793  0.10548863
  0.04880935]"
3,72,"[-0.02187765 -0.0176814  -0.01564821 ... -0.04089167  0.00021834
  0.0015463 ]"
4,279,"[-0.00462987  0.02229777 -0.00493689 ... -0.02827377  0.02659106
 -0.03439515]"
5,311,"[-0.02178789  0.0042826   0.02192565 ...  0.0336437  -0.00611102
 -0.00077528]"
6,469,"[ 0.0550104   0.01854142 -0.05087847 ... -0.02850147 -0.03503323
  0.03636681]"
7,134,"[-0.00982087 -0.02984975  0.00679654 ... -0.00708412 -0.02154457
  0.02834558]"
8,240,"[-0.01084185  0.04179195 -0.02096381 ... -0.01136609 -0.00597928
  0.0464939 ]"
9,180,"[-0.01602161  0.00202727  0.04145825 ... -0.04381163 -0.00036612
  0.01143187]"
10,67,"[-0.018449   -0.0127193  -0.03205144 ... -0.00342539  0.0478251
  0.04448084]"
11,257,"[-0.00512013  0.00757028  0.00948785 ... -0.03125072 -0.01441473
 -0.05549091]"
12,426,"[-0.00439961  0.03084758 -0.00622882 ...  0.05970424 -0.05170142
  0.08950716]"
13,372,"[ 0.0198366   0.03308275  0.00200181 ...  0.00192325 -0.02837099
  0.00585771]"
14,55,"[ 0.05701542 -0.00729586  0.00907402 ...  0.07727759 -0.00887994
  0.00096894]"
15,355,"[ 0.02444369 -0.01619095 -0.02963554 ...  0.00644384 -0.01723557
  0.01003511]"
16,305,"[-0.02879157  0.00400285  0.0323615  ...  0.01728003  0.01603868
  0.08340897]"
17,219,"[-0.07105879  0.04013008 -0.00750156 ... -0.04690958 -0.00863184
 -0.0350734 ]"
18,9,"[-0.03025969 -0.03236224 -0.00088242 ... -0.01927379  0.02195097
  0.00200666]"
19,393,"[ 0.01703222 -0.02800994 -0.02189874 ... -0.01284355 -0.01028941
  0.00668866]"
20,216,"[ 0.05057101 -0.04338406 -0.01083126 ... -0.01741653  0.03838073
 -0.00090984]"
21,34,"[ 0.04379778 -0.02764285 -0.02447011 ...  0.01495823  0.03198992
 -0.02617946]"
22,240,"[ 0.01181917  0.0012923   0.01580347 ... -0.05480051  0.01607691
  0.03255049]"
