Index,True Label,Embedding
0,1593,"[ 0.16786514  0.12190828 -0.12059088 ...  0.09739792 -0.00724006
 -0.08375636]"
1,559,"[-0.11607016  0.07200925 -0.01112602 ... -0.03186296 -0.09299938
 -0.04658819]"
2,208,"[ 0.04194135  0.08679356 -0.05354729 ...  0.00295307  0.1377051
 -0.17106594]"
3,33,"[-0.03435589 -0.00585536 -0.06271204 ...  0.01023219 -0.03406274
 -0.05537339]"
4,324,"[-0.00623486  0.10700377 -0.13439521 ... -0.01322768  0.0089841
 -0.01197539]"
5,663,"[-0.08444803  0.03107407 -0.03485992 ...  0.03423643  0.05314621
  0.01242792]"
6,337,"[ 0.00354371  0.00555624  0.06379055 ...  0.00197205 -0.01175277
  0.0062064 ]"
7,13,"[-0.04115528 -0.0230871   0.06788367 ...  0.05167564  0.02311753
 -0.05671321]"
8,389,"[ 0.02818185 -0.00386664 -0.04149879 ...  0.03719757 -0.03754265
  0.01557987]"
9,227,"[ 0.0848897  -0.09595583  0.0356627  ...  0.08818793  0.00374194
 -0.0424737 ]"
10,49,"[ 0.04727605  0.00147401 -0.02067954 ... -0.07144654  0.04038343
 -0.10489959]"
11,16,"[ 0.00671151 -0.03254029 -0.10380881 ...  0.12759717  0.03803311
  0.04701511]"
12,609,"[-0.00320868  0.01871883 -0.08460885 ...  0.03049844 -0.0441173
  0.00377434]"
13,369,"[-0.05832177  0.00179822  0.0115728  ...  0.03588928  0.04413828
 -0.01240003]"
14,1164,"[ 0.06928527  0.05250891  0.11405924 ...  0.03873143 -0.0085945
 -0.02528577]"
15,1744,"[-0.09642719  0.03405829 -0.05035592 ...  0.03899341 -0.06127726
 -0.02554549]"
16,102,"[ 0.00354642  0.02854341  0.00068911 ... -0.0448924   0.01058657
  0.0138445 ]"
17,113,"[-0.0158561  -0.01392129 -0.02965896 ... -0.02438248  0.00856398
 -0.04091541]"
18,728,"[ 0.04389386 -0.0252298  -0.10375138 ...  0.05820019 -0.07728347
  0.02097191]"
19,862,"[-0.03130636  0.05480132 -0.10560025 ... -0.0252266  -0.04019847
 -0.01573847]"
20,704,"[-0.00592664  0.10170759 -0.02369929 ...  0.00142854  0.07676022
 -0.06825379]"
21,160,"[ 0.0127803   0.0413815   0.13947408 ...  0.03495837  0.13976142
 -0.07901828]"
22,1130,"[ 0.1534445   0.03309422 -0.02382966 ...  0.07140472 -0.01372054
 -0.03619633]"
23,1608,"[ 0.01248747 -0.02168761  0.09053911 ... -0.00690355  0.06954453
 -0.04702317]"
24,78,"[-0.04764804 -0.04115933 -0.10528472 ...  0.06735701 -0.04714319
 -0.00696647]"
25,1319,"[ 0.02147983  0.19612528  0.04280427 ... -0.02960823  0.03219644
  0.01327861]"
26,356,"[ 0.00647449 -0.02172345 -0.0460147  ... -0.00578933  0.00796952
 -0.02591413]"
27,29,"[ 0.04277982  0.01495785 -0.04061197 ... -0.0177702  -0.03566977
 -0.02429705]"
28,277,"[ 0.01089788 -0.14427982 -0.00642639 ...  0.00200043 -0.05770718
  0.00371983]"
29,177,"[ 0.00639413 -0.1047012  -0.00798733 ...  0.02010645 -0.0068405
  0.00454374]"
