Index,True Label,Embedding
0,48,"[ 0.03899954  0.05235179  0.01681819 ...  0.0129378  -0.0222984
 -0.00933545]"
1,65,"[ 0.03860686  0.00794991  0.02868738 ... -0.01580383  0.00210629
 -0.00401075]"
2,61,"[ 0.08713615  0.026812   -0.01359283 ...  0.01529372 -0.03049274
 -0.0100418 ]"
3,147,"[ 0.05892853  0.03327357  0.04263175 ...  0.00616705  0.01257902
 -0.03028228]"
4,24,"[-0.00054386  0.02454645 -0.01950597 ...  0.01104959 -0.01783382
 -0.01559692]"
5,70,"[-0.03073546 -0.02370874 -0.00168305 ...  0.02422826 -0.01553303
 -0.03321525]"
6,88,"[ 0.02702698 -0.03720956 -0.00798639 ...  0.00024102  0.00662572
  0.00595039]"
7,176,"[-8.2262810e-03  3.8578541e-03 -2.1250399e-02 ... -2.4324680e-02
 -1.1610569e-02  8.4150233e-05]"
8,174,"[ 0.02117109 -0.04890599  0.00495356 ... -0.0175409   0.01233799
 -0.00818231]"
9,6,"[ 0.00149788  0.03664498  0.03505699 ... -0.02242605 -0.01379347
  0.01016129]"
10,69,"[-0.01579491  0.04063095 -0.03248443 ... -0.04212632  0.00422584
  0.00352647]"
11,90,"[ 0.00487561  0.0076278   0.02192089 ... -0.01462115 -0.00883744
 -0.01987932]"
12,89,"[ 0.03592581  0.02373564 -0.00713592 ... -0.00537467  0.01796662
 -0.01294928]"
13,186,"[-0.00677964 -0.0175653  -0.01578395 ...  0.01485263  0.00538185
  0.01843613]"
14,119,"[ 0.08402539 -0.01175409 -0.0173669  ... -0.01909396 -0.01865133
 -0.01668139]"
15,26,"[-0.02103736  0.00164097  0.03772481 ...  0.00124805 -0.00127068
 -0.00171572]"
16,57,"[-0.00743782  0.00057597  0.00418002 ...  0.01020622 -0.02440993
 -0.01959016]"
17,140,"[ 0.01393019 -0.0088972   0.00636579 ...  0.012818    0.00915123
 -0.00380204]"
18,161,"[-0.01178429 -0.01210342 -0.02643172 ... -0.0221562  -0.02759086
 -0.00237419]"
19,113,"[-0.01234221 -0.02349351  0.02839523 ...  0.00481173 -0.00507488
 -0.00161723]"
20,125,"[-0.00580291 -0.0304804  -0.00175297 ...  0.00762682 -0.0344035
 -0.01183588]"
21,162,"[ 0.01583818 -0.02450142  0.02474575 ...  0.01153005 -0.03674848
 -0.01447431]"
22,54,"[ 0.0018203   0.01676788  0.0018974  ...  0.01051435 -0.01061634
 -0.00097362]"
23,163,"[ 0.02390499  0.00505551 -0.04220378 ... -0.00636604 -0.01854422
 -0.01171322]"
24,121,"[-0.01811264  0.01082307 -0.02507947 ...  0.00807576 -0.02733572
 -0.00602576]"
25,149,"[ 0.01035888 -0.02475024  0.02845314 ... -0.01091257 -0.02449567
 -0.01631194]"
26,108,"[ 0.01875808  0.02239394  0.0122607  ...  0.00890716 -0.02382934
 -0.022303  ]"
27,0,"[ 0.01100591  0.03634485  0.00997849 ... -0.00100899 -0.00853756
 -0.01930076]"
28,133,"[ 0.00915634 -0.00156787 -0.02090407 ...  0.02510773 -0.02215117
 -0.01338272]"
29,102,"[ 0.00676314  0.02994938  0.0064612  ... -0.00784795  0.0109825
 -0.00335288]"
30,96,"[ 0.00233687  0.00293783 -0.01455092 ... -0.00014545 -0.01729979
 -0.01770684]"
31,142,"[ 0.00817105  0.03055998 -0.02067125 ...  0.01768677 -0.00383
  0.01744681]"
0,144,"[-0.01007412  0.03270422  0.02290035 ... -0.00210217 -0.0440154
 -0.00617445]"
1,83,"[-0.03447207 -0.00724337 -0.00113376 ... -0.00759769 -0.03061192
 -0.00460096]"
2,12,"[ 0.01140265 -0.02879049 -0.00909888 ...  0.0159492  -0.03036908
 -0.00875995]"
3,145,"[-0.02950215  0.03261076  0.00151451 ...  0.00182662  0.00059551
 -0.02454196]"
