Index,True Label,Embedding
0,65,[0.10455297 0.08507184 0.03663445 ... 0.0331464  0.11419392 0.09544056]
1,407,"[-0.00531844  0.03173842  0.01269067 ...  0.01207634 -0.01791452
  0.12503013]"
2,1133,"[-0.01355721 -0.05552    -0.0866041  ... -0.01185281 -0.0350407
  0.12235481]"
3,366,"[-0.02983951 -0.00756975 -0.0093687  ...  0.0042228   0.04773331
 -0.06498202]"
4,839,"[ 0.1113764  -0.05088886 -0.03604078 ...  0.08444282 -0.11826556
  0.01043501]"
5,737,"[-0.007172    0.14425439 -0.02164348 ...  0.05878375 -0.0001559
 -0.0515403 ]"
6,1432,"[-0.05321331  0.04225086 -0.10869922 ...  0.07595357 -0.00102068
 -0.06153685]"
7,285,"[ 0.04336207  0.17277546  0.01113013 ...  0.06472929 -0.01659634
 -0.02344051]"
8,875,"[ 0.10399515 -0.02999045 -0.01497588 ...  0.01444555  0.17637882
  0.01981263]"
9,672,"[-0.02935423  0.05195419  0.04838851 ...  0.0535404   0.0281851
 -0.03397024]"
10,39,"[-0.07664111 -0.01738103  0.02951921 ...  0.06076376 -0.06477287
  0.01697004]"
11,685,"[ 0.06961535 -0.06502341 -0.07253787 ...  0.06287841 -0.0084068
 -0.04088103]"
12,146,"[-0.06498961  0.09266611 -0.0252528  ...  0.20086735 -0.05400642
  0.06230344]"
13,1276,"[-0.03056447 -0.06693225  0.04718934 ...  0.10705873 -0.05136437
  0.00313594]"
14,1724,"[-0.082071   -0.01418886  0.03385899 ... -0.06529246  0.04526782
  0.02440055]"
15,1135,"[ 0.00394785 -0.0608319  -0.04372641 ...  0.06884142  0.00532646
 -0.02532922]"
16,81,"[-0.02013749  0.01882648  0.07804215 ...  0.01244823  0.12278813
  0.02330457]"
17,752,"[ 0.04153498 -0.1087028  -0.14144    ...  0.04384992  0.01959449
 -0.01593664]"
18,1166,"[-0.03573811 -0.01522226  0.10320474 ...  0.03020131 -0.02825498
 -0.0239589 ]"
19,1003,"[-0.0222823   0.07704517 -0.04880231 ...  0.00201254  0.09592815
 -0.0334738 ]"
20,217,"[-0.02790363 -0.08616372  0.05049722 ...  0.03696403  0.03397514
 -0.03316652]"
21,15,"[-0.01067072 -0.01042148 -0.05742752 ...  0.04348827 -0.1119168
  0.04888529]"
22,1380,"[-0.02025684  0.02827668 -0.0176231  ... -0.02452357 -0.03106853
  0.03619358]"
23,807,"[-0.19167955  0.06834259 -0.04731417 ... -0.01677947  0.08340402
  0.06521028]"
24,1039,"[ 0.08508524  0.03605093 -0.10565619 ...  0.07020527  0.09745166
 -0.09197023]"
25,1370,"[-0.10338591 -0.04757917  0.02103522 ...  0.0955838   0.0199761
 -0.07018054]"
26,397,"[-0.02964911 -0.04400845  0.05278249 ...  0.11842979 -0.0237723
 -0.04938084]"
27,599,"[ 0.08021431  0.02549917  0.04735695 ...  0.08209984 -0.09663735
 -0.04564666]"
28,1056,"[-0.01517433  0.07252656 -0.04511125 ... -0.03200359  0.05030908
  0.00063555]"
29,842,"[-0.00655519 -0.15703028  0.05858555 ...  0.08907749  0.00696139
  0.03417326]"
30,1422,"[ 0.0837467   0.08974227 -0.05228432 ...  0.01234922  0.04911073
 -0.10386065]"
31,51,"[-0.02386627 -0.00937363  0.06191317 ... -0.01705232 -0.06666856
 -0.07286622]"
0,1017,"[ 0.05076563 -0.14536072 -0.1447523  ... -0.02295923  0.06344845
 -0.07748403]"
1,572,"[ 0.01251644 -0.00652513 -0.06791213 ...  0.1397306   0.03367978
 -0.08707621]"
2,545,"[-0.04452215 -0.05925396  0.03300301 ...  0.03073533  0.14233981
  0.01220244]"
3,617,"[ 0.17207675 -0.08824895 -0.01120356 ...  0.05298083 -0.09650493
 -0.11240651]"
4,1512,"[-0.07968829  0.0289329  -0.01814729 ...  0.08558755  0.0836009
  0.09776998]"
5,532,"[ 0.03944141 -0.06475572  0.01342471 ...  0.12522708 -0.06794606
 -0.03501123]"
6,576,"[ 0.01321527 -0.04130173 -0.0441115  ... -0.07365011 -0.06546377
 -0.01489025]"
7,1287,"[ 0.12037004 -0.04797436 -0.00562289 ...  0.09993068 -0.04150451
  0.02865858]"
8,104,"[-0.15697439  0.0442086   0.02606195 ... -0.01792199 -0.03959937
  0.00196079]"
9,369,"[ 0.04255434 -0.11184233 -0.00233211 ... -0.00983716 -0.0423591
 -0.04719194]"
10,1461,"[-0.02959111  0.08858217  0.02263024 ...  0.02393794  0.04679022
  0.08638809]"
11,262,"[-0.10411971  0.01618379 -0.03182865 ... -0.02093598 -0.02351175
 -0.02488654]"
