Index,True Label,Embedding
0,459,"[ 0.03093528  0.00463301  0.00414896 ...  0.02432497 -0.00952857
 -0.01046009]"
1,45,"[ 0.04199785  0.00891356  0.00753355 ...  0.00181747 -0.0183426
 -0.00136791]"
2,292,"[ 0.05400679  0.00764466 -0.01912219 ... -0.009743    0.01072991
 -0.02345192]"
3,192,"[-0.0342507   0.02076495 -0.00766499 ...  0.01232581 -0.05169482
  0.0135995 ]"
4,126,"[ 0.02985197  0.00804111  0.00173881 ...  0.02809726 -0.03341536
  0.00059592]"
5,217,"[ 0.02251754 -0.01777051  0.01725633 ...  0.01490092  0.02158049
 -0.02117224]"
6,63,"[ 0.02327536 -0.03060318  0.02219486 ... -0.02696421 -0.01855669
 -0.01960692]"
7,971,"[-0.01704418 -0.02424498  0.01153041 ... -0.02557211  0.01165427
  0.03724521]"
8,128,"[-0.0119883   0.02275635 -0.01120505 ...  0.00708118  0.01346995
  0.0020757 ]"
9,356,"[-0.01030059 -0.05794328 -0.01669354 ...  0.01543443  0.00837114
  0.01384676]"
10,108,"[-0.01481163  0.00139939 -0.01813893 ...  0.02882858 -0.03361206
 -0.03357575]"
11,371,"[-0.00282262  0.00280858 -0.01334373 ... -0.01481351  0.05314849
  0.00139459]"
12,942,"[ 0.06874952  0.01862354  0.00461324 ... -0.01744603 -0.00892474
  0.01463068]"
13,316,"[-0.00865866  0.01169869  0.00607871 ... -0.01945434 -0.04050287
  0.00340558]"
14,50,"[ 0.00456347 -0.02799855 -0.02156295 ... -0.00704024 -0.00262694
  0.01605758]"
15,4,"[ 0.02332768  0.00861805  0.00853993 ... -0.00531655 -0.01882663
 -0.00669778]"
16,951,"[-0.01200501 -0.01324874  0.00951641 ... -0.01475383  0.01234658
  0.02190727]"
17,1060,"[ 0.03361281 -0.00988084  0.01149037 ... -0.02969425  0.00927559
  0.02177474]"
18,831,"[ 0.06896655 -0.01181315  0.00804782 ...  0.01836429  0.0189524
 -0.01598535]"
19,962,"[-0.01899057  0.02035815 -0.00736888 ... -0.01862233  0.00236824
  0.00219554]"
20,1257,"[-0.00980606 -0.00136678 -0.00780595 ... -0.00598538  0.00982118
  0.06990566]"
21,1804,"[-0.03434683  0.02746493 -0.01311389 ... -0.00451022 -0.00556474
 -0.01242037]"
