Index,True Label,Embedding
0,139,"[-0.01501482  0.02214473  0.01093571 ... -0.01499873 -0.00539203
  0.02751421]"
1,0,"[-0.01640998  0.0664046  -0.00284429 ... -0.02059147  0.02493124
  0.06226133]"
2,196,"[ 0.0400837   0.00677567 -0.00845381 ... -0.01940919 -0.02591933
 -0.01124023]"
3,939,"[ 0.00200996 -0.00266122  0.01598494 ...  0.03090494  0.0307234
  0.0449721 ]"
4,734,"[-0.00098191 -0.00826691  0.01327051 ...  0.01222266  0.01519
 -0.00788661]"
5,65,"[3.4286468e-03 1.8235423e-02 1.5545242e-02 ... 1.8706832e-02 4.1054562e-05
 4.8465248e-02]"
6,380,"[ 0.01781133 -0.03186322  0.01421032 ... -0.01632242 -0.03245392
  0.05645311]"
7,1077,"[ 0.01884973 -0.01568371 -0.02208111 ... -0.02235856  0.04603636
 -0.01475715]"
8,1006,"[ 0.03777755 -0.04498337 -0.01041005 ... -0.01327269  0.0597631
  0.00763652]"
9,795,"[ 0.01522315  0.03412824  0.03978237 ... -0.04143899 -0.03648945
  0.03327815]"
10,25,"[ 0.10680732 -0.01353053 -0.01640781 ...  0.00221321  0.01016616
  0.03220333]"
11,550,"[-0.00619639  0.02053404 -0.01777789 ... -0.03497596 -0.00518079
 -0.01524352]"
12,797,"[-0.02058141 -0.01887156  0.02879747 ... -0.04182062 -0.03469547
 -0.02698615]"
13,392,"[ 0.07685298  0.01761179 -0.01128004 ... -0.00056041  0.01389479
  0.02913255]"
14,237,"[-0.0090909  -0.00065499  0.00830429 ...  0.02958088  0.00583893
 -0.02053112]"
15,444,"[-0.00855422  0.01274044 -0.00336967 ... -0.01653319  0.00026221
 -0.03441246]"
16,29,"[-0.02106268  0.00733392 -0.03231157 ... -0.02825847 -0.04009017
  0.00610845]"
17,383,"[ 0.01051037 -0.02309692 -0.00522485 ... -0.01105803  0.05023969
  0.05518168]"
18,1373,"[ 0.01022749 -0.00842171  0.02981642 ... -0.03167615 -0.02316605
  0.02541466]"
19,205,"[ 0.0012724   0.00768037  0.02384303 ... -0.00585823  0.02592278
  0.03323339]"
20,964,[0.01283291 0.0068809  0.00795288 ... 0.01883472 0.00816254 0.0213153 ]
21,1045,"[-0.00336687 -0.00899602  0.01149957 ...  0.02208379  0.03566013
  0.02103275]"
22,1111,"[-0.01824851 -0.02098322 -0.0127986  ... -0.05036557 -0.0308307
 -0.00693393]"
23,1424,"[-0.00172924 -0.0154014  -0.04791359 ...  0.03362686 -0.04371132
 -0.01065216]"
24,117,"[-0.0111205  -0.0181973  -0.00020147 ...  0.03931304 -0.00862814
  0.04689793]"
25,0,"[ 0.05198165  0.01479481  0.00784689 ... -0.00322439  0.05875971
  0.01450845]"
26,1231,"[-0.04433505  0.05481422  0.01784791 ...  0.03501854 -0.00872276
 -0.03319774]"
