Index,True Label,Embedding
0,1593,"[ 0.07417725  0.06061641 -0.01582289 ...  0.00632873 -0.03099779
  0.03118872]"
1,559,"[ 0.02000973  0.03837897  0.02945853 ...  0.04581933 -0.03184947
  0.00768606]"
2,208,"[-0.01906168 -0.02798006 -0.03884852 ...  0.04051682 -0.00219105
  0.01516091]"
3,33,"[ 0.04228225  0.00576785  0.04489756 ... -0.05744113 -0.01617053
  0.00250474]"
4,324,"[ 0.02362771  0.01623758  0.01354224 ...  0.0159259   0.00423618
 -0.00889293]"
5,663,"[-0.02522269  0.01035912 -0.03130553 ... -0.00473751  0.00636606
 -0.00997167]"
6,337,"[-0.03291096 -0.02259552 -0.03197983 ...  0.01451657 -0.01590547
  0.04038514]"
7,13,"[-0.01520944  0.01497358 -0.01768015 ... -0.03900809 -0.00292067
  0.00253823]"
8,389,"[-0.03188249 -0.02288286 -0.00914825 ...  0.02735616 -0.03347661
 -0.03221092]"
9,227,"[ 0.00067628  0.00354084  0.04370368 ... -0.0136646  -0.06367273
 -0.00768411]"
10,49,"[-0.00868685 -0.04168362 -0.01550746 ... -0.00430578  0.00642613
  0.03019884]"
11,16,"[-0.01330487 -0.03615749  0.03021132 ... -0.01578363 -0.03030417
  0.01422167]"
12,609,"[ 0.01242429  0.00360934  0.0154891  ...  0.09068762  0.03816324
 -0.00124355]"
13,369,"[ 0.06251331  0.01964535  0.02519466 ... -0.03335154  0.01783139
 -0.01462214]"
14,1164,"[-0.02105884  0.04557776 -0.01993929 ...  0.03266856 -0.02793917
  0.02660129]"
15,1744,"[ 0.00751237  0.04160395 -0.03819744 ... -0.00163176 -0.02501437
 -0.00016894]"
16,102,"[ 0.02911886  0.00202094 -0.01945698 ...  0.03223567  0.00139906
  0.01313969]"
17,113,"[-0.03895233  0.00774651 -0.02118067 ... -0.03276031 -0.02529683
  0.02699276]"
18,728,"[ 0.04519141 -0.02091591 -0.00940316 ... -0.05051966 -0.0097404
  0.03312972]"
19,862,"[-0.00619615  0.0310928  -0.01414856 ... -0.00930621  0.00969895
 -0.00674954]"
20,704,"[ 0.06553302  0.01370731  0.02412618 ... -0.043307    0.00940557
 -0.0850555 ]"
21,160,"[ 0.00037553 -0.00966701 -0.01207676 ... -0.03238386  0.02274711
 -0.00309515]"
22,1130,"[-0.01656852  0.00299068 -0.0320277  ... -0.00148032  0.00426143
 -0.02124535]"
23,1608,"[ 0.05619532  0.01442341  0.01420809 ... -0.02784279  0.02288496
 -0.0272665 ]"
24,78,"[-0.00055716 -0.06349413 -0.00025009 ... -0.0047846   0.01980588
  0.01840864]"
