Index,True Label,Embedding
0,1010,"[ 0.01862191 -0.01464621  0.00713468 ... -0.01285553 -0.00486489
 -0.00531143]"
1,88,"[ 0.01297562 -0.00767497  0.01305864 ... -0.00416546 -0.03542293
  0.00583245]"
2,262,"[-0.0311248  -0.02763803 -0.00220635 ... -0.02010976  0.00956808
 -0.00345159]"
3,174,"[ 0.02863764  0.00038783  0.04311714 ... -0.01713264  0.01813291
 -0.00817586]"
4,715,"[ 0.02902493 -0.01995163  0.01641937 ... -0.02749834 -0.0013483
 -0.00413593]"
5,541,"[ 0.0080718  -0.03345769  0.00602049 ... -0.01336689  0.01990748
 -0.03164035]"
6,177,"[ 0.00741714  0.0155162   0.01494012 ... -0.04052119 -0.01538538
 -0.00464506]"
7,147,"[-0.01819977 -0.01665075  0.01024623 ... -0.01344337 -0.03681174
  0.01607354]"
8,64,"[ 0.00283049  0.00519042 -0.02132419 ... -0.01746021 -0.00248882
  0.03412551]"
9,357,"[-0.01613488 -0.02268128  0.04121995 ... -0.01466864 -0.01868082
 -0.0224076 ]"
10,1517,"[-0.01596941 -0.00672379 -0.00754114 ...  0.00276851 -0.0073705
 -0.02866808]"
11,904,"[ 0.01618532  0.01215464 -0.01702969 ...  0.01625474 -0.01855484
  0.00058549]"
12,417,"[ 0.03078405  0.00247078 -0.01631707 ...  0.00217927 -0.01846397
  0.01290996]"
13,11,"[ 0.04160312 -0.0002191  -0.00328674 ... -0.04375344  0.03455897
  0.05763879]"
14,177,"[ 0.00337374 -0.00576319  0.01531323 ... -0.01094466  0.00249163
  0.0033139 ]"
15,140,"[-0.0146322  -0.01904119  0.01616139 ...  0.00939021 -0.03391935
  0.00873304]"
16,1386,"[-0.06372928  0.04618548  0.045648   ...  0.03006982 -0.00512345
  0.01348507]"
17,721,"[ 0.01697837  0.00633215  0.00021345 ... -0.0289662  -0.01353633
 -0.00418905]"
18,388,"[-0.01661338 -0.02370694 -0.01593713 ...  0.03433267  0.00076247
 -0.036155  ]"
19,60,"[ 0.00916925 -0.00201684 -0.01712565 ... -0.0298825  -0.0301678
 -0.0187475 ]"
20,144,"[-0.01260382 -0.04133797 -0.00293514 ... -0.00341428 -0.01616448
 -0.01558089]"
21,369,"[ 0.0010753  -0.01666798 -0.01432606 ... -0.009073    0.0167656
  0.00495218]"
22,499,"[-0.0306068  -0.0050204  -0.01519111 ... -0.01495431 -0.03116223
 -0.02910183]"
