Index,True Label,Embedding
0,182,"[-0.1154217   0.12520438  0.02734335 ...  0.02861474  0.04199575
 -0.06403464]"
1,847,"[-0.00272829 -0.01913634 -0.10922433 ...  0.03444913 -0.05163684
  0.02401488]"
2,30,"[ 0.06929114  0.00587205  0.04234925 ...  0.00479838 -0.0653865
 -0.11101183]"
3,1030,"[-0.01011138 -0.03095572  0.03429772 ...  0.06118793 -0.03362725
  0.04139624]"
4,98,"[-0.05304515 -0.0701926   0.09565431 ... -0.03176545 -0.00367653
  0.03590814]"
5,131,"[-0.051682   -0.05118881 -0.02263076 ...  0.008763   -0.08908909
  0.03452295]"
6,880,"[-0.04397089 -0.03260976 -0.02901285 ...  0.0288706  -0.00461884
  0.04954063]"
7,846,"[-0.06331209  0.02751406 -0.00390669 ...  0.04887293  0.00177843
  0.09670996]"
8,26,"[-0.01776793 -0.1090615  -0.00518072 ... -0.00795897 -0.01405179
  0.04323206]"
9,1668,"[ 0.04350225  0.06773596  0.02520892 ... -0.03226974  0.00107377
 -0.00568209]"
10,22,"[-0.02045748 -0.09802685 -0.01518274 ...  0.04170864 -0.00241432
 -0.00897694]"
11,1540,"[-0.03315927  0.01298283  0.07390483 ... -0.06465713 -0.03142381
  0.03745943]"
12,228,"[-0.08105927 -0.07265028  0.01005057 ...  0.13025223  0.1181182
  0.04659697]"
13,1157,"[-0.01253463  0.06793571  0.04939693 ...  0.01231737  0.02390113
  0.03197525]"
14,147,"[-0.03263133 -0.01612348  0.01758592 ...  0.01826696  0.06756705
 -0.06759737]"
15,361,"[ 0.03017545  0.02492027  0.02486539 ...  0.0512015   0.01961073
 -0.04630215]"
16,148,"[ 0.10785144  0.03657218 -0.00524801 ...  0.05180642  0.01660243
 -0.00413995]"
17,174,"[ 0.19580929 -0.01320718 -0.0282006  ... -0.09305844 -0.00231831
 -0.04174419]"
18,56,"[-0.01998244 -0.0687707  -0.09797967 ... -0.00998036  0.06779357
 -0.01750987]"
19,148,"[ 0.0190169   0.03461348  0.03133689 ... -0.0083439   0.12850131
 -0.04664168]"
20,35,"[ 0.07770668 -0.04812456 -0.10213026 ...  0.05482207  0.00681855
  0.05261625]"
21,1388,"[ 0.0455956   0.01331624 -0.05227156 ...  0.12184157 -0.03486109
  0.02698697]"
22,481,"[ 0.01272327  0.05856907 -0.03482392 ... -0.03786318  0.07034184
 -0.05474446]"
23,10,"[-0.00649678 -0.00648393  0.07329335 ...  0.02455624 -0.08446327
  0.07540106]"
24,1264,"[-0.05275277 -0.01380824  0.05180652 ...  0.08195781  0.04571562
  0.00482235]"
25,1651,"[-0.08071297 -0.02123882  0.02591543 ... -0.01573033  0.06600682
 -0.01628081]"
26,813,"[ 0.02503906 -0.06134922  0.06326815 ... -0.01012506  0.00018321
 -0.02405512]"
27,109,"[ 1.16704375e-01  4.25083563e-05 -1.34274483e-01 ...  1.05220057e-01
 -3.71983573e-02 -3.44221443e-02]"
28,855,"[ 0.18475789 -0.152145    0.0475851  ... -0.0134566  -0.07913192
 -0.0592384 ]"
29,508,"[-0.04267322 -0.03883632  0.0327121  ... -0.00537868 -0.02966496
 -0.0826646 ]"
30,819,"[ 0.02269756 -0.05069223  0.05299973 ... -0.04200348 -0.05699177
 -0.07456844]"
31,889,"[-0.05892488 -0.07085299 -0.02542498 ...  0.04527834  0.07649283
  0.01244262]"
0,177,"[ 0.05647866 -0.01303275 -0.04988877 ... -0.08837964  0.08295603
 -0.05085083]"
1,919,"[-0.15724376  0.00763543  0.0119753  ... -0.08010119 -0.02749805
  0.08231673]"
2,147,"[-0.05718473 -0.06530559 -0.04993195 ...  0.0201075  -0.09472643
 -0.04347501]"
3,859,"[-0.03103894 -0.10425485  0.03546534 ... -0.00094069 -0.08662125
 -0.09981216]"
4,187,"[ 0.13152461 -0.06959031 -0.07377416 ...  0.05649354 -0.0144341
  0.00266191]"
5,747,"[ 0.19378619  0.03707452 -0.03787896 ... -0.06544854 -0.01018159
 -0.05256397]"
6,126,"[-0.07415885 -0.10646212  0.00578514 ...  0.03357073 -0.00703768
  0.22456656]"
7,216,"[-0.07599305  0.01540077  0.02894883 ...  0.0750498   0.10412438
  0.01182635]"
8,1123,"[ 0.01822474 -0.10668124  0.09792895 ...  0.03525652 -0.03385607
 -0.00825722]"
9,1240,"[-0.00172882 -0.00771346 -0.03597577 ...  0.01250079 -0.05053128
  0.02279782]"
10,118,"[ 0.00254592 -0.04006619  0.03218381 ... -0.01474368 -0.01175304
  0.07248121]"
11,983,[0.06768807 0.04851209 0.03216495 ... 0.0513193  0.02591563 0.08038852]
12,177,"[-0.07538663 -0.0067215  -0.02611743 ...  0.07101247  0.14515546
 -0.0536682 ]"
13,177,"[ 0.04163348  0.04490614 -0.0787672  ...  0.11758755 -0.07726881
  0.07322218]"
14,1210,"[-0.0395172  -0.03346218  0.00441714 ... -0.0225103   0.08547606
 -0.00889765]"
15,1298,"[ 0.04570049  0.03401131 -0.03126503 ...  0.0864406   0.05867564
 -0.00731302]"
16,764,"[ 0.10014079 -0.04421157 -0.00945692 ...  0.06481665 -0.05682873
  0.04980522]"
17,216,"[-0.10850161  0.06346758 -0.04594591 ...  0.00168254 -0.01567427
  0.01447019]"
18,177,"[ 0.01615468 -0.05871124  0.07368726 ... -0.02288819 -0.02207309
 -0.10425577]"
19,27,"[ 0.0107325  -0.08510443 -0.00846715 ... -0.02044362  0.01782134
 -0.03628108]"
20,1370,"[-0.06108329 -0.00892698 -0.03328596 ...  0.052086    0.04615802
 -0.04368055]"
21,547,"[ 0.13539572 -0.08535203 -0.08221249 ... -0.03260604  0.00115182
 -0.03856618]"
22,444,"[ 0.00616044 -0.10260817  0.02870267 ...  0.09672993 -0.10634308
  0.03786319]"
23,775,"[-0.03377436  0.07689264 -0.0946565  ...  0.08204817 -0.02372057
 -0.04999524]"
24,710,"[ 0.24415784 -0.1542649  -0.08189224 ...  0.04122768 -0.00956014
 -0.04775992]"
25,452,"[ 0.05201332 -0.1096131  -0.00444261 ... -0.00628176  0.01408612
 -0.05286118]"
26,1078,"[ 0.05108847  0.06289756 -0.0613771  ...  0.04448965  0.04214625
 -0.11784729]"
27,101,"[ 0.09056666  0.02322245 -0.12216825 ... -0.03675352 -0.10621744
  0.15212856]"
28,804,"[ 0.04530442  0.00061659 -0.08211969 ...  0.00572368 -0.14232056
  0.01183985]"
29,309,"[-0.02353652 -0.03523508  0.04699675 ...  0.08373252  0.07031535
  0.06885128]"
30,280,"[-0.03550699  0.01534355 -0.04503744 ... -0.11497221 -0.15984897
 -0.00394138]"
31,140,"[ 0.07247614  0.05731714  0.07160055 ...  0.0583716   0.00199033
 -0.02657052]"
0,464,"[-0.13082269  0.01719583 -0.01508711 ...  0.01359359 -0.03959781
 -0.08043624]"
1,831,"[-1.0989547e-01  5.3298445e-03 -7.6654833e-05 ...  3.3946905e-02
  1.4816979e-02 -3.3364210e-02]"
2,1402,"[-0.00708204  0.0078169   0.06288699 ...  0.04021424 -0.09504901
 -0.00575658]"
3,1007,"[ 0.09552889 -0.08431003 -0.05480757 ...  0.09202004 -0.08865395
 -0.06224985]"
4,285,"[-0.03524703 -0.03735523 -0.029884   ... -0.06443314 -0.04328428
  0.003144  ]"
5,67,"[ 0.06617311 -0.1056646   0.0672164  ... -0.03393409 -0.00225618
  0.00736472]"
6,793,"[-0.05124119  0.00978223  0.08087898 ...  0.05300771 -0.00718141
  0.0096591 ]"
7,236,"[-0.03488744 -0.03136115 -0.06352545 ...  0.05351758  0.02238727
 -0.06396157]"
8,684,"[ 0.01880705 -0.07959824 -0.08008201 ...  0.14257553 -0.01882884
 -0.07891237]"
9,161,"[-0.07714205 -0.00815643  0.00031621 ...  0.06669437  0.13959353
  0.0224552 ]"
10,60,"[-0.08355466 -0.08716121 -0.05865513 ...  0.01804917 -0.04728188
 -0.11532974]"
11,981,"[-0.02170126 -0.07248338 -0.07840866 ... -0.03311567  0.03792591
 -0.0360967 ]"
12,147,"[-0.02065564 -0.08797037  0.09690636 ... -0.05629255 -0.00400948
 -0.09588537]"
13,319,"[-0.01119083 -0.00418417  0.0149616  ... -0.0261016   0.03798129
 -0.06462031]"
14,1243,"[-0.02674047 -0.05197941 -0.06861765 ...  0.00468984  0.06707366
 -0.05260725]"
15,485,"[-0.07837043 -0.05173854 -0.07450052 ...  0.04756543 -0.08979326
 -0.0582388 ]"
16,632,"[-0.00531255 -0.03424123  0.008436   ... -0.0254751  -0.00995322
 -0.0330827 ]"
17,402,"[ 0.05607429 -0.02646181  0.00833289 ...  0.1093187   0.07051724
  0.06296542]"
18,4,"[-0.05399545 -0.00975324  0.00568091 ...  0.03267469 -0.02894527
  0.03178255]"
19,422,"[ 0.2628383   0.05717746 -0.07170756 ... -0.10401244 -0.11543638
 -0.07796513]"
20,444,"[-0.01013052  0.02864555 -0.04541405 ...  0.24573724  0.05947629
 -0.09572991]"
21,1077,"[-0.01718632  0.02196431 -0.03729026 ... -0.09662127  0.03806306
 -0.09828848]"
22,1569,"[ 0.00299283 -0.0546037  -0.15494868 ...  0.12163431 -0.06455068
 -0.01411252]"
23,262,"[-0.0713278   0.0260224  -0.00034023 ...  0.07872625 -0.04212125
 -0.03799467]"
24,748,"[-0.08417918  0.05085044 -0.07641343 ... -0.01484942  0.02487486
 -0.0221631 ]"
25,1568,"[-0.01670087 -0.03557712  0.03889176 ... -0.00605089  0.05833034
 -0.03115488]"
26,1007,"[ 0.05271821  0.00374781 -0.03023154 ...  0.04164863 -0.03098875
 -0.09037855]"
27,85,"[ 0.18397994 -0.0987841  -0.03679661 ...  0.08963279 -0.01178849
 -0.02512619]"
28,1252,"[-0.09609684  0.00045102 -0.07468836 ... -0.01106027 -0.04444572
  0.10275766]"
29,541,"[-0.05918095  0.04304972 -0.11574809 ... -0.00134086 -0.00490505
  0.03751199]"
30,972,"[-0.00397342 -0.02385973 -0.04006694 ...  0.02917638  0.02897065
 -0.04021296]"
31,339,"[-0.05788039 -0.00771005 -0.04966804 ... -0.01326862 -0.05959375
  0.0009829 ]"
0,1261,"[ 0.06874822 -0.148005    0.05246245 ...  0.02343636 -0.0595922
  0.09934407]"
1,303,"[-0.0694023  -0.06677821 -0.02474028 ... -0.03644734  0.02234527
 -0.05449607]"
2,39,"[-0.03144503  0.0290282  -0.09890106 ... -0.00716659 -0.01375274
 -0.03757544]"
3,85,"[-0.12630625 -0.03701777  0.06690999 ...  0.03465584 -0.01307759
 -0.09929983]"
4,180,"[-0.07182455  0.01481357 -0.01310669 ...  0.09441153 -0.07104549
 -0.03892741]"
5,189,"[ 0.01895137  0.03681298 -0.06651651 ... -0.05729976  0.05252122
 -0.09067179]"
6,86,"[ 0.09654274 -0.02864059  0.04571193 ...  0.06336255 -0.0290821
  0.00250306]"
7,39,"[ 0.04088765 -0.03396594  0.03998591 ... -0.00923608 -0.06523402
 -0.03849306]"
8,106,"[ 0.07514905  0.03556648 -0.01190735 ...  0.04333148 -0.10843171
  0.0246774 ]"
9,356,"[-0.155936   -0.04713576 -0.03166458 ...  0.10726824 -0.15393017
 -0.04567859]"
10,1215,"[ 0.02013748  0.04592836 -0.04731858 ...  0.060965    0.06185989
 -0.00290757]"
11,56,"[-0.02686824  0.0210598  -0.0048217  ... -0.01499839 -0.00099595
 -0.04197656]"
12,192,"[-0.03184034 -0.10498977 -0.03042554 ...  0.04365126 -0.09178697
 -0.08910501]"
13,134,"[ 0.14629634  0.01301968  0.05831487 ...  0.10495733  0.08375339
 -0.02153946]"
14,709,"[ 0.01755635  0.04087265  0.03057455 ...  0.0785649   0.1442702
 -0.18759687]"
15,873,"[-0.06246453  0.02048567 -0.11490384 ...  0.06414439 -0.03975977
 -0.00823551]"
16,60,"[ 0.06076393 -0.0740696   0.01827234 ...  0.02301562 -0.09619565
  0.08942344]"
17,1526,"[-0.03244679 -0.15935043 -0.0145271  ... -0.06986719 -0.00306118
  0.01834741]"
18,12,"[ 0.06372512 -0.05085887 -0.03960594 ...  0.02678675  0.11987724
 -0.06715012]"
19,60,"[ 0.03007339 -0.01829684  0.03351415 ...  0.06299791 -0.04307995
 -0.05332626]"
20,1632,"[-0.00798284 -0.02401621  0.00857415 ...  0.08951701  0.10031611
  0.02448619]"
21,799,"[-0.04331335  0.01102042  0.00790728 ...  0.03814321  0.01736474
 -0.06051893]"
22,1810,"[ 0.03622297  0.03130085  0.02632884 ...  0.16656671 -0.00318014
  0.00891484]"
23,1285,"[-0.04655356 -0.03183449 -0.0024584  ... -0.0110563  -0.03875225
 -0.01083313]"
24,606,"[-1.9526647e-02  2.8385572e-02 -5.3179450e-05 ...  6.5584719e-02
  1.2284478e-02 -1.5920291e-02]"
25,148,"[-0.03136214 -0.03520291 -0.01526497 ...  0.09735203 -0.0288695
 -0.02552799]"
26,76,"[ 0.04343709 -0.07000311 -0.04771147 ...  0.03093076 -0.03552172
 -0.03831827]"
27,377,"[-0.1128526   0.0412553  -0.01422676 ...  0.04084813 -0.02493037
  0.04902851]"
28,431,"[-0.008685   -0.03417701 -0.07606549 ...  0.16026162 -0.0396239
  0.00212162]"
29,1167,"[-0.0945579  -0.0439985   0.0026118  ... -0.01450972 -0.13852541
 -0.09905579]"
30,173,"[ 0.19225453 -0.0838616  -0.13873959 ... -0.00500268 -0.04670465
 -0.02524668]"
31,59,"[-0.02434507  0.07188439 -0.05802274 ...  0.07117487  0.0271307
  0.14831915]"
0,204,"[ 0.00655759 -0.01700483 -0.0300945  ...  0.06634105  0.03164487
  0.00590703]"
1,282,"[ 0.09778704  0.03474211 -0.02152205 ...  0.09510283 -0.0233858
  0.1283419 ]"
2,1600,"[-0.00388329 -0.0206138  -0.09481202 ... -0.01746106 -0.03537023
 -0.06740552]"
3,85,"[ 0.1945415   0.04784106 -0.01668878 ...  0.11147247  0.03546194
  0.00671741]"
4,913,"[-0.03152632 -0.0264088   0.0181869  ...  0.04387762 -0.06498131
 -0.01112491]"
5,792,"[-9.5701078e-05  8.1058526e-03 -6.1287660e-02 ...  1.2004388e-01
  2.9958123e-02 -6.8483017e-02]"
6,941,"[ 0.01879921 -0.05965727  0.04089938 ... -0.08983778 -0.05710317
 -0.05083431]"
7,1160,"[ 0.02811856 -0.08481713  0.02087886 ...  0.09639671  0.06194523
  0.03914297]"
8,27,"[ 0.02969367 -0.09939282 -0.03314356 ...  0.08121956 -0.00104489
 -0.11623987]"
9,147,"[-0.08326115 -0.09844066 -0.02675528 ...  0.09464529  0.02431814
 -0.03794999]"
10,542,"[ 0.07230169  0.01320525 -0.0065773  ...  0.05064485 -0.03911829
 -0.01719091]"
11,177,"[-0.02803268 -0.10970124  0.04511667 ...  0.05758602 -0.05035916
 -0.01041077]"
12,1150,"[ 0.00502638  0.00432218 -0.05025701 ... -0.02666321 -0.05923144
 -0.01936319]"
13,146,"[ 0.01706568 -0.06155716  0.04141303 ... -0.02425146  0.11915032
 -0.07591822]"
14,383,"[ 0.04673954 -0.15286992 -0.11262963 ...  0.04395767 -0.10607649
  0.00292609]"
15,340,"[ 0.16811919 -0.03341725  0.05909019 ...  0.04293859  0.0031475
 -0.01140608]"
16,177,"[-0.02548357 -0.08988146  0.0505913  ...  0.01160148 -0.11852068
  0.00916282]"
17,801,"[-0.00882045 -0.0294048  -0.0720218  ... -0.00694138  0.05251879
  0.06466764]"
18,1591,"[-0.10883109 -0.11466383 -0.03535844 ... -0.00240361  0.03441005
  0.01434591]"
19,245,"[-0.01403652 -0.09259302 -0.05420696 ... -0.04874755 -0.0216859
 -0.02327165]"
20,215,"[ 0.01369361 -0.09090894 -0.00887427 ...  0.0397249  -0.06021818
  0.04640118]"
21,1308,"[ 0.012827   -0.03129337  0.11572808 ...  0.01540221  0.10402414
 -0.07499979]"
22,843,"[-0.07877258 -0.03389931 -0.02009983 ... -0.0058023   0.07061084
 -0.12553509]"
23,499,"[-0.023144    0.02683568 -0.08881532 ...  0.01028699  0.02137417
 -0.05729851]"
24,179,"[-0.1032638  -0.17394322  0.00625799 ...  0.14367013 -0.00147964
 -0.00148561]"
25,328,"[-0.06446214  0.07015242 -0.05436096 ... -0.04830725 -0.05162719
 -0.07601573]"
26,487,"[ 0.03581879 -0.00726006  0.01357263 ...  0.02490453 -0.05434053
 -0.02130646]"
27,147,"[-0.00235644 -0.03346391  0.01881444 ...  0.12905283  0.08054648
 -0.03897486]"
28,1268,"[-0.01848065 -0.11973465  0.05260364 ...  0.12018341  0.04823085
 -0.02321255]"
29,1395,"[ 0.07484222  0.04206645 -0.03528026 ...  0.01289981 -0.02075219
 -0.03212888]"
30,1142,"[ 0.05956215 -0.06509601  0.09105702 ...  0.07538887 -0.07395069
  0.01954631]"
31,126,"[ 0.00739821 -0.09002983  0.0066616  ...  0.02410129  0.12784114
  0.05042141]"
0,357,"[-0.11698652 -0.11381023  0.02893172 ... -0.01577952 -0.07296678
  0.05379894]"
1,648,"[ 0.03603007 -0.17209342 -0.05176319 ... -0.06920037  0.03102554
  0.09529205]"
2,405,"[-0.00063892 -0.00559877 -0.07249644 ...  0.05078366  0.042498
  0.0119321 ]"
3,1678,"[ 0.16987719 -0.05029645 -0.06402915 ...  0.05032099  0.00139386
  0.02648169]"
4,500,"[ 0.0607059   0.13248031  0.0433734  ... -0.02206392  0.0062058
  0.01243851]"
5,1300,"[ 0.02616035  0.01826495 -0.05688027 ...  0.04076183 -0.04070768
 -0.14279412]"
6,1250,"[ 0.03536455 -0.01411233  0.00444304 ...  0.08821119  0.00804477
 -0.08533448]"
7,340,"[-0.03019592 -0.07802788  0.01554924 ...  0.03666064 -0.0230666
  0.02750871]"
8,858,"[-0.01852924 -0.10087187  0.07096191 ...  0.05694478  0.01731222
  0.03349153]"
9,90,"[-0.00238901 -0.08087853 -0.03609289 ... -0.00804242 -0.03390529
  0.00813427]"
10,156,"[-0.04500335 -0.0038663   0.08204727 ... -0.0859999  -0.04182031
 -0.00431003]"
11,827,"[ 0.02581372 -0.12799715 -0.06125737 ...  0.06175734  0.10339694
 -0.05733508]"
12,177,"[ 0.05278537 -0.00990736  0.09441844 ... -0.05136435 -0.03686554
 -0.06519601]"
13,136,"[-0.02472057 -0.03913718 -0.07795981 ...  0.1617948  -0.1096305
 -0.0275136 ]"
14,1229,"[ 0.04013384  0.02547539  0.03407878 ...  0.10319456 -0.06956735
 -0.00585033]"
15,970,"[ 0.03131802  0.00037189  0.04830208 ...  0.01408044 -0.05408945
 -0.04527818]"
16,209,"[ 0.00417448 -0.10622256 -0.00638644 ...  0.10599454 -0.07476984
 -0.10636572]"
17,1764,"[-0.14866327 -0.01784577  0.03963281 ...  0.04441119 -0.06140925
  0.01282868]"
18,331,"[-0.04656189 -0.1076932  -0.07479714 ... -0.03537941  0.14259537
  0.02309012]"
19,174,"[ 0.1026678  -0.11044916  0.00314695 ...  0.00793218 -0.00677164
 -0.0127137 ]"
20,1704,"[-0.15194668  0.06431194 -0.05557379 ...  0.01008415  0.06270911
 -0.00088564]"
21,1095,"[ 0.09642538  0.06494257 -0.08167411 ... -0.07088639  0.07405937
 -0.07976437]"
22,161,"[-0.03924764  0.05968214 -0.05990437 ...  0.13219187  0.0867392
 -0.03383668]"
23,11,"[ 0.05983403  0.04086179  0.03181541 ...  0.10738115  0.05655094
 -0.01229938]"
24,1005,"[ 0.01269565 -0.12763076 -0.00660623 ... -0.02670543  0.01679133
 -0.02446838]"
25,161,[0.05283361 0.03978385 0.0328193  ... 0.0446313  0.02291666 0.05071985]
26,261,"[-0.05148742 -0.08369996 -0.02594867 ... -0.10713621 -0.09904028
  0.00850142]"
27,898,"[-0.03162996  0.01136395 -0.05170421 ... -0.00207938 -0.00896702
  0.02594304]"
28,39,"[-0.00911589 -0.01816648 -0.02509044 ...  0.04067429  0.03797018
 -0.01680126]"
29,985,"[ 0.03260834 -0.09617577  0.13035133 ... -0.10850076 -0.00297234
 -0.01987195]"
30,81,"[-0.0883638  -0.01722943  0.02123207 ... -0.00067845 -0.04339373
 -0.00150264]"
31,541,"[ 0.13715996 -0.04320753  0.09108707 ...  0.0622169   0.00420655
  0.01776479]"
0,270,"[-0.06512871 -0.05249873 -0.08161081 ...  0.01310555  0.06796476
 -0.00443911]"
