Index,True Label,Embedding
0,459,"[ 0.00403517 -0.01193164  0.01093167 ... -0.02002176 -0.00248241
  0.01698269]"
1,45,"[-5.0586704e-03 -1.1726795e-02  8.4577734e-03 ... -4.9192715e-03
  4.3622218e-05  5.4100249e-04]"
2,292,"[-0.01269585 -0.00247035  0.0003164  ... -0.00762147  0.00013343
 -0.02129137]"
3,192,"[-0.01696097  0.00445711 -0.00054822 ...  0.01739318 -0.00191017
 -0.00742868]"
4,126,"[ 0.00044021  0.02218598 -0.00460104 ... -0.00882204 -0.00513154
  0.01349454]"
5,217,"[-0.02302302 -0.00786279 -0.00506877 ... -0.00466534  0.00886646
  0.02539225]"
6,63,"[ 0.00229107  0.00895961 -0.01543266 ...  0.0096444  -0.00972449
  0.0569844 ]"
7,971,"[-0.01275699 -0.01336105 -0.01419214 ...  0.00817511 -0.02135375
  0.03935103]"
8,128,"[ 0.04739819 -0.00144436 -0.01806409 ...  0.02097225 -0.00534898
 -0.01736694]"
9,356,"[-0.00821143 -0.00328228 -0.00292002 ... -0.00253869 -0.00368798
 -0.01346851]"
10,108,"[-0.01570125 -0.01192508  0.00346146 ... -0.02151141  0.02287351
  0.0014498 ]"
11,371,"[ 0.03246027 -0.00658299 -0.00578319 ...  0.00051667  0.0086378
 -0.02696025]"
12,942,"[-0.02443682  0.00595126 -0.00397317 ...  0.01755769  0.00896716
 -0.01155267]"
13,316,"[ 0.00526454  0.02132806  0.01634829 ...  0.0132713  -0.00279245
 -0.01253828]"
14,50,"[-0.01496391  0.01615907  0.00577738 ...  0.01043863 -0.00401959
 -0.00991256]"
15,4,"[-0.02656123 -0.02244967 -0.01275318 ... -0.00858032  0.00902908
  0.01232959]"
16,951,"[-0.01876658 -0.01637441  0.02477317 ... -0.00474645 -0.00716674
  0.01788891]"
17,1060,"[-0.00461322  0.01021072  0.00698948 ...  0.00168898  0.0023391
  0.00083371]"
18,831,"[-0.02182934 -0.00532955 -0.00282039 ...  0.00547965 -0.00416003
  0.00830078]"
