Index,True Label,Embedding
0,11,"[ 0.01210784 -0.03768675  0.03387874 ... -0.02176931  0.02362338
 -0.06802726]"
1,55,"[-0.00081963 -0.00122904  0.08008108 ... -0.03296167  0.10367145
 -0.02420805]"
2,6,"[ 0.06705928 -0.03942644  0.00622412 ...  0.00350209  0.00164126
 -0.00111175]"
3,227,"[ 0.02376806 -0.04904456 -0.0384957  ...  0.03235411  0.01907646
  0.04312804]"
4,204,"[ 0.02823156  0.01911731 -0.00467044 ... -0.00032725 -0.04498552
 -0.01235791]"
5,164,"[ 0.05790142 -0.00112156 -0.01483225 ... -0.00677529 -0.03485699
 -0.01718268]"
6,267,"[ 0.05156559  0.03990036  0.06480589 ... -0.02192959  0.00082377
  0.00670171]"
7,338,"[-0.03978661 -0.02109009 -0.01934384 ...  0.01537656 -0.00576262
  0.02149365]"
8,50,[0.00300571 0.01229626 0.01176892 ... 0.10235941 0.04902755 0.01020242]
9,237,"[ 0.06950881 -0.01538629 -0.03002307 ...  0.04788993 -0.00604337
  0.02903071]"
10,4,"[ 0.07014475 -0.05598592 -0.00468238 ...  0.04508628  0.02973211
  0.01223522]"
11,250,"[-0.04567685 -0.01991375 -0.0373329  ... -0.00725654  0.02242524
  0.04088004]"
12,157,"[-0.0568019   0.01647666 -0.00715359 ... -0.01943878  0.05448863
  0.037491  ]"
13,339,"[ 0.0636933  -0.01159419 -0.03162724 ...  0.01042525 -0.05204267
 -0.03771904]"
14,209,"[ 1.6117128e-02  4.5298692e-04 -4.3178957e-02 ...  1.5506177e-02
  5.0779548e-05  4.5044735e-02]"
15,310,"[-0.02361417 -0.0128229  -0.03479482 ...  0.00482004 -0.01843777
 -0.01428877]"
16,71,"[ 0.02789547  0.00068111 -0.01242901 ... -0.02083883 -0.02846591
 -0.0452852 ]"
17,496,"[-1.7134726e-02  7.8186832e-02 -2.5744550e-05 ...  2.1503765e-02
  8.0481581e-03  3.4290921e-02]"
18,213,"[-0.04384731 -0.05961596  0.04057403 ... -0.02039845  0.03593503
 -0.01787678]"
19,427,"[ 0.04024725  0.01835904  0.05633603 ...  0.02568373 -0.01355079
  0.02776123]"
