Index,True Label,Embedding
0,1087,"[-0.0144326   0.01509237  0.0270725  ...  0.00914099 -0.02438623
  0.00132494]"
1,852,"[ 0.00212477 -0.02301846 -0.01391167 ... -0.02608214 -0.04094458
  0.0171329 ]"
2,190,"[-0.01674704 -0.02169881 -0.0055854  ... -0.00037423  0.00425484
  0.032463  ]"
3,132,"[ 0.01236348  0.06175028 -0.01789005 ... -0.01428926  0.0073516
  0.02416835]"
4,629,"[ 0.01091201 -0.02506559 -0.02059326 ... -0.01484939  0.07053487
  0.0084635 ]"
5,494,"[ 0.01623484  0.01238196 -0.06003745 ...  0.00040707 -0.00326247
 -0.00791646]"
6,58,"[ 0.00714023  0.08875383 -0.03848494 ... -0.04552432 -0.02022471
 -0.00552213]"
7,78,"[ 0.03777512 -0.04581442 -0.01985177 ... -0.03440499  0.01142597
  0.03465293]"
8,1382,"[-0.07015203  0.02755617  0.0159568  ... -0.04277628 -0.01285722
 -0.0180687 ]"
9,157,"[-0.04934748 -0.01007854 -0.00094263 ...  0.0072207  -0.0150411
  0.02136321]"
10,1478,"[ 0.02420761 -0.05598585 -0.03426635 ...  0.00502241  0.03139059
  0.00496363]"
11,34,"[-0.04922299 -0.00244412 -0.05048517 ... -0.00482316 -0.00954874
  0.01874851]"
12,654,"[ 0.02795072 -0.02472107 -0.02769048 ...  0.00744791  0.02655313
  0.0749642 ]"
13,263,"[ 0.02026709  0.01211707 -0.00725661 ...  0.00425656 -0.0305957
 -0.02660146]"
14,1364,"[ 0.07201292 -0.00694412  0.01163372 ... -0.04344196 -0.00213208
 -0.00042106]"
15,599,"[-0.02510378  0.00838747 -0.02343074 ...  0.01111276  0.04228898
 -0.0386958 ]"
16,1669,"[-0.01569537  0.00508258  0.04378909 ... -0.00620192  0.0072647
 -0.00804909]"
17,66,"[ 0.04528208  0.00441782  0.00195593 ...  0.11064468  0.01824584
 -0.0124128 ]"
18,58,"[-1.05110202e-02  3.38434987e-02  3.20659904e-03 ...  6.43765554e-04
  5.35552390e-05 -1.15609765e-02]"
19,1466,"[-0.00591197 -0.0597099  -0.03457547 ...  0.00545767  0.00820243
 -0.00957153]"
20,9,"[-0.00546088 -0.02947221  0.00419447 ...  0.00377764 -0.01415326
  0.02569856]"
21,117,"[-0.01012974 -0.00244972 -0.00199642 ... -0.03087125 -0.03577039
  0.05698607]"
22,132,"[-0.0332778  -0.00752068  0.03592354 ...  0.04051589 -0.03995532
  0.01459173]"
23,1589,"[ 0.0197111   0.0361857  -0.01880136 ... -0.01904275  0.02619492
  0.01289683]"
