Index,True Label,Embedding
0,247,"[-0.05925736 -0.01529607  0.01107246 ... -0.02873628 -0.01188535
  0.04171805]"
1,250,"[-0.04142378  0.0864554  -0.02913902 ... -0.02650936 -0.01724547
  0.02123941]"
2,461,"[ 0.01938896 -0.00312161 -0.03061803 ... -0.01791565 -0.00381114
  0.01285847]"
3,95,"[ 0.01627214 -0.0156393  -0.02146513 ...  0.01732435 -0.02978267
  0.0027429 ]"
4,239,"[-0.03454453 -0.03159579 -0.00026482 ...  0.01402541 -0.03463845
 -0.01886168]"
5,480,"[ 0.02378406  0.0001796   0.00389462 ... -0.02930555 -0.01887968
  0.01118228]"
6,311,"[-0.02197993 -0.0089525  -0.01044126 ...  0.00752629  0.00377917
  0.02223794]"
7,456,"[ 0.00589348  0.00372706 -0.00903307 ... -0.02052416  0.02543438
 -0.01208254]"
8,439,"[ 0.03095147 -0.01127398  0.00336518 ... -0.03420033 -0.01750081
  0.01575684]"
9,432,"[-0.04708115 -0.01660798  0.0056317  ... -0.00721908  0.03349144
  0.01907074]"
10,395,"[-0.00500114  0.0009615  -0.04306233 ... -0.00919889 -0.01398409
 -0.00205108]"
11,39,"[-0.00046336  0.00196272  0.04541892 ... -0.02368886 -0.05881887
 -0.01634049]"
12,33,"[ 0.02389989 -0.00908047 -0.0080853  ...  0.04694067  0.03820244
 -0.02844809]"
13,485,"[ 0.01009653  0.00204467 -0.01405771 ... -0.01628075  0.03986001
  0.04046467]"
14,108,"[ 3.1758081e-03 -1.9705776e-02  2.3855070e-02 ... -4.4348005e-02
  1.9525310e-02  7.0944079e-05]"
15,63,"[ 0.00022465  0.00328541  0.01020238 ... -0.01326704 -0.01083946
 -0.05143092]"
16,136,"[ 0.1137813  -0.0220705   0.00470836 ...  0.00397712 -0.01324341
 -0.02859989]"
17,246,"[ 0.00370792 -0.00312775 -0.00638909 ... -0.00667592  0.01091364
  0.01838107]"
18,224,"[ 0.02611024 -0.02102422  0.03234323 ... -0.00021858 -0.05040115
  0.0165251 ]"
19,273,"[-0.02123853 -0.02080158 -0.01504423 ... -0.01312743 -0.01798421
 -0.00516192]"
20,193,"[-0.04220273 -0.02794915 -0.02967726 ... -0.00439091  0.01236174
 -0.03646415]"
21,383,"[ 0.05861445 -0.02602734 -0.00713097 ... -0.00320142 -0.01444335
  0.01719821]"
22,389,"[ 0.01847069 -0.01486511  0.00235093 ...  0.00860313  0.02565838
  0.01330112]"
23,18,"[-0.0318905   0.0017371   0.03111091 ... -0.01974843 -0.00454149
  0.02238741]"
24,75,"[ 0.08234426 -0.01452996 -0.01991385 ... -0.02088043 -0.04400454
  0.02806463]"
25,238,"[ 8.0968020e-06 -3.4193452e-02 -3.0416515e-02 ...  3.0191822e-03
 -9.9265985e-03 -9.5459120e-03]"
26,190,"[ 0.02057052 -0.01416214  0.00374133 ...  0.02009814  0.02410097
  0.01679104]"
27,194,"[ 0.00914427  0.00951639  0.00603706 ... -0.01639471 -0.03881468
 -0.03945581]"
28,1,"[ 0.0537106  -0.01124618  0.00021953 ... -0.01565125  0.00394612
  0.00566719]"
29,478,"[ 0.00431856  0.0155212  -0.02465859 ... -0.01698512 -0.02647745
  0.00417774]"
30,160,"[-0.02391867 -0.02037927  0.04817873 ...  0.00307697 -0.00593947
  0.03495633]"
31,463,"[ 0.1024252  -0.04140804 -0.01382549 ... -0.03396952  0.01570737
  0.01093051]"
0,483,"[-0.00575869 -0.00967468  0.00583665 ... -0.01627584 -0.01726078
 -0.01409492]"
1,117,"[ 0.0028072   0.01207835  0.00813927 ... -0.03814197  0.00503723
 -0.02341878]"
2,166,"[ 0.01984686 -0.0154349  -0.00866296 ... -0.02108    -0.05437402
 -0.00532628]"
3,201,"[ 0.0040013  -0.00844933  0.01078154 ... -0.02008612 -0.01719151
  0.0310497 ]"
4,187,"[-0.02227701  0.02679772  0.00363949 ... -0.02017397 -0.02609357
  0.00850495]"
5,232,"[-0.02376098 -0.01029287 -0.0051569  ... -0.00582322 -0.02841697
  0.02324239]"
6,386,"[-0.00403215 -0.00762478 -0.02982634 ... -0.00518638  0.01536413
  0.02460457]"
7,157,"[-0.01850772  0.02196969 -0.02393187 ...  0.00759894 -0.02214603
 -0.00053651]"
8,13,"[ 0.02093239 -0.00300036 -0.00491497 ...  0.00590587 -0.01496107
  0.00651631]"
9,149,"[-0.0306209   0.00488012  0.00128377 ...  0.00415903  0.01465338
  0.00154403]"
10,432,"[ 0.02923425 -0.00775968 -0.01435206 ... -0.03243211  0.00639286
 -0.00045569]"
11,239,"[-0.05638288 -0.02485203  0.03494355 ...  0.00244189 -0.03672657
 -0.02712841]"
12,76,"[-0.00460641  0.0020216   0.0062551  ... -0.01472727 -0.02799577
  0.03689174]"
13,265,"[ 0.03996589  0.00737313  0.01715933 ... -0.02282037 -0.003747
 -0.00654915]"
14,33,"[ 0.02246775  0.00629998 -0.03430729 ...  0.0192343   0.02177092
  0.01661648]"
15,127,"[ 0.02677432 -0.00943689  0.01339515 ... -0.0118357   0.01281859
  0.0044888 ]"
16,191,"[ 0.01161831 -0.02807252 -0.00759335 ...  0.00597752  0.00232915
 -0.01752136]"
17,409,"[ 0.03905311 -0.00508864 -0.02321152 ... -0.00872477  0.00189898
  0.01341262]"
18,428,"[ 6.1631354e-04 -1.1239136e-02 -1.9715643e-02 ...  5.6105899e-05
  6.8488596e-03 -2.9303387e-02]"
19,272,"[ 0.00490502  0.01725286 -0.00415012 ... -0.04006053 -0.00789949
  0.02803977]"
20,186,"[-0.00428977 -0.00538631 -0.03891918 ... -0.00526634  0.02796258
  0.03510488]"
21,333,"[ 0.00540215 -0.0163095  -0.01350093 ...  0.01029969  0.02573157
  0.00161965]"
22,302,"[ 0.05311602  0.02360407  0.04748148 ... -0.03654265  0.02745209
  0.03735888]"
23,486,"[ 0.00026348 -0.02742267  0.01568141 ...  0.02447821 -0.0391934
  0.02393329]"
24,148,"[ 0.04322819 -0.00269157 -0.03371155 ...  0.00799667  0.00158634
 -0.0280043 ]"
25,234,"[ 0.01850077  0.02598429 -0.0277694  ...  0.00981441 -0.0181837
 -0.00311273]"
26,225,"[ 0.1043625  -0.01901061 -0.00670544 ... -0.01760446 -0.03159882
 -0.00847697]"
27,394,"[ 0.00344277 -0.01105272  0.00107978 ... -0.02358983 -0.02841191
 -0.00668197]"
28,364,"[ 0.03289346 -0.00883205 -0.03848454 ...  0.02450449 -0.04939026
  0.01159307]"
29,361,"[-0.02767821 -0.01670229  0.01039562 ...  0.00016946  0.0380841
 -0.02621628]"
30,43,"[-0.01463611 -0.04259606  0.0119335  ... -0.03880277 -0.04388672
 -0.03868922]"
31,466,"[ 0.00386372  0.02287355 -0.01320641 ... -0.00905378  0.02895958
 -0.01497391]"
0,420,"[-0.00940475 -0.02779233  0.0267418  ... -0.01889558 -0.02300589
  0.02040718]"
1,44,"[ 0.03377519 -0.02344786  0.00489218 ...  0.02358809 -0.04333694
 -0.01535218]"
2,298,"[ 0.01954687  0.01031839  0.00267093 ... -0.00454757 -0.00183929
  0.02065996]"
3,143,"[ 0.08644699 -0.00874859 -0.02533337 ... -0.02830764 -0.00716469
 -0.0265398 ]"
4,207,"[-0.04899187  0.00925836 -0.00504102 ... -0.02378366 -0.0195201
  0.02561072]"
5,175,"[ 0.01989471 -0.02354381  0.01899306 ...  0.02449269 -0.02789115
  0.031661  ]"
6,249,"[ 0.02176955 -0.00905917  0.01146388 ... -0.00594362 -0.01339803
 -0.04822621]"
7,213,"[ 0.00930892  0.00654164  0.01532394 ...  0.00755484 -0.03194271
 -0.00467863]"
8,255,"[-0.01518409 -0.00749812  0.01854092 ... -0.07014625  0.06921241
  0.01494499]"
9,146,"[-0.02690911  0.01125281  0.01455411 ...  0.00582962  0.01843674
  0.01740318]"
10,39,"[ 0.00993049 -0.00493978 -0.00176996 ...  0.0181457   0.00763337
 -0.00402624]"
11,52,"[-0.03791659  0.00366076 -0.05122278 ...  0.01336045  0.01310256
  0.05786245]"
12,102,"[ 0.01450564 -0.06035803  0.02697018 ... -0.00456165  0.00938752
  0.02871712]"
13,65,"[ 0.03905617 -0.02309593 -0.02666141 ...  0.02600408  0.01983458
 -0.0228031 ]"
14,148,"[ 0.02092058 -0.03959768 -0.0154005  ... -0.00887655 -0.0020882
  0.02950496]"
15,265,"[ 0.03859817  0.00984304 -0.01123518 ... -0.01192043  0.00624427
  0.0489745 ]"
16,392,"[ 0.01634115 -0.01637486  0.0144079  ... -0.0020796   0.00092122
  0.0504154 ]"
17,475,"[-0.01298302 -0.00900519  0.00497408 ...  0.00242969 -0.03426951
 -0.01727346]"
18,459,"[-0.0655162   0.00826338 -0.00296376 ... -0.0047064  -0.00077281
 -0.00190759]"
19,251,"[-0.00592442 -0.00886061  0.05639964 ...  0.01299627 -0.03966716
 -0.04052504]"
20,123,"[-0.01803883 -0.02258226 -0.00416436 ... -0.04586876  0.02184333
 -0.00993392]"
21,468,"[ 0.0124926  -0.00989935  0.02738166 ... -0.02300039 -0.00567143
  0.08487062]"
22,491,"[-0.01002642 -0.00251577  0.03088309 ... -0.00860628 -0.0076263
  0.02549096]"
23,362,"[-0.02029715  0.01742147 -0.0118136  ...  0.01853308  0.00290161
 -0.02133433]"
24,254,"[-0.05017582  0.00214019  0.00631042 ... -0.02913123  0.01958838
 -0.01983137]"
25,289,"[-0.02467402  0.01000428  0.02294967 ...  0.02183073  0.0123167
 -0.00394747]"
26,481,"[ 0.03944505 -0.02224601 -0.00506317 ... -0.01059275 -0.01781164
  0.03167281]"
27,30,"[ 0.00214234 -0.02557935 -0.0064357  ... -0.00395212  0.02945624
 -0.00214576]"
28,124,"[-0.00716673  0.01508819 -0.02079261 ... -0.02403519 -0.05760775
  0.0025158 ]"
29,104,"[ 0.00657933 -0.02442152  0.03444925 ...  0.00265264  0.02136816
 -0.00302679]"
30,495,"[-0.00084725  0.01417476 -0.00646037 ...  0.00892218  0.01557371
  0.02369994]"
31,458,"[-0.03483899 -0.02667645  0.01936244 ... -0.02057257  0.00713615
  0.00952802]"
0,102,"[ 0.0489119  -0.04689388 -0.02224715 ...  0.05369272 -0.02912347
  0.05062735]"
1,451,"[-0.08989321 -0.03783083  0.01440774 ...  0.04409924 -0.02306383
  0.01719895]"
2,136,"[-0.0092454  -0.01036098  0.03726283 ...  0.01318678 -0.03699319
  0.02996483]"
3,366,"[-0.00198865  0.00725767  0.01171227 ... -0.02658825  0.00015264
  0.02147746]"
4,59,"[-0.01811489 -0.0423127   0.00217753 ... -0.04362703  0.00629407
 -0.01312415]"
5,412,"[-0.01784472 -0.00549976  0.00177996 ...  0.00724175 -0.00555372
  0.02501422]"
6,472,"[-0.01042198 -0.00313071  0.0127897  ...  0.01879393 -0.01786439
 -0.00494457]"
7,245,"[ 0.03891782 -0.00618089  0.00617015 ... -0.00381359 -0.04671147
 -0.02007815]"
8,210,[0.02989392 0.014033   0.0021867  ... 0.02233462 0.01579111 0.00261905]
9,59,"[-0.00111738 -0.00613213 -0.0189217  ... -0.00498214 -0.01648453
 -0.02222014]"
10,320,"[-0.01300739 -0.01047393 -0.03852926 ... -0.00808058 -0.00380909
  0.04465938]"
11,345,"[-0.01166166  0.00559964  0.00720211 ... -0.01292726 -0.01939358
  0.03125132]"
12,75,"[ 0.0739816  -0.04053476  0.02570013 ... -0.00671482 -0.03810005
  0.02833373]"
13,439,"[ 0.05918525  0.00251585  0.00548762 ... -0.00123924  0.05552221
 -0.01151346]"
14,451,"[ 0.05087334 -0.02181179 -0.03380235 ... -0.04724693 -0.00396455
  0.00786974]"
15,425,"[ 0.00348813  0.00206028  0.00162979 ...  0.03550735  0.02313717
 -0.04269189]"
16,274,"[ 0.01467996 -0.0175556   0.01613154 ... -0.04746876 -0.01456862
  0.03871677]"
17,93,"[-0.01950198 -0.01569795 -0.02383234 ...  0.00619252  0.00410175
 -0.00558674]"
18,5,"[-0.02429894 -0.03141364  0.01645603 ... -0.03097211  0.01720418
  0.04981523]"
19,81,"[-0.00931054 -0.01945102 -0.01273878 ... -0.01277967  0.03984585
 -0.01046715]"
20,224,"[ 0.13421164 -0.01621871  0.01108976 ... -0.01540498 -0.05131475
 -0.00250301]"
21,485,"[-0.00800669 -0.00625095  0.00453828 ...  0.03160575  0.01639635
  0.00817602]"
22,40,"[-0.01590915 -0.00851903 -0.0084512  ...  0.01459762 -0.01419017
 -0.02315037]"
23,300,"[-0.0182936   0.00799334  0.02459786 ... -0.00251786 -0.00274829
 -0.01217783]"
24,137,"[ 0.00698246  0.02975769 -0.02619915 ... -0.01224263  0.00596827
 -0.01817855]"
25,415,"[-0.00819375 -0.05679457  0.02141003 ...  0.00086629  0.02892652
  0.00809083]"
26,87,"[-0.00561179 -0.02915877  0.0026467  ...  0.03188291 -0.03258815
 -0.02681022]"
27,98,"[-0.02243058 -0.01570571  0.01536033 ...  0.03055388  0.02456008
 -0.01289815]"
28,181,"[-0.02659088  0.03460893  0.00966091 ... -0.00307051 -0.00448516
  0.02255252]"
29,221,"[-0.01465855 -0.00643874  0.00505352 ... -0.00285681 -0.00700718
 -0.00247697]"
30,263,"[ 0.0171994  -0.02251569 -0.01250991 ... -0.02813514 -0.04253589
  0.02813688]"
31,494,"[-0.03719434 -0.01860522 -0.03460305 ...  0.01983262  0.0217654
  0.00248533]"
