Index,True Label,Embedding
0,1087,"[-0.00581687 -0.0064453   0.00995168 ... -0.00090535  0.01655928
 -0.00072631]"
1,852,"[ 0.0018078  -0.00889884  0.00105625 ... -0.01024916 -0.00163573
 -0.00852775]"
2,190,"[ 0.00817138 -0.0163484  -0.02025736 ... -0.01507648  0.01403233
  0.01421577]"
3,132,"[-0.03273827  0.00359432  0.0087477  ... -0.00010096 -0.01530184
 -0.00800851]"
4,629,"[ 0.01432256  0.03388252 -0.0084184  ...  0.02831582 -0.01732249
 -0.03465932]"
5,494,"[ 0.02071548 -0.00296364  0.02084059 ... -0.00771766  0.01554403
 -0.00466581]"
6,58,[0.02678931 0.00627556 0.01425873 ... 0.00514936 0.00194849 0.00044284]
7,78,"[-0.00109374 -0.00508    -0.00172149 ...  0.00594087  0.02146483
 -0.00196977]"
8,1382,"[-0.02067705  0.03448226 -0.00996988 ... -0.00252479 -0.00801379
 -0.0187623 ]"
9,157,"[ 0.00663099  0.03343008  0.01348982 ...  0.00329823 -0.01153425
 -0.0029706 ]"
10,1478,"[ 0.01955846  0.00600106 -0.01249796 ... -0.00690793 -0.01735169
 -0.01178746]"
11,34,"[ 0.00098252  0.01973484  0.0012935  ... -0.0090039   0.00518777
 -0.00370586]"
12,654,"[ 0.00909293  0.00906426  0.00077222 ... -0.00230814  0.00099764
  0.01429901]"
13,263,"[-0.01398074 -0.00762195 -0.00194027 ...  0.01300065 -0.0075551
 -0.00771302]"
14,1364,"[-0.01083264  0.01418545 -0.00522809 ... -0.00174767 -0.00398621
  0.00571471]"
15,599,"[ 0.21256505 -0.04314309  0.03023802 ... -0.02593532 -0.02432265
  0.01766192]"
16,1669,"[ 0.0092617  -0.01068282 -0.01593295 ...  0.00530697  0.00689102
 -0.00444029]"
17,66,"[-0.0206613   0.01906733  0.02059771 ...  0.00503276  0.04385857
  0.01048533]"
18,58,"[-0.02355424  0.01837106 -0.01553369 ... -0.00236734  0.01702781
 -0.0158604 ]"
19,1466,"[-0.01566258  0.0081537  -0.00144042 ... -0.00957058  0.01661559
  0.00156448]"
20,9,"[ 0.00039218 -0.01046961 -0.00996133 ...  0.00519896 -0.00675679
 -0.00753106]"
21,117,"[-0.01423126  0.00195461 -0.000383   ... -0.00756282 -0.0053522
  0.00400551]"
22,132,"[ 0.05600053  0.07071385  0.00039241 ...  0.01758583  0.01901841
 -0.00907012]"
23,1589,"[-0.00182685 -0.01018202 -0.00934036 ... -0.00988412  0.00847259
 -0.02540747]"
24,999,"[-0.0123082  -0.03140234 -0.00631293 ...  0.01563208 -0.00338854
 -0.0281809 ]"
25,876,"[ 0.1147241   0.02618827  0.00947654 ...  0.00159633  0.00581386
 -0.03640302]"
26,35,"[ 0.00646085 -0.01023614 -0.0020129  ... -0.00772941  0.00023984
 -0.00851516]"
27,1140,"[-0.01245395  0.00698656  0.07758591 ... -0.00396984 -0.00792489
 -0.01025771]"
28,1648,"[-0.02642615 -0.00876202 -0.00684392 ...  0.00304208 -0.00054626
 -0.01236796]"
29,1800,"[-1.5950356e-02 -9.8941848e-05 -2.2270646e-02 ...  9.8636169e-03
  7.2636781e-04 -6.9865054e-03]"
30,578,"[-0.02365961  0.00315774 -0.00752001 ...  0.00847221  0.05193423
  0.00771234]"
31,78,"[ 1.9201988e-02 -2.2027601e-02  8.8185421e-05 ... -8.7773148e-03
 -1.6932480e-02 -1.6964242e-02]"
0,501,"[-0.0120038   0.03085055 -0.00239586 ...  0.02489622  0.05585788
 -0.01973742]"
1,283,"[ 0.01724083 -0.00151476  0.00367205 ...  0.00316171  0.00076623
 -0.01809019]"
2,748,"[-0.0201513  -0.00678859  0.00132757 ...  0.00634198  0.00871721
 -0.00338072]"
3,652,"[ 0.00590681 -0.00359867 -0.01994797 ...  0.01013831 -0.00532828
  0.01958844]"
4,358,"[ 0.01796914  0.03172045 -0.00061352 ...  0.0425445  -0.00397855
 -0.01075399]"
5,65,"[-1.1091088e-02  1.7324394e-02  8.1908889e-05 ...  7.9948343e-03
 -5.8112806e-04 -7.9911267e-03]"
6,117,"[-0.02804906 -0.00592217 -0.04075629 ...  0.00760801 -0.01287796
 -0.00067204]"
7,1003,"[ 0.0126292   0.03325346  0.00489362 ...  0.00998673 -0.00823724
 -0.01173786]"
8,81,"[-0.00998354  0.01808015  0.00043624 ... -0.01057596  0.02515426
  0.02033327]"
9,401,"[ 0.0062995   0.01105786  0.00576339 ...  0.02314366 -0.0095625
 -0.00818923]"
10,621,"[ 0.08927137  0.01426857  0.00931141 ...  0.00395417 -0.00512778
 -0.03778494]"
11,1180,"[-0.01314342  0.01006857 -0.00585479 ... -0.01932341 -0.00944889
  0.0109409 ]"
12,79,"[ 0.02610677  0.02764778  0.00031554 ...  0.02212931  0.00878591
 -0.01421043]"
13,94,"[-0.00559882 -0.00271661 -0.00381909 ... -0.00688579 -0.01960633
  0.01714284]"
14,630,"[ 0.00336615  0.01197245 -0.00878647 ...  0.01562088 -0.00679546
 -0.01539884]"
15,277,"[-0.02624481  0.00995252 -0.00237744 ... -0.00016947 -0.00041689
 -0.01727807]"
16,300,"[ 0.04935707  0.05043004 -0.00127515 ...  0.00778399  0.03374433
 -0.00945897]"
17,78,"[-0.01177299  0.01143737  0.02233476 ...  0.04676234  0.03076831
  0.0177416 ]"
18,137,"[-0.00565985  0.05491976 -0.0008575  ...  0.02522944  0.0029617
  0.00035057]"
19,78,"[-0.03288718  0.05917525 -0.00546694 ...  0.00292564  0.01241045
 -0.01723183]"
20,191,"[-0.01585843  0.02873397  0.00438516 ...  0.0010192  -0.01212113
 -0.02854672]"
21,570,"[-0.02078845  0.00721572 -0.00076339 ...  0.00834174  0.01069522
  0.00351804]"
22,1433,"[ 0.01704082  0.01577354 -0.01257126 ...  0.0105395   0.01404232
 -0.03085527]"
23,1536,"[ 0.01113866 -0.00262598  0.00947135 ...  0.01283604 -0.01312772
  0.00385229]"
24,58,"[-0.00720111 -0.01950308  0.05678853 ... -0.00969939  0.01927926
  0.01271957]"
25,407,"[-0.0140192   0.01954761 -0.00573023 ...  0.00505146  0.00869886
 -0.00264867]"
26,884,"[ 0.0483609   0.03590015 -0.00225618 ...  0.01684317 -0.00181498
 -0.01212817]"
27,782,"[-0.01300689  0.01717372  0.00151389 ...  0.00743507  0.00431357
 -0.00435986]"
28,1224,"[ 0.00377869 -0.0045383  -0.01813224 ...  0.00692169 -0.00061606
  0.01746522]"
29,77,"[ 0.00396726 -0.01408592  0.00339463 ... -0.00216785 -0.00208179
 -0.00382316]"
30,205,"[-0.00413081  0.03311964 -0.01776192 ...  0.00936772 -0.00335709
 -0.00931259]"
31,337,"[-0.02825269  0.0103141   0.00630958 ...  0.00432659  0.01191635
 -0.01545178]"
0,1300,"[ 0.02120292 -0.00832665  0.01128924 ... -0.00122866 -0.00495282
 -0.01472191]"
1,258,"[ 0.02313108  0.01507636  0.00610423 ...  0.0035855  -0.00749728
 -0.01754431]"
2,976,"[ 0.00517029  0.01208427  0.00808927 ... -0.0048886   0.00887706
  0.00443335]"
3,633,"[ 0.00227244 -0.00018583 -0.00386147 ...  0.00861068  0.00165897
 -0.01394974]"
4,501,"[-0.0105187   0.0199083  -0.00987166 ...  0.02274469  0.00464713
  0.00937847]"
5,351,"[ 0.00258685 -0.01446688 -0.00153323 ...  0.00491593  0.00235323
 -0.02966809]"
6,51,"[-0.01398859 -0.00480605  0.01214077 ...  0.00516361  0.02302719
 -0.0032703 ]"
7,412,"[-0.01959572  0.05880955  0.01177592 ...  0.01381322 -0.01669373
 -0.02348625]"
8,40,"[-0.04322099  0.02207197  0.00278009 ...  0.00178226 -0.00417593
 -0.00532112]"
9,110,"[-0.00933282 -0.00784465 -0.00539345 ... -0.00492248 -0.01198838
 -0.02554103]"
10,412,"[-0.03303467  0.01393014 -0.00377282 ... -0.00202685 -0.01214677
 -0.01146777]"
11,744,"[-0.0211876  -0.00694703 -0.00383441 ...  0.00116079  0.01272922
 -0.00411611]"
12,96,"[-0.03112533  0.01509285 -0.00214139 ...  0.00459052  0.01036998
  0.01320555]"
13,308,"[-0.02901067  0.03379927 -0.01268763 ...  0.00661624  0.00480448
 -0.0063483 ]"
14,1366,"[-0.02684191  0.01401166 -0.02063797 ...  0.00141666 -0.01645764
  0.00697511]"
15,1439,"[-0.01842007  0.00195224 -0.00238008 ... -0.00082566 -0.01169855
 -0.00075468]"
16,734,"[-0.01326892 -0.00099142  0.01796507 ...  0.00758536  0.00865652
 -0.0034763 ]"
17,2,"[-0.0080558   0.00831105  0.00245538 ... -0.00639165  0.01166426
 -0.01073699]"
18,81,"[-0.01894371 -0.00774301 -0.00476274 ... -0.0110407   0.01258346
 -0.01638912]"
19,332,"[ 0.00950912  0.0489796  -0.01818    ...  0.01050167  0.00176027
 -0.00685086]"
20,389,"[-0.01830195  0.00118193  0.0043578  ... -0.00071005  0.00620872
 -0.01377622]"
21,192,"[ 0.01265314 -0.00310618  0.01749616 ... -0.00038358  0.00061472
  0.02913528]"
22,196,"[-9.7810365e-03 -4.9171038e-05 -4.2261127e-03 ... -1.0048910e-03
  1.6353028e-03 -8.4616924e-03]"
23,1386,"[-0.04770835  0.00243656 -0.0119907  ...  0.01411125 -0.01114933
  0.03718001]"
24,1257,"[-0.0151559  -0.00392207  0.03261322 ... -0.00164445  0.02072502
  0.0306711 ]"
25,1616,"[ 0.0316168   0.00419748 -0.00462967 ...  0.00104696  0.0037092
 -0.01518972]"
