Index,True Label,Embedding
0,145,"[-0.02162984  0.01473034  0.02550445 ...  0.02106193 -0.00532784
 -0.03048782]"
1,20,"[-0.0136738  -0.01010505  0.00184481 ...  0.06409494 -0.00827392
 -0.01844316]"
2,205,"[ 0.01359042 -0.013782    0.0244178  ...  0.00444589 -0.01611295
 -0.02617936]"
3,114,"[-0.00283204 -0.04072615 -0.02965111 ...  0.03498325 -0.00293639
  0.00153858]"
4,101,"[ 0.02340344 -0.00959158  0.02134671 ... -0.02778111 -0.03667043
  0.00214631]"
5,22,"[-0.01299803  0.04391106 -0.00998599 ... -0.015162   -0.01045289
  0.00444098]"
6,74,"[-0.0336081  -0.03256532 -0.00447939 ... -0.0012309  -0.02246079
  0.01323457]"
7,55,"[-0.02681048 -0.0007479   0.00344452 ... -0.01142133 -0.04719303
  0.02764297]"
8,68,"[-0.00653197 -0.00766716  0.00481498 ... -0.02067901 -0.01592986
 -0.0272279 ]"
9,78,"[ 0.00092674  0.00943085  0.04353534 ... -0.03205716 -0.00433434
  0.00176123]"
10,59,"[-0.01174704  0.01329461 -0.03008425 ...  0.04068242 -0.03738981
  0.02425908]"
11,146,"[-0.01943477 -0.0043901  -0.00330111 ... -0.01124391 -0.02328493
 -0.02407824]"
12,11,"[ 0.0165537  -0.01532191  0.00530606 ... -0.03812804 -0.02648548
 -0.00271495]"
13,71,"[-0.00415741  0.00536674 -0.00552478 ...  0.05172416 -0.02025861
  0.00023894]"
14,134,"[ 0.00135222  0.01784223 -0.03135941 ... -0.06343751 -0.02745411
 -0.00223966]"
15,180,"[ 2.6793908e-02  5.2645723e-03 -3.9577484e-05 ... -1.7116317e-03
 -2.2290379e-02 -1.2628665e-02]"
16,35,"[ 0.0074735   0.01035594 -0.01716002 ... -0.03525521 -0.04312735
  0.01078332]"
17,157,"[-0.03372919  0.00314492 -0.0123219  ... -0.05834167 -0.04439978
  0.01722745]"
18,191,"[ 0.00769751 -0.00741623  0.0131632  ...  0.00758569 -0.00958548
 -0.02983214]"
19,109,"[-0.04100477  0.00515637 -0.02816426 ...  0.02833439 -0.06046998
 -0.00553913]"
20,37,"[-0.01039004  0.02550415  0.00505353 ... -0.01324285 -0.04997332
 -0.02174381]"
21,50,"[-0.04199996 -0.03412998  0.02333351 ... -0.06740265  0.00753184
 -0.00399371]"
22,122,"[ 0.03231069  0.00591469  0.00637307 ...  0.02624467 -0.01013292
 -0.00776343]"
23,43,"[-0.05479916  0.00306645  0.02615036 ...  0.01540734 -0.0267476
  0.00346862]"
24,195,"[-0.01511349 -0.01187066  0.00455907 ... -0.03961483 -0.00257615
  0.00471133]"
25,154,"[ 0.01236675 -0.00830099 -0.02743715 ...  0.0368855  -0.0220178
 -0.0006023 ]"
26,85,"[-0.01790826 -0.00988863 -0.01261723 ... -0.02276467 -0.00368743
  0.01589265]"
27,120,"[-0.00286521  0.02050343 -0.04821549 ... -0.06425911 -0.01222029
 -0.00048401]"
28,95,"[-0.0458384   0.00868966  0.0034154  ... -0.07048833 -0.01852741
  0.03323208]"
29,115,"[-0.04284651  0.01038986 -0.01279806 ...  0.03779463 -0.0432151
  0.00083708]"
30,49,"[-0.00889279  0.01816238 -0.0362194  ... -0.09420565 -0.0118049
 -0.0403791 ]"
31,187,"[-0.02340964  0.05104731 -0.00176662 ... -0.02228679 -0.02842737
  0.00781929]"
0,80,"[ 0.0648277  -0.00252088  0.01885811 ... -0.03769619  0.03220663
 -0.00785433]"
1,66,"[-0.01610913 -0.03036357  0.01078908 ... -0.02244538 -0.0569458
  0.0131443 ]"
2,164,"[ 0.02584041  0.0161138  -0.01075504 ... -0.0335155  -0.02340052
  0.01114202]"
3,41,"[-0.04170708 -0.00269139 -0.01062213 ...  0.02791609 -0.00881498
 -0.02609937]"
