Index,True Label,Embedding
0,65,"[ 0.0136526   0.00503179 -0.01776104 ... -0.02701731  0.04052721
  0.00655755]"
1,407,"[-0.010687    0.00010677  0.0223767  ...  0.01702621 -0.03317724
  0.0074412 ]"
2,1133,"[ 0.0363973   0.00416067 -0.00333765 ... -0.03991559 -0.01528076
  0.03182543]"
3,366,"[ 0.00881431 -0.03734916 -0.01646918 ...  0.00728452  0.01539772
 -0.00347406]"
4,839,"[-0.01245514  0.00148599 -0.00100513 ...  0.03428352  0.00626168
  0.00714208]"
5,737,"[ 0.03250705 -0.02766578 -0.03574527 ... -0.02579928 -0.03124013
  0.03285218]"
6,1432,"[ 0.02174541  0.05462975 -0.01274259 ... -0.00775825 -0.03402763
 -0.01417967]"
7,285,"[ 0.02919816 -0.00329688  0.00512158 ...  0.01195569 -0.00125378
 -0.00529391]"
8,875,"[-0.01514379 -0.04843908 -0.00738173 ...  0.00733981 -0.04401907
  0.01000641]"
9,672,"[ 0.00124266 -0.03454263 -0.03766816 ...  0.0290208  -0.02636621
  0.02702757]"
10,39,"[-0.00821555  0.01262164 -0.0183533  ...  0.01433458  0.00792266
  0.02571816]"
11,685,"[ 0.03485534 -0.00916686  0.02179001 ... -0.00551086  0.03253864
  0.02346522]"
12,146,"[-0.00584701  0.02157185  0.0209014  ...  0.02192836 -0.0009016
  0.00925574]"
13,1276,"[ 0.04798828  0.00018569  0.01468427 ... -0.0305304  -0.00672575
 -0.00504069]"
14,1724,"[ 0.00861554 -0.03213569 -0.0211343  ... -0.00755461  0.06106034
  0.00582879]"
15,1135,"[ 0.00511366  0.02586584  0.00295948 ... -0.01863994 -0.00404003
  0.02130276]"
16,81,"[ 0.03716308  0.01326641 -0.00289622 ...  0.01186763 -0.00571207
  0.0049676 ]"
17,752,"[-0.04452639 -0.00141963 -0.03976055 ... -0.01740805 -0.00317889
  0.00320309]"
18,1166,"[ 0.01782602  0.01352722  0.00583602 ... -0.00032907 -0.00146745
  0.0058546 ]"
19,1003,"[ 0.01434171 -0.01447347  0.02041166 ... -0.00117999  0.0194885
 -0.02177817]"
20,217,"[-0.00589534  0.00387779  0.0084873  ... -0.00948755 -0.00406401
  0.02402006]"
21,15,"[ 0.00791946 -0.00634654 -0.00898947 ... -0.00568047  0.00584771
  0.01768888]"
22,1380,"[ 0.00711997  0.04910957  0.03482155 ...  0.02620166 -0.02693101
 -0.0194802 ]"
23,807,"[-0.00799381 -0.02241718 -0.01087204 ... -0.0004097  -0.01714125
  0.04954042]"
24,1039,"[-0.03026627  0.03132361  0.03100931 ... -0.00322942 -0.03463146
 -0.00074436]"
25,1370,"[ 0.01278572 -0.02123345  0.01763007 ... -0.03544767  0.00464601
 -0.00178822]"
26,397,"[ 0.00718411  0.00696132 -0.01087886 ... -0.01845906  0.01662764
 -0.01491976]"
27,599,"[-0.02966392  0.01619163  0.00885679 ...  0.01984678 -0.0359925
 -0.0064807 ]"
28,1056,"[-0.00535259 -0.02288431 -0.00372015 ... -0.01607432 -0.0130744
  0.0198557 ]"
29,842,"[ 0.02801482 -0.00887034 -0.0145974  ... -0.00155768 -0.00289163
  0.05372859]"
30,1422,"[-0.01823759 -0.03173224 -0.00173417 ... -0.0591691  -0.01904708
 -0.00495169]"
