Index,True Label,Embedding
0,216,"[ 0.00818073  0.03496321 -0.00233604 ... -0.04198657 -0.01252518
  0.05255751]"
1,157,"[ 0.04724082  0.0142187   0.02697904 ... -0.01872518 -0.02090952
  0.00587719]"
2,588,"[-0.00500949 -0.02514787 -0.01069817 ... -0.00357347 -0.01479779
  0.00373966]"
3,1281,"[ 0.02140415  0.02324505  0.01836026 ... -0.01879391 -0.00559981
  0.01354525]"
4,478,"[-0.00492037  0.00605409 -0.01907506 ... -0.00083473  0.02377646
 -0.03341945]"
5,65,"[ 0.03989824 -0.01135478 -0.02561561 ... -0.00031562 -0.0449786
  0.00828761]"
6,1685,"[ 0.01451799  0.00915159 -0.01392761 ... -0.00018807 -0.00618496
  0.02622324]"
7,446,"[ 0.00502358 -0.00253735 -0.0029178  ... -0.01779314 -0.00144862
 -0.02326548]"
8,1342,"[ 0.0330223  -0.00140904 -0.00951861 ... -0.01773215 -0.01663519
  0.03807368]"
9,683,"[ 0.02363522 -0.03228674  0.00210513 ... -0.00532404  0.00297147
 -0.00026377]"
10,967,"[-0.0350826   0.02575099  0.02773915 ... -0.02600238  0.00209581
 -0.00539287]"
11,647,"[-0.00520056  0.02668804 -0.00801202 ...  0.00719995 -0.01594229
  0.0376345 ]"
12,350,"[-0.0224416   0.01017602  0.00294766 ...  0.01225885  0.04585015
 -0.03253859]"
13,371,"[-0.01457922 -0.01502039  0.00153956 ...  0.00452308  0.00536571
 -0.00324754]"
14,593,"[-0.01236524 -0.01235761  0.00126547 ... -0.0150087   0.01897107
  0.02962273]"
15,1028,"[ 0.00025497  0.01794696  0.00071762 ... -0.0172458   0.01382777
 -0.01810923]"
16,305,"[-0.05024092  0.00506235  0.02526665 ...  0.01190001 -0.01657237
 -0.01103076]"
17,1215,"[ 0.01642645  0.00465785 -0.01020576 ...  0.02000211 -0.02116589
  0.0207747 ]"
18,96,"[-0.00988863 -0.0172196   0.003656   ...  0.00968679 -0.00219293
 -0.00046907]"
