Index,True Label,Embedding
0,427,"[ 0.03476567 -0.043823   -0.0097383  ... -0.00718145  0.00939908
  0.05718637]"
1,230,"[-0.04015417 -0.02294828 -0.02914374 ... -0.02128417 -0.00376688
 -0.00311204]"
2,1380,"[-0.00294845  0.02185827 -0.00475393 ... -0.02528928 -0.0104945
 -0.01103392]"
3,152,"[ 0.06679267 -0.00705686 -0.01409678 ...  0.00310399  0.01854755
 -0.00146057]"
4,179,"[ 0.01375048 -0.02136113  0.0120495  ...  0.02175808 -0.00609021
 -0.0012832 ]"
5,747,"[-0.00985932 -0.05585055 -0.00573297 ...  0.00497811  0.01046293
  0.01861083]"
6,1160,"[ 0.0161225  -0.02768898  0.01376383 ... -0.03407312  0.00864609
 -0.00087286]"
7,157,"[ 0.0259493  -0.02264299 -0.00955401 ... -0.03477677 -0.02185098
  0.00501569]"
8,734,"[-0.02490019 -0.00150534 -0.00862913 ... -0.05603173 -0.01129059
  0.00836978]"
9,149,"[ 1.2825262e-02 -1.0068395e-02 -3.0567642e-02 ... -1.6869860e-02
 -5.8230970e-02 -1.5702448e-05]"
10,1137,"[-0.01875765 -0.0414349  -0.02575953 ... -0.0144762   0.0121404
  0.01504628]"
11,258,"[ 0.05667018  0.00938023  0.02558444 ...  0.0112429  -0.00821828
 -0.02726552]"
12,72,"[-0.01286182  0.01215829 -0.00896163 ... -0.04674109  0.01759103
 -0.00465733]"
13,322,"[ 0.02712232  0.00355506  0.03734647 ... -0.01011433 -0.01862306
 -0.01433355]"
14,98,"[ 0.0195017  -0.00189049 -0.01825127 ...  0.0121335  -0.00775928
 -0.03481338]"
15,100,"[ 0.02116769  0.04588781  0.00398727 ...  0.00967762 -0.01266762
 -0.02100292]"
16,72,"[-0.02058606  0.02774126 -0.00634031 ... -0.05074256 -0.01161036
  0.02161501]"
17,968,"[-0.00504289 -0.00200531 -0.00208723 ... -0.02111906 -0.01098937
 -0.02016414]"
18,389,"[ 0.00372104 -0.01054564 -0.00468514 ... -0.0154988  -0.02388316
 -0.00269079]"
19,1804,"[-0.018403    0.00178669  0.01543847 ... -0.01462797  0.00213215
  0.032718  ]"
20,828,"[-0.01345644  0.00433432 -0.01389968 ... -0.04781794 -0.01823879
  0.03217304]"
21,65,"[ 0.00545254 -0.00773566 -0.00375889 ... -0.00441896  0.01167837
  0.00660632]"
22,1352,"[-0.03367781  0.00748437  0.00833741 ...  0.04575874  0.00061728
  0.09275066]"
23,332,"[ 0.0461172  -0.02732143  0.00164574 ...  0.00940143 -0.0283102
 -0.00269422]"
24,102,"[ 0.03691509 -0.00212456 -0.0186202  ...  0.00527684 -0.00306884
  0.01074059]"
25,636,"[ 0.03340832 -0.01049251  0.01030849 ... -0.0200955  -0.00935563
  0.02129089]"
26,13,"[-0.02665901  0.00273861  0.01055675 ... -0.02401132 -0.00638119
  0.00705302]"
27,119,"[-0.04010955 -0.02979121 -0.02442597 ... -0.00350582  0.0427895
  0.01493769]"
28,3,"[ 0.01347589 -0.01793208 -0.02162088 ...  0.00334934 -0.01276018
 -0.02655898]"
29,730,"[ 0.02884863  0.00713711 -0.01717827 ... -0.01630779 -0.03059518
  0.02869356]"
30,361,"[ 0.01400391  0.00136894 -0.01392763 ...  0.01713287 -0.00099381
  0.03824732]"
31,192,"[ 0.00471633  0.03872209  0.03851588 ...  0.04608688 -0.02886481
 -0.01052294]"
