Index,True Label,Embedding
0,1010,"[-0.00620519 -0.00056778  0.03052439 ... -0.02449796  0.02627428
  0.01366747]"
1,88,"[-0.01291104  0.05444055 -0.03562269 ...  0.02215276  0.00235496
 -0.03331796]"
2,262,"[-0.01810418  0.0398336  -0.00663318 ...  0.03240397 -0.01372281
 -0.00137331]"
3,174,"[-0.01707475  0.01228542  0.04587403 ...  0.00343608  0.01829042
 -0.01728582]"
4,715,"[-0.00911506 -0.01735323  0.01815678 ... -0.0047901  -0.0141887
 -0.02927296]"
5,541,"[ 0.00552734 -0.00631373  0.0081367  ... -0.02705913 -0.01055155
 -0.00476307]"
6,177,[0.00532885 0.00263024 0.00247309 ... 0.00862219 0.00850675 0.01443194]
7,147,"[ 0.00715553 -0.00084905 -0.01881096 ... -0.00048576 -0.01333504
 -0.02188839]"
8,64,"[-0.01613153  0.00989336 -0.00741696 ... -0.00353323  0.00291577
 -0.00336521]"
9,357,"[ 0.00539644 -0.00112141  0.00481144 ... -0.01124813  0.0044011
  0.00926212]"
10,1517,"[ 0.01886161  0.00114468  0.00458998 ... -0.00015308 -0.0136566
  0.01628286]"
11,904,"[ 0.0211586  -0.01765941  0.00845485 ... -0.00911905  0.00594807
 -0.01412911]"
12,417,"[-0.0078327   0.01647103  0.01148442 ...  0.00513543  0.00203223
 -0.00712079]"
13,11,"[-0.00776115  0.02441576  0.00304422 ...  0.00201094  0.02386308
 -0.00465206]"
14,177,"[-0.0013638  -0.00703484 -0.00697981 ...  0.03270254  0.01922153
 -0.00047585]"
15,140,"[ 0.03226732 -0.01794322 -0.01974965 ...  0.00830188 -0.03216654
  0.00239416]"
16,1386,"[-0.00689601  0.01037724 -0.00119436 ...  0.00694384 -0.00595192
  0.0140616 ]"
17,721,"[ 0.03249509 -0.00360161 -0.00036288 ...  0.01048148 -0.00826785
 -0.0124356 ]"
18,388,"[ 0.01147155  0.01564285 -0.00076883 ... -0.01834971 -0.00197428
  0.00175548]"
19,60,"[-1.1949710e-02  1.4652360e-02 -1.9276012e-02 ... -4.9857423e-05
  1.5416164e-03  1.0802616e-02]"
