Index,True Label,Embedding
0,65,"[ 0.00877665 -0.01027164  0.00488817 ...  0.03871473  0.01559324
  0.05462233]"
1,407,"[ 0.02044614 -0.0317984   0.0019797  ...  0.00324092  0.01916204
 -0.01309029]"
2,1133,"[-0.0282673  -0.03963825 -0.03385048 ... -0.01389836  0.01127131
 -0.01288049]"
3,366,"[-0.01131153 -0.00199328  0.01784555 ... -0.00411436  0.00673953
 -0.01608776]"
4,839,"[-0.04158576 -0.00652948 -0.00646532 ... -0.00428625  0.00357291
  0.00390865]"
5,737,"[-0.01015428 -0.00601357 -0.01945913 ... -0.02452347  0.01299137
  0.01020111]"
6,1432,"[-0.01712561  0.01587858  0.00468223 ... -0.01010697 -0.00147462
  0.03486658]"
7,285,"[-0.01690825  0.07554428 -0.01656243 ...  0.04210123  0.00901812
  0.05624308]"
8,875,"[-0.0372127  -0.04738541  0.03472487 ...  0.00947673  0.03464285
  0.02829914]"
9,672,"[ 0.02982572 -0.02580424  0.01264235 ... -0.01281637 -0.03575568
 -0.01632901]"
10,39,"[-0.03949411  0.01532058  0.03221251 ...  0.01009742 -0.00392918
 -0.00471452]"
11,685,"[-0.02036118 -0.00257727  0.00633893 ...  0.0169735  -0.02596515
  0.00952001]"
12,146,"[-0.00698375  0.02426707 -0.01239157 ...  0.0029852   0.03693013
  0.00672314]"
13,1276,"[ 0.03397618  0.09694462 -0.02471775 ... -0.0165983   0.00274253
  0.03977133]"
14,1724,"[-0.01475313  0.01482351 -0.03819932 ... -0.03747989  0.04075012
  0.03425373]"
15,1135,"[-0.02881712  0.01652771  0.01772106 ...  0.02066537 -0.03202922
 -0.01550023]"
16,81,"[-0.01216149  0.02122119  0.02738644 ...  0.00232097  0.06045175
  0.0132301 ]"
17,752,"[ 0.03041387 -0.02356758 -0.00918373 ...  0.02990309  0.00607493
 -0.03575588]"
18,1166,"[ 0.04638946  0.03425679 -0.04101823 ...  0.00530564  0.01284847
  0.03473144]"
19,1003,"[ 0.03721358 -0.00985431  0.01246943 ...  0.00088187 -0.01320298
  0.04457597]"
20,217,"[ 0.00308609  0.01454445 -0.04451957 ...  0.00978329  0.01681302
  0.01006578]"
21,15,"[-0.04067303 -0.02743978  0.01900358 ...  0.00316274  0.00233901
  0.03039329]"
22,1380,"[ 0.0028197   0.02245779 -0.03271355 ...  0.01062495 -0.0112388
  0.00706218]"
23,807,"[ 0.03256627  0.05975022  0.01468506 ... -0.04026779  0.01782611
  0.02125594]"
24,1039,"[ 0.02912352  0.00131213  0.01397078 ... -0.02969255 -0.00913805
 -0.02430945]"
25,1370,"[ 0.02676519  0.00390129 -0.05256043 ... -0.03382766  0.0530131
  0.04918468]"
26,397,"[ 0.04763151 -0.03512497 -0.02589089 ... -0.00545603 -0.00973823
  0.01780743]"
27,599,"[-0.00040423  0.00867435 -0.05510089 ... -0.0004014  -0.0380828
 -0.01576627]"
28,1056,"[-0.01663451  0.0292618   0.00907469 ... -0.02996388  0.00783429
  0.01819059]"
29,842,"[ 0.02162943  0.00548962 -0.03388797 ... -0.0049491   0.07292575
  0.04131681]"
30,1422,"[ 0.03545543  0.03082099 -0.010726   ... -0.05780401 -0.02702835
 -0.00163883]"
31,51,"[-0.01890389  0.05641297  0.00549875 ... -0.01269856  0.00131931
  0.00881811]"
0,1017,"[-0.02937553  0.03668347 -0.02167528 ... -0.00371629 -0.00934177
  0.00443326]"
1,572,"[ 0.01068905  0.03472394  0.01131555 ...  0.00174303 -0.02721015
  0.01402817]"
2,545,"[ 0.06533886  0.01768325  0.01758205 ... -0.04630296 -0.00237254
  0.01071452]"
3,617,"[ 0.045659    0.01282988 -0.01273483 ... -0.02260274  0.03145855
  0.00916787]"
4,1512,"[-0.01871433 -0.00212373 -0.04472757 ...  0.04753052  0.01668585
 -0.05193228]"
5,532,"[ 0.01498755 -0.02235499  0.03438655 ... -0.0272646  -0.00748144
  0.03272488]"
6,576,"[ 0.04348299 -0.01795291 -0.00881336 ... -0.04328672  0.00469293
  0.00665963]"
7,1287,"[-0.02737622 -0.00765347 -0.01654185 ... -0.00964568  0.02329906
 -0.00194182]"
8,104,"[ 0.02614078  0.06226408  0.03293268 ... -0.01831221 -0.02410216
  0.02206565]"
9,369,"[ 0.0131819   0.00139903 -0.01641771 ... -0.00978053 -0.03152681
  0.03653471]"
10,1461,"[ 0.00780685  0.04067099 -0.03492305 ...  0.01190035  0.04844207
 -0.02669268]"
11,262,"[-0.03056199  0.01108437 -0.03957534 ...  0.00616145 -0.00371244
 -0.02357588]"
12,72,"[ 0.02465627  0.03482382  0.01522651 ... -0.02833968 -0.0266582
 -0.03108775]"
13,432,"[-0.03884278  0.04203596 -0.04700968 ...  0.05415318 -0.03883103
  0.01794493]"
14,65,"[ 0.00092526 -0.01658543  0.0052793  ...  0.00926021 -0.0411521
  0.03949325]"
15,1767,"[ 0.01987116 -0.00322976 -0.0244239  ... -0.01907822  0.00379516
 -0.0174013 ]"
16,140,"[ 0.07006705  0.01790156 -0.01611527 ...  0.00663952 -0.06726118
 -0.00470085]"
17,15,"[ 0.0278279  -0.00016185  0.00573357 ...  0.01064526  0.03565786
 -0.00956355]"
18,426,"[ 3.2071490e-05  4.1553085e-03  2.6827432e-02 ... -1.6899286e-02
 -6.2006630e-02  1.6122784e-02]"
19,771,"[ 0.01201064  0.02815528 -0.0140068  ... -0.03316507 -0.00946347
  0.05262774]"
20,716,"[-0.0327173  -0.00194301  0.01230927 ... -0.01133254 -0.01558052
  0.0147136 ]"
21,78,"[ 0.00400686 -0.02543823  0.00207364 ... -0.00067312 -0.00772149
  0.00537124]"
