Index,True Label,Embedding
0,33,"[-0.00491387  0.04763079 -0.02983679 ...  0.01374096 -0.01598171
 -0.00514214]"
1,5,"[ 0.0138767   0.00608867  0.00547624 ... -0.00482505 -0.00961056
 -0.03073863]"
2,197,"[ 0.0028708  -0.03924599 -0.03283639 ... -0.02541531 -0.00124859
 -0.02872874]"
3,188,"[ 0.00253977  0.00926707 -0.00221928 ...  0.00351929 -0.02154995
  0.00484633]"
4,116,"[-0.04376807  0.01691918 -0.00311356 ... -0.06942597 -0.01707957
  0.03005005]"
5,93,"[-0.03415399 -0.01292346 -0.02584416 ... -0.00917423 -0.03613701
  0.00223663]"
6,67,"[-0.05678944 -0.01945991 -0.00467541 ...  0.03822451 -0.00214563
 -0.01449302]"
7,98,"[-0.0112049   0.0112034   0.00360326 ...  0.03153063 -0.00939528
 -0.02667018]"
8,27,"[-0.00893525  0.01322849  0.00814694 ...  0.03184903 -0.02848295
 -0.02996076]"
9,127,"[ 0.01793528  0.01726788  0.02271016 ... -0.02511154 -0.0255119
  0.00188979]"
10,87,"[-0.03702549 -0.04283113  0.01148327 ... -0.04668744 -0.02315034
  0.03279146]"
11,73,"[-0.04056959 -0.0061093   0.01387709 ...  0.00210185 -0.03976046
  0.0462245 ]"
12,25,"[-0.03697414  0.00475222  0.00260585 ... -0.01572161 -0.037469
  0.025138  ]"
13,10,"[ 0.02168031 -0.01668911 -0.00827707 ...  0.00123111 -0.04763204
  0.01226538]"
14,148,"[ 0.01186848 -0.00133534  0.00336927 ...  0.01462779 -0.03188126
 -0.01605867]"
15,151,"[-0.04649214 -0.02196382  0.00863094 ... -0.0202816  -0.0191288
  0.02279582]"
16,169,"[ 0.00618047  0.01675325 -0.03376359 ... -0.0575577  -0.02169524
 -0.00980136]"
17,23,"[-0.03250711 -0.03414672  0.01510805 ... -0.05324011 -0.0211051
  0.00567478]"
18,60,"[-0.03985596  0.00592977 -0.00604627 ... -0.02776473 -0.00902521
 -0.00061032]"
19,64,"[ 0.01232737  0.03529944  0.00192219 ... -0.05039286 -0.05191173
  0.01235755]"
20,45,"[-0.05502815  0.01750837 -0.00604735 ...  0.0183176  -0.02636746
  0.00321387]"
21,172,"[ 0.01113317 -0.00528924  0.02125862 ... -0.03536105 -0.05475987
 -0.00647335]"
22,8,"[-0.02991208 -0.01184544  0.01672338 ...  0.01717386 -0.00720599
 -0.01461094]"
23,40,"[-1.7481395e-03 -1.8981753e-02  1.7318528e-02 ...  4.1423365e-05
 -1.4586674e-02  1.6740367e-02]"
24,106,"[-0.00875572  0.02474634 -0.01202868 ... -0.0615882  -0.01809523
  0.0017532 ]"
25,46,"[-0.02920896 -0.00215266  0.01784603 ... -0.06616338 -0.03494578
  0.02342504]"
26,75,"[ 0.00694596  0.02872691  0.01125461 ... -0.04320069  0.00551889
  0.01764014]"
27,168,"[-0.02336705 -0.01321529  0.02072144 ...  0.02686958 -0.03088029
  0.04364831]"
28,175,"[ 0.01542766 -0.00359156 -0.00320706 ... -0.00246901 -0.05052251
 -0.00525505]"
29,209,"[ 0.0123003  -0.04072851  0.01677737 ... -0.01180927 -0.0613057
 -0.00855899]"
30,92,"[-0.04075796 -0.00112287  0.00373188 ... -0.02861531 -0.03779296
  0.00948583]"
31,183,"[-0.0372216  -0.0097091  -0.00817384 ... -0.00259223 -0.0277068
  0.01669195]"
0,126,"[-0.02841833  0.01187157  0.04699646 ... -0.01419379 -0.06607584
 -0.01040513]"
1,194,"[-0.03590466  0.00792246 -0.00332916 ... -0.03028407 -0.06125681
  0.01479709]"
2,84,"[-0.00835785 -0.01326308 -0.02097053 ... -0.019926   -0.01126215
 -0.0024531 ]"
3,86,"[-0.03855706  0.01166296  0.00144271 ... -0.01116667 -0.03406421
  0.00650867]"
