Index,True Label,Embedding
0,65,"[ 0.02775698  0.00246395 -0.01712604 ...  0.01555573 -0.0064385
  0.01374284]"
1,407,"[-0.00386053 -0.01761964 -0.00435613 ... -0.00378081  0.00020123
 -0.02027587]"
2,1133,"[-0.00840976  0.00080697  0.00752063 ...  0.00457824 -0.01040275
 -0.00164241]"
3,366,"[ 0.06841271  0.01946015  0.00765958 ... -0.00257905  0.00978288
 -0.00789128]"
4,839,"[-0.0315675  -0.01787043  0.00667857 ... -0.01627221  0.00381685
 -0.00112715]"
5,737,"[ 0.00420386  0.00291664  0.00367272 ...  0.00523317  0.00883968
 -0.00781245]"
6,1432,"[-0.02469408 -0.00107763 -0.01367678 ...  0.00420444  0.00582065
  0.01301068]"
7,285,"[-0.00089425  0.09510145  0.00632804 ... -0.00071294 -0.0098619
 -0.00139782]"
8,875,"[ 0.00167347 -0.00623907  0.00240765 ...  0.00472487 -0.00017295
 -0.01198132]"
9,672,"[ 0.01911306 -0.0057041  -0.00515134 ...  0.01236492 -0.02431019
 -0.01462212]"
10,39,"[ 0.01727781  0.01207591 -0.00320879 ... -0.00060615  0.00129328
 -0.01720253]"
11,685,"[-0.01435909 -0.00069385  0.03879361 ... -0.00774872 -0.01370465
 -0.01789774]"
12,146,[0.00240067 0.02896108 0.01078565 ... 0.00158891 0.00035886 0.0076087 ]
13,1276,"[-0.00885497 -0.00532548  0.02169618 ...  0.00010777 -0.00118812
  0.01642741]"
14,1724,"[ 0.05554166  0.03562327 -0.00555228 ... -0.00808772  0.00225543
 -0.02699529]"
15,1135,"[ 0.00608704  0.00182455  0.00264023 ... -0.00741242 -0.01393555
 -0.00524072]"
16,81,"[-0.00272407  0.00936238 -0.00974071 ...  0.0165829   0.00278933
 -0.00403688]"
17,752,"[-0.01385661  0.00579665 -0.00724464 ... -0.00755873  0.01143041
 -0.00381452]"
18,1166,"[-0.01616395  0.00253966  0.0001349  ... -0.00925794 -0.00606251
  0.01665475]"
19,1003,"[ 0.00801345  0.01777192  0.00020564 ... -0.00102221 -0.01503348
 -0.00673593]"
20,217,"[-0.01227573 -0.03954797  0.00124035 ... -0.00502991  0.05723459
  0.00618183]"
21,15,"[-0.02265634  0.01240231 -0.0251979  ... -0.00414266 -0.00512478
 -0.00975459]"
22,1380,"[-0.00553218  0.05808248 -0.0073336  ...  0.04434514 -0.00420756
  0.0131442 ]"
23,807,"[ 0.03339981  0.00403628  0.00464575 ... -0.00811591 -0.01424504
 -0.01031756]"
24,1039,"[-0.01151304  0.00093837  0.00757382 ... -0.00565311 -0.00471992
  0.03265098]"
25,1370,"[ 0.03359681 -0.00141485 -0.0021355  ...  0.0367037   0.04057232
  0.02973972]"
26,397,"[-0.0133782   0.00615033 -0.00481828 ... -0.00579124 -0.00122932
 -0.00708029]"
27,599,"[-0.00713309 -0.0223682  -0.0037596  ... -0.02028121  0.00069584
 -0.01874403]"
28,1056,"[-0.02003314 -0.0132166  -0.00677589 ... -0.00871434  0.04692379
  0.00962406]"
29,842,"[ 0.01523337 -0.01431591  0.01178621 ... -0.00636713 -0.0092997
  0.01140164]"
30,1422,"[ 0.03592171  0.03654813 -0.01182658 ...  0.00486029 -0.01449532
 -0.02887682]"
31,51,"[-0.0402885  -0.01215968  0.00889039 ...  0.00207326  0.00793585
 -0.01438819]"
0,1017,"[-0.00074827  0.01293577  0.00746386 ... -0.00916048 -0.00135635
  0.00578791]"
1,572,"[-0.00904566  0.03265486 -0.00417755 ...  0.0092166   0.00256027
 -0.01499688]"
2,545,"[ 0.01565832  0.00959208 -0.0116437  ...  0.03745771  0.00621742
 -0.01493035]"
3,617,"[-0.00408755 -0.02554398  0.0043942  ... -0.02173674 -0.00967981
 -0.00418782]"
4,1512,"[-0.00347751  0.00214767  0.01237106 ... -0.00116436 -0.00335902
  0.02281828]"
5,532,"[-0.01629687 -0.00711647  0.00878569 ...  0.0096473  -0.00762874
 -0.00605465]"
6,576,"[-0.01411002  0.00902157 -0.03111602 ...  0.00515046  0.02843029
 -0.019347  ]"
7,1287,"[-0.00996282 -0.00261909  0.00979032 ... -0.01616921  0.00115442
 -0.02076024]"
8,104,"[ 0.00422417 -0.00166966  0.02137304 ... -0.00169511 -0.00801951
 -0.0007197 ]"
9,369,"[-0.01923769  0.05338384  0.00543156 ...  0.02158011 -0.00084629
 -0.01699321]"
10,1461,[0.0196879  0.0564529  0.0007625  ... 0.01189328 0.00234548 0.01226503]
11,262,"[-0.03932243  0.02182963 -0.01833584 ...  0.01525634  0.00902591
 -0.00889152]"
12,72,"[ 0.03396552 -0.00502744 -0.00970353 ...  0.00972777 -0.00120198
 -0.01411364]"
13,432,"[ 0.00659984  0.00713368 -0.02660619 ... -0.0162136  -0.0067009
  0.01702236]"
14,65,"[ 0.01013713  0.00878884 -0.00872788 ...  0.03273023 -0.01535185
 -0.02800607]"
15,1767,"[-0.01852473 -0.00556361 -0.01440156 ...  0.00829386 -0.00888749
 -0.00777048]"
16,140,"[-0.00228426  0.02302232 -0.0033496  ...  0.00341104  0.00356574
 -0.01075492]"
17,15,"[ 0.00323632  0.00351635 -0.01733321 ... -0.00383014  0.0109645
  0.02409006]"
18,426,"[-0.01712593 -0.00802706 -0.00500379 ...  0.00773983  0.00412146
 -0.00247366]"
19,771,"[ 0.00811676 -0.0156985   0.00911788 ... -0.00221643 -0.0217109
 -0.02005914]"
20,716,"[ 0.00444542  0.00756424 -0.00318309 ...  0.00840067 -0.00194114
  0.00121803]"
21,78,"[-0.01330176  0.02209098  0.02860028 ... -0.01248511 -0.00645874
 -0.00913809]"
