Index,True Label,Embedding
0,360,"[-0.00689777 -0.00087789  0.0081719  ...  0.00553034  0.00369246
  0.01968379]"
1,6,"[ 0.00302177  0.00798745 -0.05464949 ... -0.00729384  0.00065835
 -0.01257962]"
2,12,"[-0.04299561 -0.00708078  0.05765814 ...  0.02487583  0.01053034
  0.01102074]"
3,251,"[-0.01374762 -0.02647857  0.0119299  ... -0.00022039 -0.01909973
 -0.01073021]"
4,172,"[ 0.01147444 -0.00487915  0.02452361 ... -0.03549132 -0.01461848
 -0.0152543 ]"
5,370,"[ 0.04536743 -0.01802285 -0.01259489 ... -0.00775139 -0.0060425
 -0.00245814]"
6,138,"[-0.03802149  0.02386509  0.00641316 ...  0.01736876 -0.01985875
  0.01937453]"
7,455,"[ 0.02920847  0.03022897  0.03970991 ... -0.03439344 -0.00050928
  0.00104399]"
8,156,"[ 0.01567121  0.00105482  0.0203556  ...  0.02635686  0.04308097
 -0.03347824]"
9,271,"[ 0.00359439  0.02338195  0.01086954 ... -0.02493018  0.02913007
  0.007285  ]"
10,447,"[-0.03846058 -0.01971301  0.01118492 ...  0.00474091  0.0141082
 -0.01629301]"
11,449,"[ 0.00081547  0.06314693 -0.00895501 ...  0.03697975 -0.03435099
  0.01682515]"
12,327,"[ 0.03631295 -0.02695019 -0.00612919 ...  0.00420627 -0.01432066
  0.0183363 ]"
13,166,"[ 0.01506162  0.03353853  0.01623637 ...  0.02220068 -0.01263543
 -0.03809967]"
14,112,"[-0.02512355 -0.02722382 -0.00819745 ... -0.01127837 -0.03076601
  0.03597163]"
15,244,"[-0.03773678 -0.00513892 -0.01640261 ...  0.00647456 -0.01264799
 -0.0222378 ]"
16,238,"[-0.00234869  0.02142629 -0.04612    ...  0.02530343  0.02328782
 -0.01011345]"
17,317,"[ 0.0269767   0.01987955 -0.02655447 ... -0.00964316  0.00675159
 -0.00428237]"
18,78,"[ 0.02223528 -0.0138757   0.00192823 ... -0.02246866  0.00532341
  0.01586133]"
19,102,"[ 0.00322429 -0.0350639  -0.00404036 ... -0.03606045  0.01381504
 -0.02814336]"
20,355,"[-0.01149089  0.01630584 -0.02082305 ... -0.0130319  -0.03772628
 -0.03398552]"
21,283,"[ 0.02296205 -0.02964959  0.05160369 ... -0.02697012  0.01307547
 -0.00476682]"
22,356,"[ 0.01120615  0.0390437  -0.02406338 ...  0.00194704 -0.00985496
 -0.02260974]"
23,289,"[ 0.02311671 -0.01458297 -0.04732521 ...  0.01994474 -0.02941543
  0.00206188]"
24,354,"[-0.03640984 -0.04323636  0.01548526 ... -0.01602465 -0.03722112
 -0.02688497]"
25,423,"[-0.01503501 -0.02113477  0.01809628 ...  0.0220419   0.00183864
 -0.00307568]"
26,223,"[ 0.06215794 -0.04904804 -0.00020752 ... -0.00992392 -0.00272433
  0.05724437]"
27,384,"[-0.07655211 -0.03106199  0.029861   ...  0.02173056 -0.01428885
  0.02717791]"
28,270,"[-0.06262361  0.0098908   0.01032643 ... -0.00010308 -0.0158089
  0.04701756]"
29,26,"[ 0.08591492 -0.02840849  0.05911917 ...  0.01503649 -0.02576758
  0.01542281]"
30,98,"[-0.03674611  0.01927991 -0.03377327 ... -0.02881677 -0.0728978
  0.03018252]"
31,437,"[-0.05273072  0.03106267  0.00784725 ... -0.00221315  0.00754933
  0.0139818 ]"
0,396,"[ 0.02518392 -0.03932023  0.00395648 ...  0.00942295  0.02022354
 -0.02835472]"
1,429,"[ 0.01184107  0.00102428 -0.01495209 ... -0.00594758  0.00416311
  0.0025854 ]"
2,157,"[ 0.0648928  -0.03313777  0.0140191  ... -0.01185795  0.05864926
 -0.00828747]"
3,168,"[ 0.00692742 -0.02926111  0.00407201 ... -0.03887692  0.02924216
  0.03746762]"
4,275,"[ 0.00579284 -0.02034158 -0.00260938 ...  0.05517351 -0.01960897
 -0.01094621]"
5,398,"[-0.03330889 -0.01573964  0.04040273 ...  0.00489373 -0.01758001
 -0.06037931]"
6,206,"[ 0.02041407 -0.01477696 -0.01330815 ... -0.03135556 -0.00531684
  0.05575496]"
7,177,"[ 0.06570254  0.02340009  0.00167305 ... -0.01364991  0.01195642
  0.00666424]"
8,232,"[ 0.0019362  -0.01134515  0.0227128  ... -0.01697552  0.0081523
 -0.01896867]"
9,392,"[-0.00547168  0.04968475 -0.02474614 ... -0.01638338 -0.00560935
  0.01450914]"
10,60,"[ 0.00198231 -0.00358267  0.00880983 ... -0.01765839  0.0046399
 -0.01959693]"
