Index,True Label,Embedding
0,360,"[-0.05248376  0.00998559 -0.01520077 ...  0.00873291 -0.01409945
 -0.0433983 ]"
1,6,[0.01952665 0.02387286 0.01616598 ... 0.04008798 0.06104815 0.02725967]
2,12,"[-0.04008721 -0.00634264 -0.00268472 ... -0.00192654 -0.0123535
  0.03808299]"
3,251,"[-0.00069256  0.00078726  0.00034719 ...  0.03790246 -0.01908044
  0.0090941 ]"
4,172,"[ 0.00519864  0.03902219  0.00728811 ...  0.00651735 -0.03532104
  0.01428005]"
5,370,"[ 0.09541243 -0.00609077 -0.02425896 ... -0.05502337  0.03544345
  0.0757262 ]"
6,138,"[-0.01286041  0.03066493  0.00633737 ...  0.01369954  0.02807226
  0.04009481]"
7,455,"[ 0.03258515  0.00324007  0.01726369 ...  0.06832068  0.03181837
 -0.03085499]"
8,156,"[-0.02065764  0.02489337  0.00436191 ... -0.00533129 -0.00786309
  0.06725612]"
9,271,"[-0.02438731  0.03174327  0.02231246 ... -0.03492304  0.04571714
  0.02966749]"
10,447,"[ 0.0080883  -0.05159372 -0.05165574 ... -0.03889644  0.01726287
  0.002456  ]"
11,449,"[-0.01844609  0.05177446 -0.01221523 ...  0.00029375 -0.01661132
  0.00750882]"
12,327,"[-0.03349526  0.00391466 -0.00082179 ... -0.03450044 -0.02019231
 -0.01870903]"
13,166,"[-0.0667187  -0.01469447  0.00275848 ... -0.02837006  0.01738693
 -0.00382495]"
14,112,"[-0.03842032 -0.02681328  0.0005729  ... -0.02325422  0.04284056
  0.09683698]"
15,244,"[ 0.00965778  0.01908917 -0.01773309 ...  0.18933035 -0.03150972
  0.00275077]"
16,238,[0.04917156 0.0378615  0.00196118 ... 0.01032047 0.00606842 0.02422176]
17,317,"[-0.00095704 -0.01172611 -0.04601689 ... -0.0122941  -0.00727412
 -0.02717093]"
18,78,"[ 0.00881931 -0.0306104   0.01847363 ... -0.00511476  0.02354593
  0.03116131]"
19,102,"[-0.02968899  0.00830007 -0.04360138 ... -0.03466213 -0.02478559
 -0.00184657]"
20,355,"[ 0.02480748 -0.0017162   0.03748791 ...  0.05848816 -0.00093597
 -0.01356461]"
21,283,"[ 0.00234545  0.01840912 -0.03372403 ... -0.03205412  0.00899095
  0.04633528]"
22,356,"[-0.07032866 -0.0046402  -0.0117753  ... -0.00171265  0.015821
  0.01013427]"
23,289,"[-0.01473689 -0.00534307 -0.02061737 ...  0.03040907 -0.00322724
  0.02256261]"
24,354,"[-0.00336859  0.021447    0.01915437 ... -0.00975022 -0.01224405
 -0.01940009]"
25,423,"[-0.02490783  0.05865733 -0.01579848 ...  0.03535508  0.015154
  0.03143837]"
26,223,"[-0.02016522  0.04014109 -0.02788035 ... -0.02021489 -0.03503757
  0.06352537]"
27,384,"[-0.04758212  0.02102655 -0.0338549  ...  0.00219215  0.03279302
  0.01330274]"
28,270,"[-0.01719124  0.02534067  0.00569521 ... -0.02715429  0.03181245
  0.00185512]"
29,26,"[-0.01954775  0.00271244 -0.00957301 ... -0.02792731  0.06794745
 -0.01198718]"
30,98,"[-0.02210927 -0.03502232  0.01206928 ...  0.03587304 -0.02903502
 -0.03567694]"
31,437,"[-0.05525288  0.04962556 -0.00515196 ... -0.0103873  -0.0119549
  0.03437017]"
0,396,"[-0.00648264  0.01071469  0.02217122 ... -0.00960197  0.01839435
 -0.02434177]"
1,429,[0.01937075 0.02129997 0.00206513 ... 0.01926115 0.06052405 0.03386088]
2,157,"[-0.01661861  0.01961841 -0.02126807 ... -0.03866266  0.00983036
 -0.03299922]"
3,168,"[ 0.00540224  0.04794991 -0.02744598 ... -0.00053413 -0.04886675
  0.0068312 ]"
4,275,"[ 0.01159692 -0.04064167  0.01099676 ...  0.04163719 -0.00428654
 -0.0572052 ]"
5,398,"[ 0.00504689  0.02457743 -0.0149899  ... -0.02916935  0.00027076
  0.03215497]"
6,206,"[ 0.03636547 -0.03381106 -0.04458749 ... -0.04807403  0.00142721
 -0.00434974]"
7,177,"[ 0.00264412  0.03496858 -0.01537846 ... -0.01978722  0.03907306
 -0.00372923]"
8,232,"[-0.02829952  0.02431187 -0.02931538 ...  0.01741272  0.03484699
  0.0734558 ]"
9,392,"[-0.03540708 -0.01550396  0.03323276 ...  0.01392535 -0.04293227
  0.01637043]"
10,60,"[ 0.00117481 -0.0036399   0.00159203 ... -0.0455721   0.01662165
  0.0268859 ]"
11,460,"[ 0.01857433  0.01801176  0.01584626 ... -0.05770221  0.0024865
  0.02554503]"
12,91,"[-0.00137575  0.01075042  0.01047784 ... -0.00828794 -0.00428236
  0.0143525 ]"
13,295,"[-0.02292007  0.01047875 -0.0013562  ... -0.04255765 -0.01025126
 -0.00430706]"
