Index,True Label,Embedding
0,1711,"[-0.01671999  0.00968746  0.00642358 ... -0.00856218  0.01818667
 -0.03029736]"
1,105,"[ 0.06744197 -0.00410643 -0.04728166 ... -0.02576401  0.01781602
 -0.02542358]"
2,117,"[-0.009899    0.02176809 -0.00253483 ... -0.00993494  0.04568724
 -0.0081591 ]"
3,147,"[ 0.03855106 -0.00768585 -0.03568915 ...  0.01551008  0.02699478
 -0.02624227]"
4,881,"[ 0.02941261  0.02545752 -0.0075255  ... -0.02377483  0.01295772
 -0.00692789]"
5,842,"[-0.00882355 -0.00162619  0.01744479 ... -0.00487857  0.03252605
  0.05183735]"
6,459,"[ 0.00112378 -0.01547544 -0.00981001 ... -0.00729632 -0.00601827
 -0.00091642]"
7,1766,"[ 0.04778757 -0.05284004 -0.0193261  ...  0.03171162  0.00785177
 -0.02657509]"
8,355,"[ 0.00667863 -0.03617558  0.01454333 ... -0.01585134  0.01776836
  0.00849865]"
9,85,"[ 0.0116287  -0.0071527   0.00088441 ... -0.00312477  0.02636228
 -0.00467795]"
10,675,"[ 0.01633952 -0.00870186 -0.02709845 ... -0.05155752 -0.02997177
 -0.05024965]"
11,36,"[-0.0191994  -0.03298306 -0.02150603 ... -0.00688048  0.02314394
 -0.02763144]"
12,240,"[ 0.01982536 -0.00533608  0.00850811 ... -0.01332047  0.02055644
  0.00744672]"
13,248,"[-0.00473564  0.00357553 -0.03930538 ... -0.02751929  0.02537858
 -0.0133478 ]"
14,460,"[ 0.06215389 -0.03498922 -0.01411324 ... -0.00229117  0.01938375
 -0.06347936]"
15,256,"[ 1.4740998e-02  6.7837536e-06 -2.6715966e-03 ... -6.8061361e-03
 -3.3336049e-03 -2.6482614e-02]"
16,712,"[ 0.03916805 -0.00771297 -0.0232517  ...  0.00116005 -0.03262181
  0.00069679]"
17,591,"[-0.01049177 -0.03242913  0.02654636 ...  0.00759271  0.0337963
 -0.01105743]"
18,763,"[ 1.5159978e-02 -3.1158943e-03  8.7872474e-04 ... -2.7303668e-03
  5.1572444e-03  3.8835453e-05]"
19,762,"[-0.0013517  -0.01361025 -0.00026444 ... -0.01078774  0.05252639
 -0.0202311 ]"
20,128,"[-0.00502665  0.01713631 -0.01338017 ... -0.025222    0.00124666
 -0.02446404]"
21,126,"[ 0.02280684 -0.01335896 -0.00071391 ...  0.04202465 -0.01980054
 -0.02079523]"
22,907,"[-0.00318829 -0.0066826  -0.02016447 ...  0.02094757  0.02290389
 -0.02421724]"
23,1759,"[ 0.03430088  0.0076953   0.02396508 ... -0.01969244 -0.01140775
  0.02267289]"
24,89,"[ 3.1689983e-03  1.6712906e-02  4.1992869e-05 ... -3.9408363e-02
  1.3992938e-02 -3.3101819e-02]"
25,367,"[-0.00195865 -0.00540232 -0.02466457 ...  0.00209727  0.00418622
 -0.03294176]"
26,1747,"[-0.0238904  -0.00639948 -0.00554475 ... -0.0182211   0.03161844
 -0.04238957]"
27,102,"[-0.01844034  0.05175544 -0.00239466 ... -0.04902888  0.0633328
 -0.03366844]"
28,27,"[ 0.05955497 -0.01350526 -0.02179524 ... -0.02510905  0.0124264
 -0.0070874 ]"
29,473,"[-0.04951319 -0.01541962 -0.02171813 ...  0.00468878  0.02373342
 -0.00180212]"
30,706,"[ 0.00877731 -0.02681476 -0.01419963 ... -0.03913648  0.00450808
 -0.01752878]"
31,717,"[ 0.03428385  0.01802751  0.03589201 ...  0.03357676 -0.03444665
 -0.04868224]"
0,583,"[-0.00099861 -0.02615446  0.00034956 ...  0.02148173  0.02846235
 -0.02387319]"
1,853,"[ 0.02881964 -0.00958667  0.01404507 ...  0.02215834 -0.0269798
  0.00434839]"
2,27,"[-0.01194849 -0.02291109 -0.0113607  ... -0.00764601  0.01246726
 -0.02795547]"
3,7,"[ 0.02104371 -0.01036743  0.00777551 ... -0.01294285 -0.01676252
 -0.04721051]"
4,1700,"[-0.00089745  0.01509387 -0.03259371 ...  0.00999197  0.036899
 -0.00445719]"
5,1241,"[ 0.00144833  0.03248853  0.00604183 ... -0.0126187   0.00747273
  0.00192046]"
6,771,"[-0.03787976  0.06953087 -0.00220631 ...  0.02073094  0.002067
  0.00619821]"
7,460,"[ 0.01827167 -0.01817182  0.02087145 ... -0.01606954  0.00537251
  0.01194241]"
8,277,"[-0.01436902  0.01306184  0.00283441 ... -0.01063309 -0.01109592
 -0.01633336]"
9,1044,"[ 0.02772491  0.00265663 -0.00492689 ... -0.01610693  0.01790888
 -0.00454755]"
10,586,"[ 0.01264984  0.00886061  0.0318662  ... -0.03504561 -0.05905114
 -0.02796564]"
11,113,"[ 0.01991758 -0.03139553 -0.02188519 ... -0.02859459  0.0254889
 -0.03243175]"
