Index,True Label,Embedding
0,33,[ 2.1145911  5.809597  -3.324217  ...  4.577928   0.9999508 -3.8318224]
1,5,"[ 7.4765596   0.09874626 -0.65874964 ...  6.5637326   5.9586964
 -1.9996059 ]"
2,197,[ 3.2994308  2.4008129 -6.42728   ...  2.0577188  3.6608343 -2.957683 ]
3,188,[ 9.556824   0.7299451 -3.1670952 ...  1.5399114  4.7638307 -1.9805703]
4,116,"[ 0.79852414  2.3539562  -7.425757   ... -0.1808868   0.16040018
 -6.724844  ]"
5,93,[ 9.139906   1.3343621 -2.956373  ...  6.283524   5.6954637 -1.2067261]
6,67,"[ 7.368131    2.851274   -0.26654884 ...  3.429585    6.037784
 -3.9334402 ]"
7,98,[ 7.1360126  1.0312268  1.2020018 ...  1.1582124  4.983154  -3.720231 ]
8,27,[ 2.3418183  5.117532   1.2286398 ...  5.07748    3.625124  -3.0756903]
9,127,[ 3.303011   7.903606  -5.375512  ... -1.0446808 -1.6394483 -4.482707 ]
10,87,"[ 6.829523    0.2128057  -2.4078352  ...  7.624256    6.481445
  0.69085646]"
11,73,[ 1.9180657  3.780127  -3.1353025 ...  4.9585705  0.4440744 -5.108838 ]
12,25,"[ 1.8491424   0.38196117 -1.1329385  ...  6.935866    8.80452
 -0.65461516]"
13,10,[ 3.9071152  5.0888567 -5.184424  ...  5.4072666  1.6534598 -2.3902602]
14,148,"[ 7.9552155   0.73167783  0.3256975  ...  5.040238    5.642052
 -2.558395  ]"
15,151,"[ 7.9398403   0.36199695 -2.5786874  ...  9.604317    7.7621183
  1.3245027 ]"
16,169,"[ 2.6548886   5.587721   -4.2303033  ... -0.70018137 -1.8962574
 -3.9639685 ]"
17,23,[ 8.095575  -1.5207413 -5.5060287 ...  5.5843234  5.3427444 -1.2993567]
18,60,"[ 8.406662   -0.30877358 -3.209039   ...  5.89304     5.519144
 -3.886461  ]"
19,64,"[ 2.1510565   7.4320354  -4.6969523  ... -0.23851979 -1.455693
 -4.6550493 ]"
20,45,[ 4.0181637  5.874239  -2.7178118 ...  5.498985   3.3048065 -5.478278 ]
21,172,[ 1.9315549  5.0445905 -2.943825  ...  1.5182922 -0.5332048 -5.1260147]
22,8,"[ 0.66048646  0.3192163  -4.9396534  ...  7.2291064   0.23400292
 -3.5426826 ]"
23,40,"[-4.796764    1.1909386  -5.8545547  ...  5.4967647   0.79089344
 -0.98295176]"
24,106,"[ 0.83726645  1.604494   -8.592473   ...  0.32214433  0.79362166
 -6.1814814 ]"
25,46,[ 2.723503   4.6272182 -5.0934024 ...  9.182079   2.1734524 -3.7688136]
26,75,"[-0.8099108   2.3438869  -8.1775465  ... -1.4289744  -0.82805955
 -6.0084696 ]"
27,168,"[ 5.945904    2.1933844  -6.7384386  ...  5.9220715   0.28075832
 -4.3089542 ]"
28,175,[ 6.1315823  1.6673373 -1.1917557 ...  4.9104867  4.9138103 -2.978947 ]
29,209,"[-0.73630583  2.6946383  -3.2418582  ...  4.845187    0.5282412
 -5.1530075 ]"
30,92,[ 3.333523   6.4978004 -5.134097  ...  4.75126    6.159515  -3.6266923]
31,183,[ 7.6624317  2.772748  -1.414349  ...  4.6853433  6.371715  -3.9133148]
0,126,"[ 2.7075188   3.9187      0.43347278 ...  2.0984573   2.813372
 -3.2023954 ]"
1,194,[ 2.6513078  6.047927  -4.6168795 ...  4.413539   5.548331  -3.5090876]
2,84,[ 8.3730345 -3.2866051 -3.4251707 ...  4.0877647  3.3089578 -1.5395167]
3,86,[ 3.0129821  4.8674054 -3.264086  ...  3.5698397  1.704522  -3.8272247]
